f,Entry ID,QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF, ,Instructions,ID,First Name,Last Name,ID + Name,Position,Team,Opponent,Game,Time,Salary,FPPG,Injury Status,Starting
15143779,230969478, , , , , , , , , , ,1. The Contest ID column lists the contest you are editing; you may only edit one contest at a time, , , , , , , , , , , , , 
 , , , , , , , , , , , ,2. The Entry ID column lists all of your contest entries for this contest, , , , , , , , , , , , , 
 , , , , , , , , , , , ,3. Your current lineup is listed next to each entry (blank for reserved entries), , , , , , , , , , , , , 
 , , , , , , , , , , , ,4. You can change the lineup for an entry by entering the IDs of the players in the row next to that entry, , , , , , , , , , , , , 
 , , , , , , , , , , , ,"5. Use values from the ""ID"" or ""ID + Name"" column (you cannot use just the player's name)", , , , , , , , , , , , , 
 , , , , , , , , , , , ,6. For faster processing only include entries you are changing in the file you upload, , , , , , , , , , , , , 
 , , , , , , , , , , , ,"Note: For each entry, the salary cap is 200", , , , , , , , , , , , , 
 , , , , , , , , , , , , , , , , , , , , , , , , , 
 , , , , , , , , , , , , ,nfl.p.26650$nfl.g.13553437,DeAndre,Hopkins,nfl.p.26650$nfl.g.13553437 - DeAndre Hopkins,WR,BAL,MIA,BAL@MIA,8:15PM EDT,10,4.5, , 
 , , , , , , , , , , , , ,nfl.p.29279$nfl.g.13553437,Derrick,Henry,nfl.p.29279$nfl.g.13553437 - Derrick Henry,RB,BAL,MIA,BAL@MIA,8:15PM EDT,34,12.8, , 
 , , , , , , , , , , , , ,nfl.p.30592$nfl.g.13553437,Patrick,Ricard,nfl.p.30592$nfl.g.13553437 - Patrick Ricard,RB,BAL,MIA,BAL@MIA,8:15PM EDT,10,0, , 
 , , , , , , , , , , , , ,nfl.p.30788$nfl.g.13553437,Cooper,Rush,nfl.p.30788$nfl.g.13553437 - Cooper Rush,QB,BAL,MIA,BAL@MIA,8:15PM EDT,20,1.4,O, 
 , , , , , , , , , , , , ,nfl.p.31002$nfl.g.13553437,Lamar,Jackson,nfl.p.31002$nfl.g.13553437 - Lamar Jackson,QB,BAL,MIA,BAL@MIA,8:15PM EDT,43,24, , 
 , , , , , , , , , , , , ,nfl.p.31056$nfl.g.13553437,Mark,Andrews,nfl.p.31056$nfl.g.13553437 - Mark Andrews,TE,BAL,MIA,BAL@MIA,8:15PM EDT,13,7.6, , 
 , , , , , , , , , , , , ,nfl.p.31945$nfl.g.13553437,Justice,Hill,nfl.p.31945$nfl.g.13553437 - Justice Hill,RB,BAL,MIA,BAL@MIA,8:15PM EDT,14,5.9, , 
 , , , , , , , , , , , , ,nfl.p.33415$nfl.g.13553437,Rashod,Bateman,nfl.p.33415$nfl.g.13553437 - Rashod Bateman,WR,BAL,MIA,BAL@MIA,8:15PM EDT,14,4.7, , 
 , , , , , , , , , , , , ,nfl.p.33519$nfl.g.13553437,Tylan,Wallace,nfl.p.33519$nfl.g.13553437 - Tylan Wallace,WR,BAL,MIA,BAL@MIA,8:15PM EDT,10,1.8, , 
 , , , , , , , , , , , , ,nfl.p.34084$nfl.g.13553437,Charlie,Kolar,nfl.p.34084$nfl.g.13553437 - Charlie Kolar,TE,BAL,MIA,BAL@MIA,8:15PM EDT,10,3.6, , 
 , , , , , , , , , , , , ,nfl.p.34095$nfl.g.13553437,Isaiah,Likely,nfl.p.34095$nfl.g.13553437 - Isaiah Likely,TE,BAL,MIA,BAL@MIA,8:15PM EDT,10,3.2, , 
 , , , , , , , , , , , , ,nfl.p.40039$nfl.g.13553437,Zay,Flowers,nfl.p.40039$nfl.g.13553437 - Zay Flowers,WR,BAL,MIA,BAL@MIA,8:15PM EDT,25,10.5, , 
 , , , , , , , , , , , , ,nfl.p.40641$nfl.g.13553437,Keaton,Mitchell,nfl.p.40641$nfl.g.13553437 - Keaton Mitchell,RB,BAL,MIA,BAL@MIA,8:15PM EDT,10,2.1, , 
 , , , , , , , , , , , , ,nfl.p.40991$nfl.g.13553437,Devontez,Walker,nfl.p.40991$nfl.g.13553437 - Devontez Walker,WR,BAL,MIA,BAL@MIA,8:15PM EDT,10,6.5,O, 
 , , , , , , , , , , , , ,nfl.p.41033$nfl.g.13553437,Rasheen,Ali,nfl.p.41033$nfl.g.13553437 - Rasheen Ali,RB,BAL,MIA,BAL@MIA,8:15PM EDT,10,0.1, , 
 , , , , , , , , , , , , ,nfl.p.42000$nfl.g.13553437,LaJohntay,Wester,nfl.p.42000$nfl.g.13553437 - LaJohntay Wester,WR,BAL,MIA,BAL@MIA,8:15PM EDT,10,0, , 
 , , , , , , , , , , , , ,nfl.p.31178$nfl.g.13553437,Cedrick,Wilson Jr.,nfl.p.31178$nfl.g.13553437 - Cedrick Wilson Jr.,WR,MIA,BAL,BAL@MIA,8:15PM EDT,10,1, , 
 , , , , , , , , , , , , ,nfl.p.32344$nfl.g.13553437,Alec,Ingold,nfl.p.32344$nfl.g.13553437 - Alec Ingold,RB,MIA,BAL,BAL@MIA,8:15PM EDT,10,1.3, , 
 , , , , , , , , , , , , ,nfl.p.32675$nfl.g.13553437,Tua,Tagovailoa,nfl.p.32675$nfl.g.13553437 - Tua Tagovailoa,QB,MIA,BAL,BAL@MIA,8:15PM EDT,29,13.8, , 
 , , , , , , , , , , , , ,nfl.p.33348$nfl.g.13553437,Nick,Westbrook-Ikhine,nfl.p.33348$nfl.g.13553437 - Nick Westbrook-Ikhine,WR,MIA,BAL,BAL@MIA,8:15PM EDT,10,1.6, , 
 , , , , , , , , , , , , ,nfl.p.33390$nfl.g.13553437,Zach,Wilson,nfl.p.33390$nfl.g.13553437 - Zach Wilson,QB,MIA,BAL,BAL@MIA,8:15PM EDT,20,0.8, , 
 , , , , , , , , , , , , ,nfl.p.33394$nfl.g.13553437,Jaylen,Waddle,nfl.p.33394$nfl.g.13553437 - Jaylen Waddle,WR,MIA,BAL,BAL@MIA,8:15PM EDT,28,11.5, , 
 , , , , , , , , , , , , ,nfl.p.33444$nfl.g.13553437,Dee,Eskridge,nfl.p.33444$nfl.g.13553437 - Dee Eskridge,WR,MIA,BAL,BAL@MIA,8:15PM EDT,10,0.8, , 
 , , , , , , , , , , , , ,nfl.p.34513$nfl.g.13553437,Tanner,Conner,nfl.p.34513$nfl.g.13553437 - Tanner Conner,TE,MIA,BAL,BAL@MIA,8:15PM EDT,10,1.7, , 
 , , , , , , , , , , , , ,nfl.p.40118$nfl.g.13553437,De'Von,Achane,nfl.p.40118$nfl.g.13553437 - De'Von Achane,RB,MIA,BAL,BAL@MIA,8:15PM EDT,37,16.8, , 
 , , , , , , , , , , , , ,nfl.p.40629$nfl.g.13553437,Julian,Hill,nfl.p.40629$nfl.g.13553437 - Julian Hill,TE,MIA,BAL,BAL@MIA,8:15PM EDT,10,2.1,O, 
 , , , , , , , , , , , , ,nfl.p.41010$nfl.g.13553437,Jaylen,Wright,nfl.p.41010$nfl.g.13553437 - Jaylen Wright,RB,MIA,BAL,BAL@MIA,8:15PM EDT,10,1.6,O, 
 , , , , , , , , , , , , ,nfl.p.41058$nfl.g.13553437,Malik,Washington,nfl.p.41058$nfl.g.13553437 - Malik Washington,WR,MIA,BAL,BAL@MIA,8:15PM EDT,13,5.5, , 
 , , , , , , , , , , , , ,nfl.p.41104$nfl.g.13553437,Tahj,Washington,nfl.p.41104$nfl.g.13553437 - Tahj Washington,WR,MIA,BAL,BAL@MIA,8:15PM EDT,10,-0.4, , 
 , , , , , , , , , , , , ,nfl.p.41969$nfl.g.13553437,Ollie,Gordon II,nfl.p.41969$nfl.g.13553437 - Ollie Gordon II,RB,MIA,BAL,BAL@MIA,8:15PM EDT,10,3.4,Q, 
 , , , , , , , , , , , , ,nfl.p.42037$nfl.g.13553437,Quinn,Ewers,nfl.p.42037$nfl.g.13553437 - Quinn Ewers,QB,MIA,BAL,BAL@MIA,8:15PM EDT,20,2.1,O, 
 , , , , , , , , , , , , ,nfl.t.33$nfl.g.13553437,Baltimore,Ravens,nfl.t.33$nfl.g.13553437 - Baltimore Ravens,DEF,BAL,MIA,BAL@MIA,8:15PM EDT,10,3.4, , 
 , , , , , , , , , , , , ,nfl.t.15$nfl.g.13553437,Miami,Dolphins,nfl.t.15$nfl.g.13553437 - Miami Dolphins,DEF,MIA,BAL,BAL@MIA,8:15PM EDT,10,4, , 
 , , , , , , , , , , , , ,nfl.p.34036$nfl.g.13553437,Greg,Dulcich,nfl.p.34036$nfl.g.13553437 - Greg Dulcich,TE,MIA,BAL,BAL@MIA,8:15PM EDT,10,7.4, , 
 , , , , , , , , , , , , ,nfl.p.32993$nfl.g.13553437,Tyler,Huntley,nfl.p.32993$nfl.g.13553437 - Tyler Huntley,QB,BAL,MIA,BAL@MIA,8:15PM EDT,22,11.7, , 
 , , , , , , , , , , , , ,nfl.p.41692$nfl.g.13553437,Hayden,Rucci,nfl.p.41692$nfl.g.13553437 - Hayden Rucci,TE,MIA,BAL,BAL@MIA,8:15PM EDT,10,0, , 
 , , , , , , , , , , , , ,nfl.p.30136$nfl.g.13553438,Evan,Engram,nfl.p.30136$nfl.g.13553438 - Evan Engram,TE,DEN,HOU,DEN@HOU,1:00PM EST,14,5.9, , 
 , , , , , , , , , , , , ,nfl.p.31010$nfl.g.13553438,Courtland,Sutton,nfl.p.31010$nfl.g.13553438 - Courtland Sutton,WR,DEN,HOU,DEN@HOU,1:00PM EST,26,11.5, , 
 , , , , , , , , , , , , ,nfl.p.31320$nfl.g.13553438,Trent,Sherfield Sr.,nfl.p.31320$nfl.g.13553438 - Trent Sherfield Sr.,WR,DEN,HOU,DEN@HOU,1:00PM EST,10,0.9, , 
 , , , , , , , , , , , , ,nfl.p.31965$nfl.g.13553438,Jarrett,Stidham,nfl.p.31965$nfl.g.13553438 - Jarrett Stidham,QB,DEN,HOU,DEN@HOU,1:00PM EST,20,-0.1, , 
 , , , , , , , , , , , , ,nfl.p.32725$nfl.g.13553438,J.K.,Dobbins,nfl.p.32725$nfl.g.13553438 - J.K. Dobbins,RB,DEN,HOU,DEN@HOU,1:00PM EST,24,11.9, , 
 , , , , , , , , , , , , ,nfl.p.32775$nfl.g.13553438,Adam,Trautman,nfl.p.32775$nfl.g.13553438 - Adam Trautman,TE,DEN,HOU,DEN@HOU,1:00PM EST,10,3.8, , 
 , , , , , , , , , , , , ,nfl.p.33901$nfl.g.13553438,Adam,Prentice,nfl.p.33901$nfl.g.13553438 - Adam Prentice,RB,DEN,HOU,DEN@HOU,1:00PM EST,10,0.5, , 
 , , , , , , , , , , , , ,nfl.p.34152$nfl.g.13553438,Tyler,Badie,nfl.p.34152$nfl.g.13553438 - Tyler Badie,RB,DEN,HOU,DEN@HOU,1:00PM EST,10,1.9, , 
 , , , , , , , , , , , , ,nfl.p.40090$nfl.g.13553438,Marvin,Mims Jr.,nfl.p.40090$nfl.g.13553438 - Marvin Mims Jr.,WR,DEN,HOU,DEN@HOU,1:00PM EST,15,6.2,O, 
 , , , , , , , , , , , , ,nfl.p.40696$nfl.g.13553438,Jaleel,McLaughlin,nfl.p.40696$nfl.g.13553438 - Jaleel McLaughlin,RB,DEN,HOU,DEN@HOU,1:00PM EST,10,0, , 
 , , , , , , , , , , , , ,nfl.p.40702$nfl.g.13553438,Nate,Adkins,nfl.p.40702$nfl.g.13553438 - Nate Adkins,TE,DEN,HOU,DEN@HOU,1:00PM EST,10,2.3,O, 
 , , , , , , , , , , , , ,nfl.p.40875$nfl.g.13553438,Bo,Nix,nfl.p.40875$nfl.g.13553438 - Bo Nix,QB,DEN,HOU,DEN@HOU,1:00PM EST,40,20.8, , 
 , , , , , , , , , , , , ,nfl.p.41009$nfl.g.13553438,Troy,Franklin,nfl.p.41009$nfl.g.13553438 - Troy Franklin,WR,DEN,HOU,DEN@HOU,1:00PM EST,19,10, , 
 , , , , , , , , , , , , ,nfl.p.41845$nfl.g.13553438,RJ,Harvey,nfl.p.41845$nfl.g.13553438 - RJ Harvey,RB,DEN,HOU,DEN@HOU,1:00PM EST,18,8.8, , 
 , , , , , , , , , , , , ,nfl.p.41860$nfl.g.13553438,Pat,Bryant,nfl.p.41860$nfl.g.13553438 - Pat Bryant,WR,DEN,HOU,DEN@HOU,1:00PM EST,10,3.6, , 
 , , , , , , , , , , , , ,nfl.p.30860$nfl.g.13553438,Dare,Ogunbowale,nfl.p.30860$nfl.g.13553438 - Dare Ogunbowale,RB,HOU,DEN,DEN@HOU,1:00PM EST,10,0.6, , 
 , , , , , , , , , , , , ,nfl.p.31005$nfl.g.13553438,Nick,Chubb,nfl.p.31005$nfl.g.13553438 - Nick Chubb,RB,HOU,DEN,DEN@HOU,1:00PM EST,15,7.8, , 
 , , , , , , , , , , , , ,nfl.p.31017$nfl.g.13553438,Christian,Kirk,nfl.p.31017$nfl.g.13553438 - Christian Kirk,WR,HOU,DEN,DEN@HOU,1:00PM EST,16,5.3, , 
 , , , , , , , , , , , , ,nfl.p.31107$nfl.g.13553438,Dalton,Schultz,nfl.p.31107$nfl.g.13553438 - Dalton Schultz,TE,HOU,DEN,DEN@HOU,1:00PM EST,14,6.7,Q, 
 , , , , , , , , , , , , ,nfl.p.31180$nfl.g.13553438,Braxton,Berrios,nfl.p.31180$nfl.g.13553438 - Braxton Berrios,WR,HOU,DEN,DEN@HOU,1:00PM EST,10,3.4, , 
 , , , , , , , , , , , , ,nfl.p.32785$nfl.g.13553438,Harrison,Bryant,nfl.p.32785$nfl.g.13553438 - Harrison Bryant,TE,HOU,DEN,DEN@HOU,1:00PM EST,10,0.2, , 
 , , , , , , , , , , , , ,nfl.p.33455$nfl.g.13553438,Davis,Mills,nfl.p.33455$nfl.g.13553438 - Davis Mills,QB,HOU,DEN,DEN@HOU,1:00PM EST,20,1.2, , 
 , , , , , , , , , , , , ,nfl.p.33477$nfl.g.13553438,Nico,Collins,nfl.p.33477$nfl.g.13553438 - Nico Collins,WR,HOU,DEN,DEN@HOU,1:00PM EST,30,10.6, , 
 , , , , , , , , , , , , ,nfl.p.34063$nfl.g.13553438,Dameon,Pierce,nfl.p.34063$nfl.g.13553438 - Dameon Pierce,RB,HOU,DEN,DEN@HOU,1:00PM EST,10,0.9, , 
 , , , , , , , , , , , , ,nfl.p.40030$nfl.g.13553438,C.J.,Stroud,nfl.p.40030$nfl.g.13553438 - C.J. Stroud,QB,HOU,DEN,DEN@HOU,1:00PM EST,31,17.4, , 
 , , , , , , , , , , , , ,nfl.p.40097$nfl.g.13553438,Tank,Dell,nfl.p.40097$nfl.g.13553438 - Tank Dell,WR,HOU,DEN,DEN@HOU,1:00PM EST,11,8.2,PUP, 
 , , , , , , , , , , , , ,nfl.p.40232$nfl.g.13553438,Xavier,Hutchinson,nfl.p.40232$nfl.g.13553438 - Xavier Hutchinson,WR,HOU,DEN,DEN@HOU,1:00PM EST,12,6.7, , 
 , , , , , , , , , , , , ,nfl.p.41480$nfl.g.13553438,British,Brooks,nfl.p.41480$nfl.g.13553438 - British Brooks,RB,HOU,DEN,DEN@HOU,1:00PM EST,10,0.8, , 
 , , , , , , , , , , , , ,nfl.p.41819$nfl.g.13553438,Jayden,Higgins,nfl.p.41819$nfl.g.13553438 - Jayden Higgins,WR,HOU,DEN,DEN@HOU,1:00PM EST,12,4.9, , 
 , , , , , , , , , , , , ,nfl.p.41885$nfl.g.13553438,Jaylin,Noel,nfl.p.41885$nfl.g.13553438 - Jaylin Noel,WR,HOU,DEN,DEN@HOU,1:00PM EST,10,4.3, , 
 , , , , , , , , , , , , ,nfl.p.41902$nfl.g.13553438,Woody,Marks,nfl.p.41902$nfl.g.13553438 - Woody Marks,RB,HOU,DEN,DEN@HOU,1:00PM EST,21,8.9, , 
 , , , , , , , , , , , , ,nfl.p.41975$nfl.g.13553438,Graham,Mertz,nfl.p.41975$nfl.g.13553438 - Graham Mertz,QB,HOU,DEN,DEN@HOU,1:00PM EST,20,0, , 
 , , , , , , , , , , , , ,nfl.t.7$nfl.g.13553438,Denver,Broncos,nfl.t.7$nfl.g.13553438 - Denver Broncos,DEF,DEN,HOU,DEN@HOU,1:00PM EST,16,8, , 
 , , , , , , , , , , , , ,nfl.t.34$nfl.g.13553438,Houston,Texans,nfl.t.34$nfl.g.13553438 - Houston Texans,DEF,HOU,DEN,DEN@HOU,1:00PM EST,17,9.4, , 
 , , , , , , , , , , , , ,nfl.p.33606$nfl.g.13553438,Sam,Ehlinger,nfl.p.33606$nfl.g.13553438 - Sam Ehlinger,QB,DEN,HOU,DEN@HOU,1:00PM EST,20,0, , 
 , , , , , , , , , , , , ,nfl.p.40288$nfl.g.13553438,Jared,Wayne,nfl.p.40288$nfl.g.13553438 - Jared Wayne,WR,HOU,DEN,DEN@HOU,1:00PM EST,10,3, , 
 , , , , , , , , , , , , ,nfl.p.40987$nfl.g.13553438,Cade,Stover,nfl.p.40987$nfl.g.13553438 - Cade Stover,TE,HOU,DEN,DEN@HOU,1:00PM EST,10,4.2,IR, 
 , , , , , , , , , , , , ,nfl.p.31114$nfl.g.13553438,Justin,Watson,nfl.p.31114$nfl.g.13553438 - Justin Watson,WR,HOU,DEN,DEN@HOU,1:00PM EST,10,0,IR, 
 , , , , , , , , , , , , ,nfl.p.26753$nfl.g.13553439,Kyle,Juszczyk,nfl.p.26753$nfl.g.13553439 - Kyle Juszczyk,RB,SF,NYG,SF@NYG,1:00PM EST,10,2.9, , 
 , , , , , , , , , , , , ,nfl.p.29360$nfl.g.13553439,Demarcus,Robinson,nfl.p.29360$nfl.g.13553439 - Demarcus Robinson,WR,SF,NYG,SF@NYG,1:00PM EST,10,3.4, , 
 , , , , , , , , , , , , ,nfl.p.30121$nfl.g.13553439,Christian,McCaffrey,nfl.p.30121$nfl.g.13553439 - Christian McCaffrey,RB,SF,NYG,SF@NYG,1:00PM EST,41,21.1, , 
 , , , , , , , , , , , , ,nfl.p.30551$nfl.g.13553439,Kendrick,Bourne,nfl.p.30551$nfl.g.13553439 - Kendrick Bourne,WR,SF,NYG,SF@NYG,1:00PM EST,15,8.1, , 
 , , , , , , , , , , , , ,nfl.p.32695$nfl.g.13553439,Brandon,Aiyuk,nfl.p.32695$nfl.g.13553439 - Brandon Aiyuk,WR,SF,NYG,SF@NYG,1:00PM EST,13,7.1,PUP, 
 , , , , , , , , , , , , ,nfl.p.32887$nfl.g.13553439,Jauan,Jennings,nfl.p.32887$nfl.g.13553439 - Jauan Jennings,WR,SF,NYG,SF@NYG,1:00PM EST,18,6.4, , 
 , , , , , , , , , , , , ,nfl.p.33403$nfl.g.13553439,Mac,Jones,nfl.p.33403$nfl.g.13553439 - Mac Jones,QB,SF,NYG,SF@NYG,1:00PM EST,22,16.1, , 
 , , , , , , , , , , , , ,nfl.p.33533$nfl.g.13553439,Luke,Farrell,nfl.p.33533$nfl.g.13553439 - Luke Farrell,TE,SF,NYG,SF@NYG,1:00PM EST,10,1.9, , 
 , , , , , , , , , , , , ,nfl.p.34009$nfl.g.13553439,Skyy,Moore,nfl.p.34009$nfl.g.13553439 - Skyy Moore,WR,SF,NYG,SF@NYG,1:00PM EST,10,0.4, , 
 , , , , , , , , , , , , ,nfl.p.34054$nfl.g.13553439,Brian,Robinson Jr.,nfl.p.34054$nfl.g.13553439 - Brian Robinson Jr.,RB,SF,NYG,SF@NYG,1:00PM EST,10,2.3, , 
 , , , , , , , , , , , , ,nfl.p.34218$nfl.g.13553439,Brock,Purdy,nfl.p.34218$nfl.g.13553439 - Brock Purdy,QB,SF,NYG,SF@NYG,1:00PM EST,33,19.2,Q, 
 , , , , , , , , , , , , ,nfl.p.34374$nfl.g.13553439,Jake,Tonges,nfl.p.34374$nfl.g.13553439 - Jake Tonges,TE,SF,NYG,SF@NYG,1:00PM EST,10,8.5, , 
 , , , , , , , , , , , , ,nfl.p.40299$nfl.g.13553439,Adrian,Martinez,nfl.p.40299$nfl.g.13553439 - Adrian Martinez,QB,SF,NYG,SF@NYG,1:00PM EST,20,0, , 
 , , , , , , , , , , , , ,nfl.p.40892$nfl.g.13553439,Ricky,Pearsall,nfl.p.40892$nfl.g.13553439 - Ricky Pearsall,WR,SF,NYG,SF@NYG,1:00PM EST,22,10.6,O, 
 , , , , , , , , , , , , ,nfl.p.40998$nfl.g.13553439,Isaac,Guerendo,nfl.p.40998$nfl.g.13553439 - Isaac Guerendo,RB,SF,NYG,SF@NYG,1:00PM EST,10,0, , 
 , , , , , , , , , , , , ,nfl.p.41917$nfl.g.13553439,Jordan,Watkins,nfl.p.41917$nfl.g.13553439 - Jordan Watkins,WR,SF,NYG,SF@NYG,1:00PM EST,10,1.2, , 
 , , , , , , , , , , , , ,nfl.p.41933$nfl.g.13553439,Jordan,James,nfl.p.41933$nfl.g.13553439 - Jordan James,RB,SF,NYG,SF@NYG,1:00PM EST,10,0, , 
 , , , , , , , , , , , , ,nfl.p.25785$nfl.g.13553439,Russell,Wilson,nfl.p.25785$nfl.g.13553439 - Russell Wilson,QB,NYG,SF,SF@NYG,1:00PM EST,20,10, , 
 , , , , , , , , , , , , ,nfl.p.28365$nfl.g.13553439,Chris,Manhertz,nfl.p.28365$nfl.g.13553439 - Chris Manhertz,TE,NYG,SF,SF@NYG,1:00PM EST,10,0.6, , 
 , , , , , , , , , , , , ,nfl.p.28389$nfl.g.13553439,Jameis,Winston,nfl.p.28389$nfl.g.13553439 - Jameis Winston,QB,NYG,SF,SF@NYG,1:00PM EST,20,13, , 
 , , , , , , , , , , , , ,nfl.p.31906$nfl.g.13553439,Devin,Singletary,nfl.p.31906$nfl.g.13553439 - Devin Singletary,RB,NYG,SF,SF@NYG,1:00PM EST,10,1.6, , 
 , , , , , , , , , , , , ,nfl.p.32003$nfl.g.13553439,Darius,Slayton,nfl.p.32003$nfl.g.13553439 - Darius Slayton,WR,NYG,SF,SF@NYG,1:00PM EST,16,4, , 
 , , , , , , , , , , , , ,nfl.p.32612$nfl.g.13553439,Gunner,Olszewski,nfl.p.32612$nfl.g.13553439 - Gunner Olszewski,WR,NYG,SF,SF@NYG,1:00PM EST,10,0, , 
 , , , , , , , , , , , , ,nfl.p.33998$nfl.g.13553439,Wan'Dale,Robinson,nfl.p.33998$nfl.g.13553439 - Wan'Dale Robinson,WR,NYG,SF,SF@NYG,1:00PM EST,23,10.1, , 
 , , , , , , , , , , , , ,nfl.p.34068$nfl.g.13553439,Daniel,Bellinger,nfl.p.34068$nfl.g.13553439 - Daniel Bellinger,TE,NYG,SF,SF@NYG,1:00PM EST,10,5.2,D, 
 , , , , , , , , , , , , ,nfl.p.40128$nfl.g.13553439,Jalin,Hyatt,nfl.p.40128$nfl.g.13553439 - Jalin Hyatt,WR,NYG,SF,SF@NYG,1:00PM EST,10,1.1, , 
 , , , , , , , , , , , , ,nfl.p.40198$nfl.g.13553439,Eric,Gray,nfl.p.40198$nfl.g.13553439 - Eric Gray,RB,NYG,SF,SF@NYG,1:00PM EST,10,0,PUP, 
 , , , , , , , , , , , , ,nfl.p.41003$nfl.g.13553439,Theo,Johnson,nfl.p.41003$nfl.g.13553439 - Theo Johnson,TE,NYG,SF,SF@NYG,1:00PM EST,15,7.1, , 
 , , , , , , , , , , , , ,nfl.p.41048$nfl.g.13553439,Tyrone,Tracy Jr.,nfl.p.41048$nfl.g.13553439 - Tyrone Tracy Jr.,RB,NYG,SF,SF@NYG,1:00PM EST,17,5.6, , 
 , , , , , , , , , , , , ,nfl.p.41810$nfl.g.13553439,Jaxson,Dart,nfl.p.41810$nfl.g.13553439 - Jaxson Dart,QB,NYG,SF,SF@NYG,1:00PM EST,30,15.7, , 
 , , , , , , , , , , , , ,nfl.p.41922$nfl.g.13553439,Cam,Skattebo,nfl.p.41922$nfl.g.13553439 - Cam Skattebo,RB,NYG,SF,SF@NYG,1:00PM EST,10,14.5,IR, 
 , , , , , , , , , , , , ,nfl.p.42004$nfl.g.13553439,Thomas,Fidone II,nfl.p.42004$nfl.g.13553439 - Thomas Fidone II,TE,NYG,SF,SF@NYG,1:00PM EST,10,0, , 
 , , , , , , , , , , , , ,nfl.p.42194$nfl.g.13553439,Beaux,Collins,nfl.p.42194$nfl.g.13553439 - Beaux Collins,WR,NYG,SF,SF@NYG,1:00PM EST,10,0.9, , 
 , , , , , , , , , , , , ,nfl.t.25$nfl.g.13553439,San Francisco,49ers,nfl.t.25$nfl.g.13553439 - San Francisco 49ers,DEF,SF,NYG,SF@NYG,1:00PM EST,11,4.5, , 
 , , , , , , , , , , , , ,nfl.t.19$nfl.g.13553439,New York,Giants,nfl.t.19$nfl.g.13553439 - New York Giants,DEF,NYG,SF,SF@NYG,1:00PM EST,10,2.9, , 
 , , , , , , , , , , , , ,nfl.p.30259$nfl.g.13553439,George,Kittle,nfl.p.30259$nfl.g.13553439 - George Kittle,TE,SF,NYG,SF@NYG,1:00PM EST,22,7.6, , 
 , , , , , , , , , , , , ,nfl.p.32494$nfl.g.13553439,Lil'Jordan,Humphrey,nfl.p.32494$nfl.g.13553439 - Lil'Jordan Humphrey,WR,NYG,SF,SF@NYG,1:00PM EST,10,3.8, , 
 , , , , , , , , , , , , ,nfl.p.40996$nfl.g.13553439,Jacob,Cowing,nfl.p.40996$nfl.g.13553439 - Jacob Cowing,WR,SF,NYG,SF@NYG,1:00PM EST,10,0,IR, 
 , , , , , , , , , , , , ,nfl.p.30112$nfl.g.13553440,Mo,Alie-Cox,nfl.p.30112$nfl.g.13553440 - Mo Alie-Cox,TE,IND,PIT,IND@PIT,1:00PM EST,10,1.8, , 
 , , , , , , , , , , , , ,nfl.p.31838$nfl.g.13553440,Daniel,Jones,nfl.p.31838$nfl.g.13553440 - Daniel Jones,QB,IND,PIT,IND@PIT,1:00PM EST,38,20.8, , 
 , , , , , , , , , , , , ,nfl.p.32292$nfl.g.13553440,Ashton,Dulin,nfl.p.32292$nfl.g.13553440 - Ashton Dulin,WR,IND,PIT,IND@PIT,1:00PM EST,10,1.4, , 
 , , , , , , , , , , , , ,nfl.p.32704$nfl.g.13553440,Michael,Pittman Jr.,nfl.p.32704$nfl.g.13553440 - Michael Pittman Jr.,WR,IND,PIT,IND@PIT,1:00PM EST,29,13, , 
 , , , , , , , , , , , , ,nfl.p.32711$nfl.g.13553440,Jonathan,Taylor,nfl.p.32711$nfl.g.13553440 - Jonathan Taylor,RB,IND,PIT,IND@PIT,1:00PM EST,45,25.5, , 
 , , , , , , , , , , , , ,nfl.p.34008$nfl.g.13553440,Alec,Pierce,nfl.p.34008$nfl.g.13553440 - Alec Pierce,WR,IND,PIT,IND@PIT,1:00PM EST,18,7.9, , 
 , , , , , , , , , , , , ,nfl.p.34148$nfl.g.13553440,Drew,Ogletree,nfl.p.34148$nfl.g.13553440 - Drew Ogletree,TE,IND,PIT,IND@PIT,1:00PM EST,10,0, , 
 , , , , , , , , , , , , ,nfl.p.34261$nfl.g.13553440,Tyler,Goodson,nfl.p.34261$nfl.g.13553440 - Tyler Goodson,RB,IND,PIT,IND@PIT,1:00PM EST,10,0.4, , 
 , , , , , , , , , , , , ,nfl.p.40126$nfl.g.13553440,Josh,Downs,nfl.p.40126$nfl.g.13553440 - Josh Downs,WR,IND,PIT,IND@PIT,1:00PM EST,19,7.4, , 
 , , , , , , , , , , , , ,nfl.p.40180$nfl.g.13553440,Will,Mallory,nfl.p.40180$nfl.g.13553440 - Will Mallory,TE,IND,PIT,IND@PIT,1:00PM EST,10,0.7, , 
 , , , , , , , , , , , , ,nfl.p.40915$nfl.g.13553440,Adonai,Mitchell,nfl.p.40915$nfl.g.13553440 - Adonai Mitchell,WR,IND,PIT,IND@PIT,1:00PM EST,10,2.4, , 
 , , , , , , , , , , , , ,nfl.p.41046$nfl.g.13553440,Anthony,Gould,nfl.p.41046$nfl.g.13553440 - Anthony Gould,WR,IND,PIT,IND@PIT,1:00PM EST,10,0.1,O, 
