player,Position,Team,player_games,pl_rus_att,pl_rus_yds,pl_rus_tds,rus_att_per,rus_yds_per,rus_tds_per,Pick,tot_rus_att_per,tot_rus_yds_per,tot_rus_tds_per,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per
James Robinson,RB,JAC,14,164,767,8,0.5080174927113702,0.5306878306878307,0.6299021537797047,NA,1.3281660317876955,1.489886601451088,1.3305690911200574,0.38249547161478353,0.3561934379240424,0.47340807627618986
Snoop Conner,RB,JAC,NA,NA,NA,NA,0.2687599046516091,0.2687599046516091,0.2687599046516091,154,1.3281660317876955,1.489886601451088,1.3305690911200574,0.20235414716175318,0.1803895037312558,0.2019886877316308
Jonathan Williams,RB,WAS,5,17,79,1,0.12117400419287212,0.13032508491023775,0.1922713409374034,NA,1.5050234400208995,1.4397697194433463,1.5774538622507814,0.0805130345286778,0.09051800656053868,0.12188714075165538
J D McKissic,RB,WAS,11,48,212,2,0.15551743853630645,0.15896960875126814,0.1969850551707683,NA,1.5050234400208995,1.4397697194433463,1.5774538622507814,0.10333223682824957,0.11041321858937975,0.12487531957968093
Cam Sims,WR,WAS,14,1,7,0,0.00254567235699311,0.00412421154779233,0.001430690097576477,NA,1.5050234400208995,1.4397697194433463,1.5774538622507814,0.0016914503052243223,0.0028644938784980565,9.069616118820138e-4
Terry McLaurin,WR,WAS,17,1,12,0,0.0020964360587002,0.00582241630276564,0.0014208160537566442,NA,1.5050234400208995,1.4397697194433463,1.5774538622507814,0.001392959074890613,0.004043991357879608,9.007021300321016e-4
Antonio Gibson,RB,WAS,16,258,1037,7,0.574685534591195,0.5346009218825812,0.5693919983324284,NA,1.5050234400208995,1.4397697194433463,1.5774538622507814,0.381844906404391,0.3713100190003109,0.3609563562892385
Jaret Patterson,RB,WAS,17,68,266,2,0.14255765199161427,0.12906356137797184,0.1468524938575198,NA,1.5050234400208995,1.4397697194433463,1.5774538622507814,0.09472121709256212,0.08964180843299809,0.09309463647195622
Brian Robinson,RB,WAS,NA,NA,NA,NA,0.39221824537939076,0.39221824537939076,0.39221824537939076,98,1.5050234400208995,1.4397697194433463,1.5774538622507814,0.26060607094195437,0.2724173456926382,0.24864007421412396
Sterling Shepard,WR,NYG,7,1,-9,0,0.00579611319468121,-0.01294854434664861,0.0010235908432076227,NA,0.8650166064490532,0.8248994666243109,0.8323621681076312,0.006700580256458444,-0.015697118098084367,0.0012297421512257678
Matt Breida,RB,NYG,9,26,125,1,0.10653169438418895,0.10688597153060712,0.10052349712895851,NA,0.8650166064490532,0.8248994666243109,0.8323621681076312,0.12315566382188681,0.12957454314767652,0.12076894046914445
Saquon Barkley,RB,NYG,13,162,593,2,0.5055994125206535,0.4593966460080204,0.4116409680706019,NA,0.8650166064490532,0.8248994666243109,0.8323621681076312,0.5844967700633754,0.5569122839756256,0.49454550416012344
Jordan Akins,TE,NYG,13,1,3,0,0.00311355311355311,0.00275884453099643,0.001521305698520887,NA,0.8650166064490532,0.8248994666243109,0.8323621681076312,0.0035994142659693416,0.0033444615284893954,0.0018276968329538133
Darius Slayton,WR,NYG,13,1,-13,0,0.00312098402790526,-0.01007109004739336,2.4128460642276793e-4,NA,0.8650166064490532,0.8248994666243109,0.8323621681076312,0.0036080047534776155,-0.01220886963184339,2.898793526035987e-4
Kadarius Toney,WR,NYG,10,3,6,0,0.01217183770883054,0.00604265402843601,0.005473000486375818,NA,0.8650166064490532,0.8248994666243109,0.8323621681076312,0.014071218538562733,0.007325321779106027,0.006575263384229296
Robert Woods,WR,TEN,9,8,46,1,0.03597883597883598,0.05162738496071829,0.11399871733205066,NA,1.5102671426264194,1.6154734952990653,1.7235694436606335,0.02382282906338493,0.031958051376857005,0.0661410642613462
Derrick Henry,RB,TEN,8,219,937,10,0.844600725952813,0.8282549916805325,0.8826223112883089,NA,1.5102671426264194,1.6154734952990653,1.7235694436606335,0.5592392909270449,0.5127010712900625,0.5120897881629509
Dontrell Hilliard,RB,TEN,8,56,350,2,0.2159709618874773,0.3093801996672213,0.20971770906953913,NA,1.5102671426264194,1.6154734952990653,1.7235694436606335,0.14300182781696127,0.19151053890237124,0.12167639072559007
Hassan Haskins,RB,TEN,NA,NA,NA,NA,0.3138981070105599,0.3138981070105599,0.3138981070105599,131,1.5102671426264194,1.6154734952990653,1.7235694436606335,0.20784277042846713,0.19430718481236944,0.18212095147375199
Zach Pascal,WR,PHI,16,2,21,0,0.00425851703406813,0.00878444881889763,0.002581851695517015,NA,1.5065756311660743,1.4608531300411118,1.2733115250665006,0.002826620148350655,0.006013232020559394,0.0020276669492818532
Boston Scott,RB,PHI,16,87,373,7,0.1680681818181818,0.14597145488029464,0.2305744182153022,NA,1.5065756311660743,1.4608531300411118,1.2733115250665006,0.11155641863667923,0.0999220605264998,0.18108248741662816
A J Brown,WR,PHI,13,2,10,0,0.00474661454697752,0.00543965186228081,0.0024426110050190892,NA,1.5065756311660743,1.4608531300411118,1.2733115250665006,0.0031505982499555555,0.003723613106902626,0.0019183137487831347
Miles Sanders,RB,PHI,12,137,754,0,0.35287878787878785,0.3934315531000614,0.1804946704615213,NA,1.5065756311660743,1.4608531300411118,1.2733115250665006,0.23422573721417705,0.26931629539582075,0.14175216897694748
Jalen Reagor,WR,MIN,17,10,32,0,0.01818181818181818,0.01178637200736648,0.00845136447346392,NA,1.4508203670078468,1.4538264428374765,1.451958597435671,0.012532094665389988,0.008107138280111803,0.005820664920053519
Jason Huntley,RB,PHI,1,13,51,0,0.40181818181818185,0.31933701657458563,0.19266097438473131,NA,1.5065756311660743,1.4608531300411118,1.2733115250665006,0.26670959857964693,0.21859625037432664,0.15130702156698794
Quez Watkins,WR,PHI,17,1,3,0,0.00181818181818181,0.0011049723756906,8.37769964841784e-4,NA,1.5065756311660743,1.4608531300411118,1.2733115250665006,0.0012068307628038265,7.563884095997408e-4,6.579457959418299e-4
Kenneth Gainwell,RB,PHI,16,68,291,5,0.13136363636363638,0.11388121546961325,0.17018357609241586,NA,1.5065756311660743,1.4608531300411118,1.2733115250665006,0.08719352261257687,0.07795528046437383,0.13365431219475357
Kalif Raymond,WR,DET,16,4,28,0,0.00995316159250585,0.01577412513255567,0.005558677150257908,NA,1.7663047680861224,1.7621466297700583,1.6718086092834938,0.005635019376237425,0.00895165298168974,0.0033249482742167802
Jamaal Williams,RB,DET,13,153,601,3,0.46856422266258335,0.4167142507545477,0.3925586526020266,NA,1.7663047680861224,1.7621466297700583,1.6718086092834938,0.2652793737121004,0.2364810304173862,0.2348107614843962
Godwin Igwebuike,RB,DET,17,18,118,1,0.04215456674473068,0.06256627783669141,0.06478512114822808,NA,1.7663047680861224,1.7621466297700583,1.6718086092834938,0.023865964417005572,0.03550571602821478,0.03875151784030696
Craig Reynolds,RB,DET,5,55,230,0,0.4379391100702576,0.41463414634146345,0.2166390586622494,NA,1.7663047680861224,1.7621466297700583,1.6718086092834938,0.24794085255444678,0.23530059266155898,0.12958364818751406
D Andre Swift,RB,DET,13,151,617,5,0.46243920014411816,0.4278081409576638,0.5001923915893111,NA,1.7663047680861224,1.7621466297700583,1.6718086092834938,0.26181166948056966,0.2427766984484647,0.2991923769334363
Amon Ra St Brown,WR,DET,17,7,61,1,0.01639344262295082,0.03234358430540828,0.05145840214638782,NA,1.7663047680861224,1.7621466297700583,1.6718086092834938,0.009281208384391056,0.018354649811195778,0.030780079645864447
Jermar Jefferson,RB,DET,7,15,74,2,0.08531281365005018,0.09528859263747916,0.24603493710472035,NA,1.7663047680861224,1.7621466297700583,1.6718086092834938,0.04830016608203509,0.054075291481227826,0.14716692792374503
Justin Jackson,RB,DET,14,68,364,2,0.1952043228638973,0.2410032715376227,0.16964237375963864,NA,1.7663047680861224,1.7621466297700583,1.6718086092834938,0.11051565188006073,0.13676686574548627,0.10147236520832623
Travis Kelce,TE,KC,16,2,3,1,0.00493039443155452,0.00163043478260869,0.03533832625088268,NA,1.313235795727831,1.3446380751717173,1.2856308928926485,0.00375438626299549,0.0012125454519800617,0.02748714770798018
Blake Bell,TE,KC,16,4,10,0,0.00986078886310905,0.00543478260869565,0.004487793806113185,NA,1.313235795727831,1.3446380751717173,1.2856308928926485,0.007508772525990988,0.004041818173266884,0.0034907327063491158
Michael Burton,RB,KC,16,8,26,1,0.0197215777262181,0.01413043478260869,0.042504799568748114,NA,1.313235795727831,1.3446380751717173,1.2856308928926485,0.015017545051981976,0.0105087272504939,0.033061432953834055
Ronald Jones,RB,KC,16,101,428,4,0.2787337662337662,0.2719796650717703,0.2567470285562391,NA,1.313235795727831,1.3446380751717173,1.2856308928926485,0.21224959534345042,0.20226979296048647,0.19970508640980342
Mecole Hardman,WR,KC,17,8,46,0,0.0185614849187935,0.02352941176470588,0.009777535143987989,NA,1.313235795727831,1.3446380751717173,1.2856308928926485,0.014134160048924208,0.01749869515014369,0.007605242840725999
Derrick Gore,RB,KC,11,51,256,2,0.18287281164311328,0.20237154150197628,0.18997718789835202,NA,1.313235795727831,1.3446380751717173,1.2856308928926485,0.13925359957292377,0.15050261125182876,0.147769619529682
Clyde Edwards Helaire,RB,KC,10,119,517,4,0.4693735498839908,0.4495652173913044,0.44520594169272676,NA,1.313235795727831,1.3446380751717173,1.2856308928926485,0.3574175722371711,0.33433919929263684,0.3462937489709979
Isiah Pacheco,RB,KC,NA,NA,NA,NA,0.1396401048757595,0.1396401048757595,0.1396401048757595,251,1.313235795727831,1.3446380751717173,1.2856308928926485,0.10633284999543222,0.10384958410308792,0.10861601541136862
Zach Ertz,TE,ARI,17,1,4,0,0.0022079624646381,0.00204166267904424,0.0010873512537596642,NA,1.4083393132805777,1.3158616231959073,1.522886071541694,0.0015677773415945372,0.0015515785573908137,7.140069596006508e-4
James Conner,RB,ARI,15,202,752,15,0.4615591397849462,0.41053307642903014,0.5952421809481859,NA,1.4083393132805777,1.3158616231959073,1.522886071541694,0.3277329088469404,0.3119880306501723,0.3908645512435427
Marquise Brown,WR,ARI,16,1,5,0,0.00205512572533849,0.00214300121016538,0.001036350411151934,NA,1.4083393132805777,1.3158616231959073,1.522886071541694,0.00145925467389765,0.0016285916181372874,6.805173614220429e-4
Eno Benjamin,RB,ARI,9,34,118,1,0.12948028673835124,0.10736459002354956,0.1035913756300626,NA,1.4083393132805777,1.3158616231959073,1.522886071541694,0.09193827475904268,0.0815926143987596,0.06802306329139372
Jonathan Ward,RB,ARI,13,9,33,0,0.02372828784119106,0.02078701645175633,0.011570016781652058,NA,1.4083393132805777,1.3158616231959073,1.522886071541694,0.016848416867607366,0.01579726628189804,0.007597427672274361
Rondale Moore,WR,ARI,14,18,76,0,0.0440668202764977,0.04445361959812827,0.022072090070411908,NA,1.4083393132805777,1.3158616231959073,1.522886071541694,0.03128991703984226,0.03378289845566075,0.014493592451119619
Keaontay Ingram,RB,ARI,NA,NA,NA,NA,0.1956971738928985,0.1956971738928985,0.19569717389289853,201,1.4083393132805777,1.3158616231959073,1.522886071541694,0.1389559831551124,0.14872169720825032,0.12850414587795425
Darrel Williams,RB,ARI,17,144,558,6,0.3341067285382831,0.28542199488491043,0.3496848909038043,NA,1.4083393132805777,1.3158616231959073,1.522886071541694,0.23723453956562268,0.21690882221467175,0.22961986286328084
Jerick McKinnon,RB,KC,13,12,62,0,0.03640906657147957,0.04147157190635451,0.018710783819227278,NA,1.313235795727831,1.3446380751717173,1.2856308928926485,0.027724698557505187,0.03084218175292885,0.014553775833068478
Nelson Agholor,WR,NE,15,3,11,0,0.00695296523517382,0.00579575391290872,0.0033607614853603997,NA,1.6721233954154289,1.6383695723493512,1.747823081275147,0.004158165153503159,0.0035375131537616748,0.0019228270420301994
Jonnu Smith,TE,NE,16,9,40,0,0.01955521472392638,0.01975825197582519,0.00979791108715307,NA,1.6721233954154289,1.6383695723493512,1.747823081275147,0.01169483949422764,0.012059703933278442,0.0056057796650704934
Kendrick Bourne,WR,NE,17,12,125,0,0.02453987730061349,0.05811250581125057,0.015627201501370456,NA,1.6721233954154289,1.6383695723493512,1.747823081275147,0.014675877012364094,0.035469717450818956,0.008940951557848423
Damien Harris,RB,NE,15,202,929,15,0.4681663258350375,0.4894777622811095,0.5903809732287926,NA,1.6721233954154289,1.6383695723493512,1.747823081275147,0.2799831203358795,0.298759065440418,0.33778073968337374
Jakobi Meyers,WR,NE,17,1,9,0,0.00204498977505112,0.00418410041841004,0.001236405951861452,NA,1.6721233954154289,1.6383695723493512,1.747823081275147,0.001222989751030339,0.0025538196564589637,7.073976566091667e-4
J J Taylor,RB,NE,5,19,37,2,0.13210633946830264,0.05848442584844259,0.200357645038832,NA,1.6721233954154289,1.6383695723493512,1.747823081275147,0.07900513791656005,0.0356967236425042,0.11463268061013274
Rhamondre Stevenson,RB,NE,12,133,606,5,0.38531015678254943,0.399116689911669,0.3416051761486311,NA,1.6721233954154289,1.6383695723493512,1.747823081275147,0.23043165225663353,0.24360601945222463,0.19544608365018765
Pierre Strong,RB,NE,NA,NA,NA,NA,0.3224888084910576,0.3224888084910576,0.3224888084910576,127,1.6721233954154289,1.6383695723493512,1.747823081275147,0.19286184821960298,0.196835203688886,0.18450883956503292
Kevin Harris,RB,NE,NA,NA,NA,NA,0.22097916770146736,0.22097916770146736,0.2209791677014674,183,1.6721233954154289,1.6383695723493512,1.747823081275147,0.13215482081486363,0.13487748517240392,0.12643108451242627
Tyreek Hill,WR,MIA,17,9,96,0,0.02088167053364269,0.04910485933503836,0.013263154146960913,NA,1.0638891145777885,1.0953926908394274,0.9294214896084807,0.01962767571123211,0.044828543905481105,0.014270332992352074
Sony Michel,RB,LAC,17,208,845,4,0.4952380952380952,0.5020796197266785,0.44830320006790597,NA,1.9266684803474319,1.8960762030961156,1.8684889256689252,0.2570437520983319,0.2647992833340924,0.2399282082484979
Durham Smythe,TE,MIA,17,2,3,0,0.00452488687782805,0.00191326530612244,0.0020012812817434642,NA,1.0638891145777885,1.0953926908394274,0.9294214896084807,0.004253156476390664,0.0017466478662152255,0.0021532547978705603
Chase Edmonds,RB,MIA,12,116,592,2,0.33131720430107525,0.4039820166987797,0.23451928628885882,NA,1.0638891145777885,1.0953926908394274,0.9294214896084807,0.31142080482002177,0.3688010884838002,0.252328237415352
Cedrick Wilson,WR,MIA,16,2,11,0,0.00449260042283298,0.00551557338367154,0.002348597507500346,NA,1.0638891145777885,1.0953926908394274,0.9294214896084807,0.004222808901109866,0.005035247569020034,0.0025269455610389363
Myles Gaskin,RB,MIA,17,173,612,3,0.3914027149321267,0.3903061224489796,0.32059169821774863,NA,1.0638891145777885,1.0953926908394274,0.9294214896084807,0.3678980352077928,0.35631616470790767,0.3449368255438101
Alec Ingold,RB,MIA,9,2,1,0,0.00912506709608159,0.00116814402528688,0.003766841240961324,NA,1.0638891145777885,1.0953926908394274,0.9294214896084807,0.008577084746000933,0.0010664157567015547,0.004052888041730247
Salvon Ahmed,RB,MIA,12,54,149,0,0.17307692307692307,0.13461947278911565,0.0826927165096808,NA,1.0638891145777885,1.0953926908394274,0.9294214896084807,0.16268323522194306,0.1228960845867552,0.0889722450300941
Jaylen Waddle,WR,MIA,16,2,3,1,0.0048076923076923,0.0020328443877551,0.04639719469518576,NA,1.0638891145777885,1.0953926908394274,0.9294214896084807,0.0045189787561650775,0.001855813357853684,0.04992050992357687
Kyle Juszczyk,RB,SF,17,8,22,1,0.01603206412825651,0.01015697137580794,0.030155795516156124,NA,1.7257382891642308,1.7872657208510587,1.61364410166681,0.009289974168690889,0.005682966588186675,0.01868800901326802
George Kittle,TE,SF,14,3,20,0,0.00730031491554537,0.01121224112913863,0.004041350079132011,NA,1.7257382891642308,1.7872657208510587,1.61364410166681,0.004230256094671741,0.006273404675271002,0.0025044866305757927
Ray Ray McCloud,WR,SF,16,2,15,0,0.00517031630170316,0.01006790903348073,0.003074917424029337,NA,1.7257382891642308,1.7872657208510587,1.61364410166681,0.0029960025423131378,0.005633134970376202,0.0019055734909904287
Jeff Wilson,RB,SF,9,79,294,2,0.2990425295034514,0.2563865804863035,0.23111425570859678,NA,1.7257382891642308,1.7872657208510587,1.61364410166681,0.17328382372988704,0.14345185357453033,0.1432250491108094
Deebo Samuel,WR,SF,16,59,365,8,0.12562625250501003,0.1790454755309326,0.2613368667369154,NA,1.7257382891642308,1.7872657208510587,1.61364410166681,0.07279565696247628,0.10017843090823389,0.16195446472178598
Brandon Aiyuk,WR,SF,17,5,17,0,0.01002004008016032,0.00784856879039704,0.004792872911103832,NA,1.7257382891642308,1.7872657208510587,1.61364410166681,0.005806233855431806,0.004391383272689701,0.0029702168564636065
Trey Sermon,RB,PHI,9,41,167,1,0.15519928746381653,0.14563455422181185,0.11957246333700072,NA,1.5065756311660743,1.4608531300411118,1.2733115250665006,0.1030146009621129,0.09969144140979685,0.09390668425054574
Elijah Mitchell,RB,SF,11,207,963,5,0.6411003825833484,0.6871065222865778,0.500770639972741,NA,1.7257382891642308,1.7872657208510587,1.61364410166681,0.37149339885935495,0.38444564469092596,0.3103352464496174
Tyrion Davis Price,RB,SF,NA,NA,NA,NA,0.40568152608730335,0.40568152608730335,0.40568152608730335,93,1.7257382891642308,1.7872657208510587,1.61364410166681,0.23507708476687594,0.2269844496844746,0.2514070640906849
David Montgomery,RB,CHI,13,225,849,7,0.6194331983805668,0.5501639094305101,0.6297127472183546,NA,1.2588220028266015,1.2685094714791738,1.2621726660211434,0.49207369825890435,0.4337089488098021,0.4989117290928608
Cole Kmet,TE,CHI,17,1,0,0,0.00210526315789473,0,8.42105263157892e-4,NA,1.2588220028266015,1.2685094714791738,1.2621726660211434,0.0016724073404877741,0,6.671870543770636e-4
Darnell Mooney,WR,CHI,17,6,32,1,0.01263157894736842,0.01585728444003964,0.04235264573723705,NA,1.2588220028266015,1.2685094714791738,1.2621726660211434,0.010034444042926678,0.012500722144036417,0.033555350133471815
Khalil Herbert,RB,CHI,17,103,433,2,0.2168421052631579,0.2145688800792864,0.17962230154176323,NA,1.2588220028266015,1.2685094714791738,1.2621726660211434,0.1722579560702413,0.16915039651149277,0.14231198819096774
Trestan Ebner,RB,CHI,NA,NA,NA,NA,0.19307301497235058,0.19307301497235058,0.19307301497235058,203,1.2588220028266015,1.2685094714791738,1.2621726660211434,0.15337594555768638,0.15220463016899155,0.15296878166518327
David Njoku,TE,CLE,16,1,1,0,0.00219072164948453,4.2998785916632945e-4,9.19287445710445e-4,NA,1.4164815054927828,1.4618194655943202,1.4288347050375463,0.0015465938955005242,2.9414566523884177e-4,6.433826407417003e-4
Kareem Hunt,RB,CLE,8,78,386,5,0.34175257731958764,0.33195062727640634,0.43552109365547564,NA,1.4164815054927828,1.4618194655943202,1.4288347050375463,0.24126864769808243,0.22708045356438583,0.30480859130869953
Nick Chubb,RB,CLE,14,228,1259,8,0.5708394698085419,0.6186911025033244,0.533062041030892,NA,1.4164815054927828,1.4618194655943202,1.4288347050375463,0.4029981807704234,0.4232335914693735,0.3730746734744832
D Ernest Johnson,RB,CLE,17,100,534,3,0.20618556701030927,0.2161068393363011,0.17908491073775382,NA,1.4164815054927828,1.4618194655943202,1.4288347050375463,0.14556177840004972,0.14783415081180376,0.1253363388405714
Anthony Schwartz,WR,CLE,14,6,39,0,0.0150220913107511,0.01916517315141354,0.007925353839441793,NA,1.4164815054927828,1.4618194655943202,1.4288347050375463,0.01060521528343219,0.013110492507788373,0.00554672546201454
Demetric Felton,RB,CLE,16,7,24,0,0.01533505154639175,0.0103197086199919,0.00716599148055589,NA,1.4164815054927828,1.4618194655943202,1.4288347050375463,0.010826157268503696,0.007059495965732197,0.005015269754640783
Jerome Ford,RB,CLE,NA,NA,NA,NA,0.26515602684771655,0.26515602684771655,0.26515602684771655,156,1.4164815054927828,1.4618194655943202,1.4288347050375463,0.187193426684008,0.1813876700156775,0.18557501851884883
Christian McCaffrey,RB,CAR,7,99,442,1,0.5284144427001569,0.5827516674422212,0.3410695152528563,NA,1.5094143108980946,1.482796128437174,1.1553282808151828,0.35007912597950175,0.3930086248987076,0.29521437405843004
D Onta Foreman,RB,CAR,9,133,566,3,0.4559386973180077,0.4447217600295803,0.35003606072726257,NA,1.5094143108980946,1.482796128437174,1.1553282808151828,0.30206331954460286,0.29992104207764875,0.30297541100636977
D J Moore,WR,CAR,17,8,48,0,0.01758241758241758,0.0260586319218241,0.009638830225149442,NA,1.5094143108980946,1.482796128437174,1.1553282808151828,0.011648503300565714,0.017573981629753224,0.008342936276387542
Tommy Tremble,TE,CAR,16,3,11,1,0.0070054945054945,0.00634500542888165,0.03468669834508597,NA,1.5094143108980946,1.482796128437174,1.1553282808151828,0.004641200533819149,0.004279081464536268,0.030023240079098158
Chuba Hubbard,RB,CAR,17,172,612,5,0.378021978021978,0.3322475570032573,0.3314923704385287,NA,1.5094143108980946,1.482796128437174,1.1553282808151828,0.2504428209621629,0.22406826577935365,0.28692482988872436
Mike Davis,RB,BAL,17,138,503,3,0.3511450381679389,0.34665747760165405,0.31148739939097736,NA,0.9393808942270534,1.0109273762119595,0.7931197722270469,0.3738047477076591,0.3429103670143076,0.3927368983833726
Patrick Ricard,RB,BAL,13,2,4,0,0.00505877101621782,0.00211003196077822,0.00223451160256495,NA,0.9393808942270534,1.0109273762119595,0.7931197722270469,0.005385218123240952,0.0020872240780388297,0.0028173696846449
Mark Andrews,TE,BAL,17,1,0,0,0.00193423597678916,0,7.73694390715664e-4,NA,0.9393808942270534,1.0109273762119595,0.7931197722270469,0.002059053988298004,0,9.75507631770625e-4
Devin Duvernay,WR,BAL,16,7,50,0,0.01438588007736944,0.02143001210165389,0.007897353241113165,NA,0.9393808942270534,1.0109273762119595,0.7931197722270469,0.015314214037966473,0.021198369542581953,0.00995732740206152
Tyler Badie,RB,BAL,NA,NA,NA,NA,0.20241467369537894,0.20241467369537894,0.20241467369537894,196,0.9393808942270534,1.0109273762119595,0.7931197722270469,0.21547667718101815,0.2002267209874619,0.25521324872157336
Tevin Coleman,RB,NYJ,11,84,356,0,0.3416267942583732,0.3300430822926324,0.16965502593261256,NA,1.8071477490677816,1.8429647739744883,1.7724418463065614,0.18904198311101106,0.1790826861985378,0.09571824671491594
Braxton Berrios,WR,NYJ,16,7,40,2,0.01957236842105263,0.02549490101979604,0.0862712946132578,NA,1.8071477490677816,1.8429647739744883,1.7724418463065614,0.010830530282401673,0.013833634467583676,0.04867369544057601
Ty Johnson,RB,NYJ,16,61,238,2,0.1705592105263158,0.15169466106778642,0.1592860074601621,NA,1.8071477490677816,1.8429647739744883,1.7724418463065614,0.09438033531807175,0.08231012508212286,0.08986811487896457
La Mical Perine,RB,NYJ,4,8,31,0,0.08947368421052632,0.07903419316136773,0.0436928930003473,NA,1.8071477490677816,1.8429647739744883,1.7724418463065614,0.04951099557669337,0.0428842668495094,0.0246512420655127
Elijah Moore,WR,NYJ,11,5,54,1,0.02033492822966507,0.05006271472978131,0.06833504795964937,NA,1.8071477490677816,1.8429647739744883,1.7724418463065614,0.011252498994703038,0.02716422768180067,0.03855418337253032
Michael Carter,RB,NYJ,14,147,639,4,0.4697368421052632,0.4654640500471334,0.4079105296019207,NA,1.8071477490677816,1.8429647739744883,1.7724418463065614,0.2599327267776402,0.2525626407081705,0.23014043053199756
Breece Hall,RB,NYJ,NA,NA,NA,NA,0.5960463504663829,0.5960463504663829,0.5960463504663829,36,1.8071477490677816,1.8429647739744883,1.7724418463065614,0.3298271271808593,0.32341711511987575,0.3362854198621142
Diontae Johnson,WR,PIT,16,5,53,0,0.0129257907542579,0.03557327858496526,0.008727644160199687,NA,1.0764358958264861,1.1030628775612525,0.9408806460867197,0.01200795217288206,0.03224954742708209,0.009276037504331099
Benny Snell,RB,PIT,17,36,98,0,0.08759124087591241,0.06190777005685407,0.04122727335605037,NA,1.0764358958264861,1.1030628775612525,0.9408806460867197,0.08137153472447142,0.05612351871882876,0.04381775045275031
Chase Claypool,WR,PIT,15,14,96,0,0.03860502838605029,0.06873025900189514,0.02231503725460963,NA,1.0764358958264861,1.1030628775612525,0.9408806460867197,0.03586375048967444,0.0623085595572303,0.023717181714196813
Najee Harris,RB,PIT,17,307,1200,7,0.7469586374695864,0.7580543272267846,0.724588887710513,NA,1.0764358958264861,1.1030628775612525,0.9408806460867197,0.6939183655670201,0.687226759822393,0.7701177516236513
Tyler Boyd,WR,CIN,16,2,22,0,0.00487385321100917,0.01341848450057405,0.003291389734461073,NA,1.128337975098296,1.1356702066590125,1.0961522107052197,0.004319497631535959,0.011815476378524897,0.0030026758166582786
Joe Mixon,RB,CIN,16,292,1205,13,0.7115825688073394,0.7349669919632607,0.7897703517192619,NA,1.128337975098296,1.1356702066590125,1.0961522107052197,0.6306466542042506,0.6471658652782957,0.7204933256588114
Trayveon Williams,RB,CIN,5,15,51,0,0.11697247706422018,0.09954075774971297,0.05674306660065937,NA,1.128337975098296,1.1356702066590125,1.0961522107052197,0.1036679431568631,0.08764935204433015,0.05176568185193295
Ja Marr Chase,WR,CIN,17,7,21,0,0.01605504587155963,0.01205510907003444,0.007627529255627296,NA,1.128337975098296,1.1356702066590125,1.0961522107052197,0.014228933374471406,0.010614973430974237,0.006958458123913333
Chris Evans,RB,CIN,14,17,77,0,0.04734600262123197,0.05367393800229621,0.024305794848722407,NA,1.128337975098296,1.1356702066590125,1.0961522107052197,0.04196083413492077,0.047261905514099596,0.022173740664250496
Jeremy McNichols,RB,PIT,14,41,156,0,0.09035519834067927,0.0787972426907535,0.04402180360534706,NA,1.0764358958264861,1.1030628775612525,0.9408806460867197,0.08393922823551389,0.07143495107456187,0.04678787239214784
Samaje Perine,RB,CIN,16,55,246,1,0.1340309633027523,0.1500430539609644,0.10181981571719737,NA,1.128337975098296,1.1356702066590125,1.0961522107052197,0.11878618486723899,0.13211850859623295,0.09288839152337305
