player,Position,Team,player_games,pl_rus_att,pl_rus_yds,pl_rus_tds,rus_att_per,rus_yds_per,rus_tds_per,Pick,tot_rus_att_per,tot_rus_yds_per,tot_rus_tds_per,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per
Kyle Juszczyk,RB,SF,17,5,6,0,0.01002004008016032,0.00251151109250732,0.00425916714131486,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.005901176834679547,0.0015927608276678571,0.002890385268582614
Christian McCaffrey,RB,SF,16,272,1459,14,0.5791583166332666,0.6488855169526999,0.5720148413115396,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.34108802104447783,0.41151298759006194,0.388184641710747
George Kittle,TE,SF,16,1,2,0,0.00212925851703406,8.894935119296777e-4,9.406527580065918e-4,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.0012540000773693988,5.641027931323672e-4,6.383522375115139e-4
Trent Taylor,WR,SF,17,1,-2,0,0.00187265917602996,-8.336807002917882e-4,6.656956003828052e-4,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.0011028791162940412,-5.287071859522743e-4,4.517589220771268e-4
Patrick Taylor,RB,SF,11,32,141,0,0.11214182642754073,0.11438797423049392,0.05629552799406569,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.06604452108162322,0.07254305388264176,0.03820365799283828
Elijah Mitchell,RB,SF,11,75,281,2,0.23228274731280743,0.1817801286198105,0.16833016902616127,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.13680000844029858,0.11528209808741469,0.11423337583813088
Brock Purdy,QB,SF,16,39,144,2,0.08304108216432866,0.0640435328589368,0.07897263800347701,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.04890600301740675,0.04061540110553044,0.05359295419336143
Jordan Mason,RB,SF,17,40,206,3,0.08016032064128258,0.08622854750941816,0.0962425385630104,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.04720941467743638,0.05468478841659654,0.06531277276609583
Isaac Guerendo,RB,SF,NA,NA,NA,NA,0.3181644645736446,0.3181644645736446,0.31816446457364467,129,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.18737896784242924,0.2017748985623251,0.21591495493793642
Matt Breida,RB,SF,17,55,151,1,0.1211453744493392,0.08057630736392743,0.10651578051612844,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.0713470476774362,0.051100226628608705,0.0722844708039217
Deon Jackson,RB,NYJ,4,14,16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ke Shawn Vaughn,RB,SF,6,24,42,0,0.15489749430523916,0.07886017229953611,0.06984501495204928,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.09122493501336965,0.05001188076634898,0.047398703925719377
Logan Thomas,TE,SF,16,1,2,0,0.00295961002785515,0.00133479899497487,0.0013173239106395473,NA,1.6979731943085283,1.5768287673075876,1.4735638143504202,0.0017430251771791974,8.465085256238825e-4,8.939714030778185e-4
