player,team,pos,player_games,player_gs,pl_cmp,pl_pas_att,pl_pas_yds,pl_pas_tds,pl_rus_att,pl_rus_yds,pl_rus_tds,pl_tgt,pl_rec,pl_rec_yds,pl_rec_tds,pl_int,pl_fmb,pl_fl,touches,fl_per_tou
Drew Lock,SEA,QB,2.4000000000000004,2,19.999999999999996,31.66666666666666,226.24999999999997,1.2499999999999998,2.083333333333333,5.833333333333332,0,0,0,0,0,1.2499999999999998,0,0,2.4999999999999996,0
Andrew Beck,HOU,FB,15,12,0,0,0,0,0.3333333333333333,0.2,0.06666666666666667,0.8666666666666667,0.7333333333333333,3.6666666666666665,0.13333333333333333,0,0.06666666666666667,0.04282523729759911,1.1333333333333333,0.03778697408611686
Jimmy Graham,NOR,TE,13,2,0,0,0,0,0,0,0,0.5384615384615384,0.46153846153846156,3,0.3076923076923077,0,0,0,0.5384615384615384,0
Scott Miller,ATL,WR,17,0,0,0,0,0,0,0,0,0.9411764705882353,0.6470588235294118,9.470588235294118,0.11764705882352941,0,0,0,0.7058823529411765,0
Cordarrelle Patterson,ATL,RB,14,0,0,0,0,0,3.5714285714285716,12.928571428571429,0,0.8571428571428571,0.6428571428571429,2.7142857142857144,0.07142857142857142,0,0.07142857142857142,0.024455611390284758,4.285714285714286,0.005706309324399777
Allen Robinson,PIT,WR,17,17,0,0,0,0,0,0,0,2.8823529411764706,2,16.470588235294116,0,0,0,0,2.0588235294117645,0
Drew Sample,CIN,TE,17,10,0,0,0,0,0,0,0,1.588235294117647,1.2941176470588236,9.588235294117647,0.11764705882352941,0,0,0,1.3529411764705883,0
Olamide Zaccheaus,PHI,WR,17,1,0,0,0,0,0,0,0,1.1764705882352942,0.5882352941176471,9.647058823529411,0.11764705882352941,0,0,0,0.6470588235294118,0
Salvon Ahmed,MIA,RB,8,0,0,0,0,0,2.75,7.625,0.125,2.875,2,11,0.125,0,0,0,4.875,0
Andrew Ogletree,IND,TE,12,9,0,0,0,0,0,0,0,1.75,0.75,12.25,0.16666666666666666,0,0,0,0.8333333333333334,0
Trevor Siemian,NYJ,QB,3.4000000000000004,3,25.294117647058822,44.99999999999999,212.9411764705882,0.588235294117647,3.2352941176470584,11.76470588235294,0,0,0,0,0,1.176470588235294,1.4705882352941175,0.7682037639176272,3.529411764705882,0.2176577331099944
Jarrett Stidham,DEN,QB,2.2,2,18.18181818181818,29.999999999999996,225.45454545454544,0.9090909090909091,4.090909090909091,3.6363636363636362,0,0,0,0,0,0.45454545454545453,0.45454545454545453,0.15562661793817573,4.545454545454545,0.03423785594639866
Jeff Wilson,MIA,RB,10,0,0,0,0,0,4.1,18.8,0,1.7,1.4,8.5,0,0,0,0,5.6,0
Jamal Agnew,JAX,WR,11,1,0,0,0,0,0.36363636363636365,-0.18181818181818182,0,1.9090909090909092,1.2727272727272727,20.454545454545453,0.09090909090909091,0,0.09090909090909091,0.05839805086036242,1.7272727272727273,0.03380939786652561
Daniel Bellinger,NYG,TE,17,13,0,0,0,0,0,0,0,1.6470588235294117,1.4705882352941178,15,0,0,0,0,1.5294117647058822,0
Chase Edmonds,TAM,RB,13,0,0,0,0,0,3.769230769230769,13.538461538461538,0,1.3076923076923077,1.0769230769230769,6.230769230769231,0,0,0,0,4.923076923076923,0
Tyler Huntley,BAL,QB,1.8,1,11.666666666666666,20.555555555555554,112.77777777777777,1.6666666666666665,8.333333333333334,30.555555555555554,0,0,0,0,0,0,0,0,8.88888888888889,0
Kadarius Toney,KAN,WR,13,2,0,0.07692307692307693,0,0,0.8461538461538461,2.3846153846153846,0,2.923076923076923,2.076923076923077,13,0.07692307692307693,0,0.07692307692307693,0.026336812266460508,3,0.008778937422153502
Carson Wentz,LAR,QB,1.2000000000000002,1,14.166666666666664,19.999999999999996,135.83333333333331,1.6666666666666665,14.166666666666664,46.66666666666666,0.8333333333333333,0,0,0,0,0.8333333333333333,0,0,14.999999999999998,0
Ronnie Bell,SFO,WR,17,0,0,0,0,0,0,0,0,0.7647058823529411,0.35294117647058826,4,0.17647058823529413,0,0.058823529411764705,0.020139915262587446,0.4117647058823529,0.048911222780569516
Pharaoh Brown,NWE,TE,17,11,0,0,0,0,0,0,0,0.8823529411764706,0.7647058823529411,12.235294117647058,0.058823529411764705,0,0.058823529411764705,0.03778697408611686,0.8235294117647058,0.04588418281885619
Harrison Bryant,CLE,TE,17,9,0,0,0,0,0.29411764705882354,0.47058823529411764,0,1.1764705882352942,0.7647058823529411,4.764705882352941,0.17647058823529413,0,0.058823529411764705,0.03778697408611686,1.1176470588235294,0.03380939786652561
Dalvin Cook,2TM,RB,15,1,0,0,0,0,4.466666666666667,14.266666666666667,0,1.3333333333333333,1,5.2,0,0,0.13333333333333333,0.08565047459519821,5.533333333333333,0.015479001432867146
Zach Ertz,ARI,TE,7,7,0,0,0,0,0,0,0,6.142857142857143,3.857142857142857,26.714285714285715,0.14285714285714285,0,0,0,4,0
Deonte Harty,BUF,WR,16,1,0,0,0,0,0.25,0,0,1.3125,0.9375,9.375,0.0625,0,0.125,0.06154731993299832,1.25,0.04923785594639866
Mack Hollins,ATL,WR,13,3,0,0,0,0,0,0,0,2.3076923076923075,1.3846153846153846,19.307692307692307,0,0,0,0,1.4615384615384615,0
D Ernest Johnson,JAX,RB,17,0,0,0,0,0,2.411764705882353,6.352941176470588,0,0.7058823529411765,0.5882352941176471,8.235294117647058,0,0,0,0,3.0588235294117645,0
Ty Johnson,BUF,RB,10,0,0,0,0,0,3,13.2,0,0.7,0.7,6.2,0.1,0,0.1,0.03423785594639866,3.8,0.009009962091157541
Julio Jones,PHI,WR,11,4,0,0,0,0,0,0,0,1.7272727272727273,1,6.7272727272727275,0.2727272727272727,0,0,0,1.0909090909090908,0
Tony Jones,2TM,RB,7,1,0,0,0,0,3.7142857142857144,13.571428571428571,0.2857142857142857,1.4285714285714286,1,5.285714285714286,0,0,0,0,4.857142857142857,0
Kyle Juszczyk,SFO,FB,17,16,0,0,0,0,0.29411764705882354,0.35294117647058826,0,1,0.8235294117647058,7,0.11764705882352941,0,0,0,1.1764705882352942,0
Foster Moreau,NOR,TE,15,10,0,0,0,0,0,0,0,1.6666666666666667,1.4,12.866666666666667,0.06666666666666667,0,0,0,1.4666666666666666,0
Craig Reynolds,DET,RB,17,0,0,0,0,0,2.411764705882353,10.529411764705882,0.058823529411764705,0.29411764705882354,0.29411764705882354,2.764705882352941,0,0,0.11764705882352941,0.07557394817223372,2.764705882352941,0.027335257849531343
Ihmir Smith Marsette,CAR,WR,17,0,0,0,0,0,0.47058823529411764,4.352941176470588,0.058823529411764705,0.5882352941176471,0.47058823529411764,3,0,0,0.11764705882352941,0.04027983052517489,1,0.04027983052517489
Treylon Burks,TEN,WR,11,9,0,0,0,0,0.45454545454545453,1.6363636363636365,0,2.727272727272727,1.4545454545454546,20.09090909090909,0,0,0,0,2,0
Andy Dalton,CAR,QB,1.4000000000000001,1,24.285714285714285,41.42857142857142,257.85714285714283,1.4285714285714284,2.142857142857143,8.571428571428571,0,0,0,0,0,0,0,0,2.8571428571428568,0
Hayden Hurst,CAR,TE,9,8,0,0,0,0,0,0,0,3.5555555555555554,2,20.444444444444443,0.1111111111111111,0,0,0,2.111111111111111,0
Hunter Renfrow,LVR,WR,17,3,0,0,0,0,0,0,0,2.176470588235294,1.4705882352941178,15,0,0,0.058823529411764705,0.03778697408611686,1.5294117647058822,0.024706867671691793
Jacoby Brissett,WAS,QB,0.6000000000000001,0,29.999999999999996,38.33333333333333,373.33333333333326,4.999999999999999,4.999999999999999,31.66666666666666,0,0,0,0,0,0,0,0,6.666666666666666,0
Dyami Brown,WAS,WR,17,1,0.058823529411764705,0.058823529411764705,0.23529411764705882,0,0.058823529411764705,0,0,1.3529411764705883,0.7058823529411765,9.882352941176471,0.058823529411764705,0,0,0,0.8235294117647058,0
Sam Darnold,SFO,QB,2.8,1,10,16.42857142857143,106.07142857142858,0.7142857142857143,7.500000000000001,5.357142857142858,0.35714285714285715,0,0,0,0,0.35714285714285715,1.0714285714285714,0.4739770279971285,7.857142857142858,0.06032434901781635
Will Dissly,SEA,TE,16,14,0,0,0,0,0,0,0,1.375,1.0625,10.75,0.0625,0,0,0,1.125,0
Darrynton Evans,2TM,RB,7,0,0,0,0,0,4.571428571428571,17.285714285714285,0.14285714285714285,1.7142857142857142,1,7,0,0,0,0,5.714285714285714,0
KhaDarel Hodge,ATL,WR,17,4,0,0,0,0,0.058823529411764705,0,0,1.3529411764705883,0.8235294117647058,13.647058823529411,0,0,0.058823529411764705,0.020139915262587446,0.9411764705882353,0.021398659966499162
Austin Hooper,LVR,TE,17,9,0,0,0,0,0,0,0,1.8235294117647058,1.4705882352941178,13.764705882352942,0,0,0,0,1.5294117647058822,0
Johnny Mundt,MIN,TE,17,0,0,0,0,0,0,0,0,1.3529411764705883,1,10.117647058823529,0.058823529411764705,0,0,0,1.0588235294117647,0
Cedric Tillman,CLE,WR,14,3,0,0,0,0,0.07142857142857142,0.5714285714285714,0,3.142857142857143,1.5,16,0,0,0,0,1.6428571428571428,0
Parker Washington,JAX,WR,9,1,0,0,0,0,0,0,0,2.3333333333333335,1.7777777777777777,14.666666666666666,0.2222222222222222,0,0.2222222222222222,0.10941745765866367,1.8888888888888888,0.057926889348704304
Ameer Abdullah,LVR,RB,17,0,0,0,0,0,0.8823529411764706,5.235294117647059,0,1.411764705882353,1.1176470588235294,7.705882352941177,0,0,0,0,2.0588235294117645,0
Tank Bigsby,JAX,RB,17,0,0,0,0,0,2.9411764705882355,7.764705882352941,0.11764705882352941,0.23529411764705882,0.058823529411764705,0.35294117647058826,0,0,0.11764705882352941,0.07557394817223372,3.0588235294117645,0.024706867671691793
Elijah Higgins,ARI,TE,11,2,0,0,0,0,0,0,0,1.7272727272727273,1.2727272727272727,14.818181818181818,0.09090909090909091,0,0,0,1.3636363636363635,0
Jalen Reagor,NWE,WR,11,1,0,0,0,0,0.09090909090909091,1.5454545454545454,0,2.090909090909091,0.6363636363636364,12.545454545454545,0,0,0,0,0.8181818181818182,0
Stone Smartt,LAC,TE,16,3,0,0,0,0,0,0,0,1.3125,0.6875,9.6875,0.0625,0,0,0,0.75,0
Dorian Thompson Robinson,CLE,QB,4,3,15,28,110,0.25,3.5,16.25,0,0,0,0,0,1,0.5,0.1711892797319933,3.75,0.045650474595198214
C J Beathard,JAX,QB,2.2,1,18.18181818181818,24.09090909090909,158.63636363636363,0.45454545454545453,3.6363636363636362,15.909090909090908,0,0,0,0,0,0,0.45454545454545453,0.15562661793817573,4.090909090909091,0.038042062162665174
Derius Davis,LAC,WR,17,2,0,0,0,0,0.8235294117647058,5.9411764705882355,0,1,0.8823529411764706,3.8823529411764706,0,0,0.17647058823529413,0.07806680461129174,1.7647058823529411,0.04423785594639865
Van Jefferson,2TM,WR,17,9,0,0,0,0,0.058823529411764705,0.23529411764705882,0,2.5294117647058822,1.1764705882352942,12.294117647058824,0,0,0,0,1.2941176470588236,0
Will Mallory,IND,TE,12,2,0,0,0,0,0,0,0,2.1666666666666665,1.5,17.25,0,0,0.08333333333333333,0.028531546621998884,1.5833333333333333,0.018019924182315083
Jamison Crowder,WAS,WR,17,0,0,0,0,0,0,0,0,1.1764705882352942,0.9411764705882353,9.352941176470589,0.058823529411764705,0,0.11764705882352941,0.057926889348704304,1,0.057926889348704304
P J Walker,CLE,QB,2.8000000000000003,2,19.285714285714285,39.64285714285714,240.7142857142857,0.3571428571428571,4.642857142857142,10.714285714285714,0,0,0,0,0,1.7857142857142856,1.4285714285714284,0.7033979420914093,4.999999999999999,0.14067958841828188
Quez Watkins,PHI,WR,9,5,0,0,0,0,0,0,0,2.3333333333333335,1.6666666666666667,15.777777777777779,0.1111111111111111,0,0,0,1.7777777777777777,0
Robbie Chosen,MIA,WR,9,0,0,0,0,0,0,0,0,0.6666666666666666,0.4444444444444444,14,0.1111111111111111,0,0,0,0.5555555555555556,0
Nick Chubb,CLE,RB,2,2,0,0,0,0,14,85,0,2,2,10.5,0,0,0,0,16.5,0
Malik Heath,GNB,WR,13,1,0,0,0,0,0,0,0,1.8461538461538463,1.1538461538461537,9.615384615384615,0.07692307692307693,0,0,0,1.2307692307692308,0
Luke Schoonmaker,DAL,TE,17,0,0,0,0,0,0,0,0,0.8823529411764706,0.47058823529411764,3.823529411764706,0.11764705882352941,0,0,0,0.5294117647058824,0
Tyler Scott,CHI,WR,17,4,0,0,0,0,0.4117647058823529,2.411764705882353,0,1.8823529411764706,1,9.882352941176471,0,0,0.058823529411764705,0.03778697408611686,1.4705882352941178,0.025695142378559462
Patrick Taylor,GNB,RB,11,0,0,0,0,0,2.909090909090909,12.818181818181818,0,1.5454545454545454,1,4.454545454545454,0,0,0,0,4,0
River Cracraft,MIA,WR,10,1,0,0,0,0,0,0,0,1.2,0.9,12.1,0.1,0,0,0,1,0
Kevin Harris,NWE,RB,4,0,0,0,0,0,4,16.25,0.25,0.75,0.75,14.5,0,0,0,0,5,0
Davis Mills,HOU,QB,1.2000000000000002,0,14.999999999999998,32.49999999999999,144.16666666666666,1.6666666666666665,1.6666666666666665,7.499999999999999,0,0,0,0,0,0,0,0,2.4999999999999996,0
Deven Thompkins,TAM,WR,17,1,0,0,0,0,0.47058823529411764,3.2941176470588234,0,1.4705882352941178,1,4.882352941176471,0.058823529411764705,0,0.17647058823529413,0.07806680461129174,1.5294117647058822,0.051043679938152293
Melvin Gordon,BAL,RB,4,0,0,0,0,0,6.5,20.25,0.25,0.75,0.75,11.5,0,0,0.25,0.16059463986599665,7.5,0.021412618648799554
Damien Harris,BUF,RB,6,0,0,0,0,0,3.8333333333333335,15.666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,2.6666666666666665,0,0,0,0,4.333333333333333,0
Connor Heyward,PIT,TE,17,7,0,0.058823529411764705,0,0,0.058823529411764705,0,0,2,1.3529411764705883,9.823529411764707,0,0,0,0,1.4705882352941178,0
Ray Ray McCloud,SFO,WR,12,1,0,0,0,0,0.25,2.5,0,1.25,1,11.25,0,0,0.08333333333333333,0.028531546621998884,1.3333333333333333,0.021398659966499162
MyCole Pruitt,ATL,TE,17,8,0,0,0,0,0,0,0,0.7058823529411765,0.5294117647058824,6.470588235294118,0.058823529411764705,0,0.058823529411764705,0.020139915262587446,0.5882352941176471,0.03423785594639866
Trey Sermon,IND,RB,14,0,0,0,0,0,2.5,11.428571428571429,0,0.42857142857142855,0.21428571428571427,0.9285714285714286,0,0,0,0,2.7857142857142856,0
Davis Allen,LAR,TE,15,1,0,0,0,0,0,0,0,0.7333333333333333,0.6666666666666666,6.333333333333333,0.06666666666666667,0,0,0,0.7333333333333333,0
Luke Farrell,JAX,TE,17,8,0,0,0,0,0,0,0,0.8823529411764706,0.7647058823529411,9.117647058823529,0,0,0,0,0.8235294117647058,0
Lucas Krull,DEN,TE,7,2,0,0,0,0,0,0,0,2,1.1428571428571428,13.571428571428571,0.14285714285714285,0,0,0,1.2857142857142858,0
John Metchie,HOU,WR,16,0,0,0,0,0,0.0625,0.25,0,1.875,1,9.875,0,0,0,0,1.125,0
Donovan Peoples Jones,2TM,WR,15,6,0,0,0,0,0,0,0,1.6666666666666667,0.8666666666666667,10.333333333333334,0,0,0.06666666666666667,0.022825237297599107,0.9333333333333333,0.024455611390284758
Kyle Philips,TEN,WR,9,0,0,0,0,0,0,0,0,2.4444444444444446,1.6666666666666667,20.11111111111111,0,0,0.1111111111111111,0.07137539549599851,1.7777777777777777,0.04014865996649916
Irv Smith,CIN,TE,12,6,0,0,0,0,0,0,0,2.1666666666666665,1.5,9.583333333333334,0.08333333333333333,0,0.08333333333333333,0.05353154662199888,1.5833333333333333,0.03380939786652561
John Bates,WAS,TE,17,4,0,0,0,0,0,0,0,1.6470588235294117,1.1176470588235294,8.882352941176471,0,0,0,0,1.1764705882352942,0
Jalen Guyton,LAC,WR,8,3,0,0,0,0,0,0,0,2.625,1.25,11.125,0.125,0,0,0,1.375,0
Charlie Kolar,BAL,TE,15,3,0,0,0,0,0,0,0,0.6,0.4666666666666667,5.8,0.06666666666666667,0,0,0,0.5333333333333333,0
David Moore,TAM,WR,7,0,0,0,0,0,0,0,0,1,0.7142857142857143,13.428571428571429,0.14285714285714285,0,0,0,0.8571428571428571,0
Ronnie Rivers,LAR,RB,9,1,0,0,0,0,3.5555555555555554,14.333333333333334,0,0.5555555555555556,0.5555555555555556,2.4444444444444446,0,0,0,0,4.222222222222222,0
Jeremy Ruckert,NYJ,TE,15,6,0,0,0,0,0,0,0,1.4666666666666666,1.0666666666666667,10.066666666666666,0,0,0,0,1.1333333333333333,0
Trent Sherfield,BUF,WR,17,1,0,0,0,0,0,0,0,1.2941176470588236,0.6470588235294118,5.0588235294117645,0.058823529411764705,0,0,0,0.7058823529411765,0
Josh Whyle,TEN,TE,11,3,0,0,0,0,0,0,0,1.3636363636363635,0.8181818181818182,8.545454545454545,0.09090909090909091,0,0,0,0.9090909090909091,0
Brock Wright,DET,TE,14,4,0,0,0,0,0,0,0,1,0.9285714285714286,6.5,0.07142857142857142,0,0,0,1,0
Chase Claypool,2TM,WR,12,2,0,0,0,0,0,0,0,1.75,0.6666666666666666,6.416666666666667,0.08333333333333333,0,0,0,0.75,0
Jeff Driskel,CLE,QB,1,1,13,26,166,2,7,33,0,0,0,0,0,2,0,0,8,0
Xavier Hutchinson,HOU,WR,16,0,0,0,0,0,0.3125,3.0625,0,1.1875,0.5,5.625,0,0,0,0,0.875,0
Charlie Jones,CIN,WR,11,0,0,0,0,0,0.18181818181818182,1.1818181818181819,0,0.8181818181818182,0.6363636363636364,5.818181818181818,0,0,0,0,0.9090909090909091,0
Terrace Marshall,CAR,WR,9,4,0,0,0,0,0,0,0,3.6666666666666665,2.111111111111111,15.444444444444445,0,0,0.1111111111111111,0.038042062162665174,2.2222222222222223,0.01711892797319933
Byron Pringle,WAS,WR,17,1,0,0,0,0,0,0,0,1.2941176470588236,0.8235294117647058,9.470588235294118,0,0,0.058823529411764705,0.03778697408611686,0.8823529411764706,0.04282523729759911
Ben Skowronek,LAR,WR,17,0,0,0,0,0,0.11764705882352941,0.5294117647058824,0,0.7058823529411765,0.47058823529411764,3.8823529411764706,0.058823529411764705,0,0,0,0.6470588235294118,0
Tyquan Thornton,NWE,WR,9,3,0,0,0,0,0.3333333333333333,5.666666666666667,0,2.5555555555555554,1.4444444444444444,10.11111111111111,0,0,0,0,1.8888888888888888,0
Jordan Akins,CLE,TE,17,4,0,0,0,0,0,0,0,1.3529411764705883,0.8823529411764706,7.764705882352941,0,0,0,0,0.9411764705882353,0
Isaiah Spiller,LAC,RB,9,0,0,0,0,0,4.111111111111111,10.666666666666666,0,0.6666666666666666,0.6666666666666666,3.7777777777777777,0,0,0,0,4.888888888888889,0
Stephen Sullivan,CAR,TE,11,0,0,0,0,0,0,0,0,2.1818181818181817,1.0909090909090908,11.363636363636363,0,0,0,0,1.1818181818181819,0
Lynn Bowden,NOR,WR,15,3,0,0,0,0,0.3333333333333333,2.1333333333333333,0,1.0666666666666667,0.7333333333333333,5.533333333333333,0,0,0.06666666666666667,0.022825237297599107,1.1333333333333333,0.020139915262587446
Jason Brownlee,NYJ,WR,7,5,0,0,0,0,0,0,0,1.1428571428571428,0.7142857142857143,8,0.14285714285714285,0,0,0,0.8571428571428571,0
Randall Cobb,NYJ,WR,11,1,0,0,0,0,0,0,0,1.5454545454545454,0.45454545454545453,3.5454545454545454,0.09090909090909091,0,0,0,0.5454545454545454,0
Tyler Goodson,IND,RB,6,1,0,0,0,0,2.1666666666666665,14.5,0,1.5,1,5.666666666666667,0,0,0,0,3.3333333333333335,0
Alec Ingold,MIA,FB,17,13,0,0,0,0,0.11764705882352941,0,0,0.9411764705882353,0.7647058823529411,7,0,0,0,0,0.9411764705882353,0
Marcus Mariota,PHI,QB,0.6000000000000001,0,24.999999999999996,38.33333333333333,273.3333333333333,1.6666666666666665,13.333333333333332,86.66666666666666,0,0,0,0,0,1.6666666666666665,1.6666666666666665,1.0706309324399774,14.999999999999998,0.07137539549599851
D J Montgomery,IND,WR,7,0,0,0,0,0,0,0,0,1.1428571428571428,0.42857142857142855,8,0.14285714285714285,0,0,0,0.5714285714285714,0
Boston Scott,PHI,RB,15,0,0,0,0,0,1.3333333333333333,5.733333333333333,0,0.4,0.26666666666666666,3.466666666666667,0,0,0.06666666666666667,0.04282523729759911,1.6666666666666667,0.025695142378559462
Laviska Shenault,CAR,WR,8,0,0,0,0,0,1.5,6.875,0,1.25,1.25,7.5,0,0,0.125,0.042797319932998325,2.875,0.014886024324521156
Cole Turner,WAS,TE,12,1,0,0,0,0,0,0,0,1.25,0.9166666666666666,10,0,0,0,0,1,0
C J Uzomah,NYJ,TE,12,8,0,0,0,0,0,0,0,1,0.6666666666666666,4.833333333333333,0.08333333333333333,0,0,0,0.75,0
Jameis Winston,NOR,QB,1.4000000000000001,0,17.857142857142854,33.57142857142857,188.57142857142856,1.4285714285714284,3.571428571428571,-4.285714285714286,0,0,0,0,0,2.142857142857143,0,0,4.285714285714286,0
Raheem Blackshear,CAR,RB,12,0,0,0,0,0,1.1666666666666667,3.8333333333333335,0,0.5833333333333334,0.5,3.75,0,0,0,0,1.75,0
Brandon Bolden,LVR,RB,17,0,0,0,0,0,0.23529411764705882,1.8235294117647058,0.058823529411764705,0,0,0,0,0,0,0,0.29411764705882354,0
Tim Boyle,NYJ,QB,2.2,2,21.818181818181817,35,163.63636363636363,0.45454545454545453,1.8181818181818181,2.2727272727272725,0,0,0,0,0,1.8181818181818181,0.9090909090909091,0.31125323587635145,2.2727272727272725,0.13695142378559463
Chris Brooks,MIA,RB,9,0,0,0,0,0,2.111111111111111,11.777777777777779,0,0,0,0,0,0,0,0,2.2222222222222223,0
Mecole Hardman,2TM,WR,11,2,0,0,0,0,0.09090909090909091,0.2727272727272727,0,2.1818181818181817,1.3636363636363635,11.272727272727273,0,0,0.09090909090909091,0.05839805086036242,1.5454545454545454,0.03778697408611686
La Mical Perine,KAN,RB,3,1,0,0,0,0,7.333333333333333,25.666666666666668,0,1.6666666666666667,1,11,0,0,0,0,8.666666666666666,0
Patrick Ricard,BAL,FB,17,9,0,0,0,0,0,0,0,0.4117647058823529,0.29411764705882354,3.0588235294117645,0.058823529411764705,0,0,0,0.35294117647058826,0
Robert Tonyan,CHI,TE,17,6,0,0,0,0,0,0,0,1,0.6470588235294118,6.588235294117647,0,0,0,0,0.7058823529411765,0
Emanuel Wilson,GNB,RB,7,0,0,0,0,0,2,12.142857142857142,0,0.7142857142857143,0.5714285714285714,3.2857142857142856,0,0,0.14285714285714285,0.048911222780569516,2.7142857142857144,0.018019924182315083
Lawrence Cager,NYG,TE,11,0,0,0,0,0,0,0,0,0.45454545454545453,0.36363636363636365,3.272727272727273,0.09090909090909091,0,0,0,0.45454545454545453,0
Parris Campbell,NYG,WR,12,3,0,0,0,0,0,0,0,2.25,1.6666666666666667,8.666666666666666,0,0,0,0,1.75,0
J K Dobbins,BAL,RB,1,1,0,0,0,0,8,22,1,3,2,15,0,0,0,0,11,0
Marquise Goodwin,CLE,WR,12,0,0,0,0,0,0.3333333333333333,2.75,0,1.0833333333333333,0.3333333333333333,5.583333333333333,0,0,0,0,0.75,0
Keaontay Ingram,ARI,RB,8,1,0,0,0,0,4.375,9.25,0,0.5,0.5,3.25,0,0,0,0,5,0
Case Keenum,HOU,QB,2,2,17,26.5,145.5,0.5,1,0.5,0,0,0,0,0,1.5,0.5,0.1711892797319933,1.5,0.11412618648799554
Keith Kirkwood,NOR,WR,13,4,0,0,0,0,0,0,0,0.6923076923076923,0.38461538461538464,2.8461538461538463,0.07692307692307693,0,0,0,0.46153846153846156,0
Hunter Luepke,DAL,RB,17,0,0,0,0,0,0.35294117647058826,1.1176470588235294,0.058823529411764705,0.23529411764705882,0.17647058823529413,1.0588235294117647,0,0,0,0,0.5882352941176471,0
Sterling Shepard,NYG,WR,15,2,0,0,0,0,0.06666666666666667,0.4,0,1.4666666666666666,0.6666666666666666,3.8,0.06666666666666667,0,0.06666666666666667,0.04282523729759911,0.8,0.05353154662199888
Brenton Strange,JAX,TE,14,4,0,0,0,0,0,0,0,0.6428571428571429,0.35714285714285715,2.5,0.07142857142857142,0,0,0,0.42857142857142855,0
Israel Abanikanda,NYJ,RB,6,0,0,0,0,0,3.6666666666666665,11.666666666666666,0,1.8333333333333333,1.1666666666666667,7.166666666666667,0,0,0.16666666666666666,0.10706309324399776,5,0.021412618648799554
Nick Bawden,NYJ,FB,16,2,0,0,0,0,0.125,0.25,0.0625,0.1875,0.1875,1.3125,0,0,0,0,0.375,0
Richie James,KAN,WR,9,1,0,0,0,0,0,0,0,1.5555555555555556,1.1111111111111112,12.666666666666666,0,0,0.2222222222222222,0.10941745765866367,1.2222222222222223,0.08952337444799756
Marcedes Lewis,CHI,TE,17,4,0,0,0,0,0,0,0,0.29411764705882354,0.23529411764705882,1.7058823529411764,0.058823529411764705,0,0,0,0.29411764705882354,0
Quintin Morris,BUF,TE,15,0,0,0,0,0,0,0,0,0.2,0.13333333333333333,1.7333333333333334,0.06666666666666667,0,0,0,0.2,0
Geoff Swaim,ARI,TE,14,8,0,0,0,0,0,0,0,0.7857142857142857,0.7142857142857143,6.714285714285714,0,0,0,0,0.7857142857142857,0
Brycen Hopkins,LAR,TE,15,0,0,0,0,0,0,0,0,0.4666666666666667,0.3333333333333333,5.2,0,0,0,0,0.4,0
Tim Jones,JAX,WR,17,2,0,0,0,0,0,0,0,1.0588235294117647,0.6470588235294118,4.882352941176471,0,0,0,0,0.7058823529411765,0
Dare Ogunbowale,HOU,RB,12,0,0,0,0,0,0.6666666666666666,2.9166666666666665,0,0.5833333333333334,0.16666666666666666,1.5,0,0,0,0,0.9166666666666666,0
Ben Sims,GNB,TE,17,1,0,0,0,0,0,0,0,0.35294117647058826,0.23529411764705882,1.2352941176470589,0.058823529411764705,0,0,0,0.29411764705882354,0
Samori Toure,GNB,WR,11,0,0,0,0,0,0,0,0,1.6363636363636365,0.7272727272727273,7.090909090909091,0,0,0.09090909090909091,0.05839805086036242,0.8181818181818182,0.07137539549599851
Deuce Vaughn,DAL,RB,7,0,0,0,0,0,3.2857142857142856,5.714285714285714,0,1,1,5.714285714285714,0,0,0,0,4.428571428571429,0
Trayveon Williams,CIN,RB,17,0,0,0,0,0,0.8823529411764706,4.0588235294117645,0,0.5294117647058824,0.4117647058823529,0.5882352941176471,0,0,0,0,1.3529411764705883,0
Blake Bell,KAN,TE,17,3,0,0,0,0,0,0,0,0.5294117647058824,0.29411764705882354,1.5294117647058822,0.058823529411764705,0,0.058823529411764705,0.03778697408611686,0.35294117647058826,0.10706309324399776
Gary Brightwell,NYG,RB,7,0,0,0,0,0,1.2857142857142858,2.7142857142857144,0,1,0.7142857142857143,6.714285714285714,0,0,0,0,2.142857142857143,0
Chris Conley,SFO,WR,8,0,0,0,0,0,0,0,0,0.75,0.375,8.625,0,0,0,0,0.5,0
Josiah Deguara,GNB,TE,15,4,0,0,0,0,0,0,0,0.5333333333333333,0.5333333333333333,4.333333333333333,0,0,0,0,0.6,0
Simi Fehoko,LAC,WR,6,0,0,0,0,0,0,0,0,0.3333333333333333,0.16666666666666666,1.5,0.16666666666666666,0,0,0,0.3333333333333333,0
Eric Gray,NYG,RB,13,0,0,0,0,0,1.3076923076923077,3.6923076923076925,0,0.5384615384615384,0.46153846153846156,1.6923076923076923,0,0,0.23076923076923078,0.07901043679938151,1.8461538461538463,0.04279731993299832
Tyler Johnson,LAR,WR,1,0,0,0,0,0,0,0,0,3,2,8,1,0,0,0,3,0
Velus Jones,CHI,WR,14,0,0,0,0,0,0.5714285714285714,3.642857142857143,0,0.5,0.2857142857142857,1.4285714285714286,0,0,0,0,0.9285714285714286,0
