player,Position,Team,player_games,pl_tgt,pl_rec,pl_rec_yds,pl_rec_tds,tgt_per,rec_per,rec_yds_per,rec_tds_per,Pick,rep,tot_tgt_per,tot_rec_per,tot_rec_yds_per,tot_rec_tds_per,adj_tgt_per,adj_rec_per,adj_rec_yds_per,adj_rec_tds_per
Trey McBride,TE,ARI,16,39,29,265,1,0.06240587349397589,0.07116050808314088,0.07765099282956427,0.06529064386892153,NA,NA,1.172371993641642,1.2706925024346345,1.3098420763881577,1.2529370861785714,0.05323043695382871,0.056001359846538826,0.05928271371743079,0.0521100736734168
Keaontay Ingram,RB,ARI,12,5,4,21,0,0.01066767068273092,0.01308698999230177,0.0082046332046332,0.0054504294899913154,NA,NA,1.172371993641642,1.2706925024346345,1.3098420763881577,1.2529370861785714,0.00909921999210747,0.010299100661432428,0.006263833902219098,0.004350122244856681
Logan Thomas,TE,WAS,14,61,39,323,1,0.13370293965961835,0.13766611295681064,0.11296494404213298,0.09066976531025853,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.11285875406312432,0.11561172330864809,0.08516014004401946,0.06947077705428514
Jonathan Williams,RB,WAS,13,10,7,40,0,0.02360455429047487,0.02661001788908765,0.01506557958170861,0.011399199214152726,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.01992462240710896,0.022347039219423097,0.011357389479554867,0.008734016510288555
Curtis Samuel,WR,WAS,17,92,64,656,4,0.1660649819494585,0.18604651162790695,0.1889400921658986,0.17165056478147384,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.1401755788170725,0.1562414842904203,0.1424350257082999,0.13151791091960308
Terry McLaurin,WR,WAS,17,120,77,1191,5,0.21660649819494585,0.2238372093023256,0.3430299539170507,0.22619686800245703,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.1828377115005293,0.18797803578691197,0.2585977372234531,0.17331104953900595
Antonio Gibson,RB,WAS,15,58,46,353,2,0.11865222623345369,0.15155038759689923,0.11522657450076804,0.11114049437019732,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.10015443529973439,0.12727170907823823,0.08686510053612882,0.08515535999982833
Dyami Brown,WR,WAS,15,14,5,143,2,0.02864019253910951,0.01647286821705426,0.04667818740399385,0.06152101932995713,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.02417520852062554,0.013833881421547631,0.03518897840415417,0.04713713555339115
John Bates,TE,WAS,16,22,14,108,1,0.04219314079422383,0.04324127906976744,0.03305011520737327,0.04247490524642507,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.03561526255270727,0.03631393873156254,0.024915273170773498,0.032544086363069345
Dax Milne,WR,WAS,15,7,6,37,1,0.01432009626955475,0.01976744186046512,0.01207757296466973,0.03136400875403654,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.012087604260312766,0.016600657705857162,0.009104840566109815,0.02403096613545329
Jahan Dotson,WR,WAS,12,61,35,523,7,0.15598676293622143,0.1441375968992248,0.2133976574500768,0.288554318236169,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.1316685464069784,0.1210464624385418,0.16087268973227825,0.22108905478735252
Brian Robinson,RB,WAS,12,12,9,60,1,0.03068592057761733,0.03706395348837209,0.02448156682027649,0.04519311873857668,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.025902009129241652,0.03112623319848217,0.01845575790427666,0.03462676963519478
Cole Turner,TE,WAS,10,9,2,23,0,0.0276173285198556,0.00988372093023256,0.01126152073732718,0.009513042343231502,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.023311808216317488,0.008300328852928581,0.00848964863596726,0.0072888513770073375
Michael Wilson,WR,ARI,NA,NA,NA,NA,NA,0.10706979622567712,0.10706979622567712,0.10706979622567712,0.10706979622567712,94,0.10706979622567712,1.172371993641642,1.2706925024346345,1.3098420763881577,1.2529370861785714,0.09132749400904323,0.08426098054449242,0.08174252312990145,0.08545504591314915
Chris Rodriguez,RB,WAS,NA,NA,NA,NA,NA,0.05454545825660777,0.05454545825660777,0.05454545825660777,0.05454545825660777,193,0.05454545825660777,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.04604186321044784,0.04580716555631039,0.04111982618400125,0.04179249121139928
Jaret Patterson,RB,WAS,3,1,0,0,0,0.01022864019253911,0,0,0.0025571600481347776,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.00863400304308055,0,0,0.001959284828721144
Geoff Swaim,TE,ARI,17,16,12,58,1,0.03508771929824561,0.04210526315789473,0.01990391214824983,0.0483281105130706,NA,NA,1.172371993641642,1.2706925024346345,1.3098420763881577,1.2529370861785714,0.029928827614907057,0.033135682375729336,0.015195657940027509,0.03857185731525451
Byron Pringle,WR,WAS,11,16,10,135,2,0.06558958283096214,0.06930289441500204,0.09402269654635584,0.1175348124432867,NA,NA,1.1846926786453396,1.1907625716233297,1.3265002145809195,1.3051497212908427,0.055364217246587404,0.05820043060349432,0.07088027239864442,0.09005465850081959
Zach Ertz,TE,ARI,10,69,47,406,4,0.1766566265060241,0.18452655889145497,0.1903474903474904,0.29087788949497334,NA,NA,1.172371993641642,1.2706925024346345,1.3098420763881577,1.2529370861785714,0.15068308306929976,0.14521731932619722,0.1453209465314832,0.2321568199263253
Mike Evans,WR,TB,15,127,77,1124,6,0.19165557035064357,0.17488309953239814,0.27777293211222565,0.23269288149797399,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.21473022014115653,0.18962023322769944,0.2827132512153242,0.24604524804127484
Chris Godwin,WR,TB,15,142,104,1023,3,0.21429205503772747,0.23620574482297932,0.252812908853031,0.17966978175279724,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.2400920571657026,0.25611044487897067,0.25730930248512157,0.18997958051962846
Chase Edmonds,RB,TB,13,24,16,157,1,0.05558180819678412,0.05769396480296954,0.05547076237226358,0.055994058904303715,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.062273660442548756,0.06255574775962315,0.05645733534367325,0.05920710605007105
Russell Gage,WR,TB,13,70,51,426,5,0.12188876369968248,0.1336519192230615,0.12147338052266092,0.18840696183106015,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.13656373782447873,0.14491456385533472,0.12363384035490838,0.19921811684999832
Ke Shawn Vaughn,RB,TB,15,4,3,19,0,0.0060363959165557,0.00681362725450901,0.00469544992004651,0.003000688059319928,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.006763156539878943,0.007387801294585683,0.004778960652216326,0.0031728733302754325
Rachaad White,RB,TB,17,58,50,290,2,0.07723035952063914,0.10020040080160322,0.06323593545573485,0.07912278200751222,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.08652862043668652,0.10864413668508373,0.06436061559486393,0.08366299991400279
Cade Otton,TE,TB,16,65,42,391,2,0.09196071904127828,0.08942885771543087,0.09058820322721328,0.08632871335574015,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.1030324629122183,0.09696489199143721,0.0921993560041079,0.09128242150751886
Ko Kieft,TE,TB,17,10,7,80,1,0.0133155792276964,0.01402805611222444,0.01744439598778892,0.026408312053305884,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.01491872766149767,0.01521017913591171,0.0177546525778935,0.02792367195626312
Deven Thompkins,WR,TB,5,10,5,32,0,0.04527296937416777,0.03406813627254509,0.02372437854339294,0.018800900638763,NA,NA,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.050723674049092095,0.03693900647292846,0.024146327505935164,0.019879732595533144
C J Ham,RB,MIN,17,12,10,86,0,0.01785714285714285,0.02232142857142857,0.0191793041926851,0.009730430419268507,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.014347723410051975,0.016994186277142005,0.013075361577679632,0.007357521104044027
Johnny Mundt,TE,MIN,17,21,19,140,1,0.03125,0.04241071428571429,0.03122212310437109,0.03396298611996092,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.025108515967590967,0.032288953926569816,0.021285472335757536,0.02568060983603971
Brandon Powell,WR,MIN,17,32,24,156,0,0.06026365348399246,0.069164265129683,0.05019305019305019,0.030459858159755583,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.048420188984582196,0.05265749015902907,0.034218774224930464,0.023031771420183172
T J Hockenson,TE,MIN,17,129,86,914,6,0.22845757927942884,0.23713916415338215,0.24694777014133976,0.24538004645699849,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.18355938487215098,0.1805434233894293,0.16835498060619086,0.1855404943591788
Josh Oliver,TE,MIN,17,25,14,149,2,0.05122950819672131,0.04666666666666666,0.04901315789473685,0.07734027178602244,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.041161501586214705,0.035529178776744885,0.03341439058993653,0.05847970309014742
Alexander Mattison,RB,MIN,17,18,15,91,1,0.02678571428571428,0.03348214285714285,0.02029438001784121,0.030414854668450786,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.021521585115077967,0.025491279415713004,0.013835557018242399,0.02299774269557763
Jalen Reagor,WR,MIN,17,13,8,104,1,0.01934523809523809,0.01785714285714285,0.0231935771632471,0.026500905335372325,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.015543367027556309,0.0135953490217136,0.0158120651637056,0.020038267772324578
Justin Jefferson,WR,MIN,17,184,128,1809,8,0.27380952380952384,0.2857142857142857,0.4034344335414808,0.28498630049700524,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.21999842562079708,0.21752558434741767,0.2750387103956099,0.21548817780126286
K J Osborn,WR,MIN,17,90,60,650,5,0.13392857142857142,0.13392857142857142,0.1449598572702944,0.15140074763179134,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.10760792557538985,0.10196511766285203,0.09882540727316003,0.11447943696951994
Kene Nwangwu,RB,MIN,17,2,2,21,0,0.00297619047619047,0.00446428571428571,0.00468331846565566,0.00188202232275604,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.0023912872350086586,0.0033988372554283977,0.0031928208503636283,0.0014230633549919042
Jalen Nailor,WR,MIN,15,13,9,179,1,0.02192460317460317,0.02276785714285714,0.0452423431460006,0.032309452568568306,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.017615815964563818,0.017334070002684842,0.030843663008433428,0.024430314887470456
Jordan Addison,WR,MIN,NA,NA,NA,NA,NA,0.2272568607635486,0.2272568607635486,0.2272568607635486,0.2272568607635486,23,0.2272568607635486,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.18259464055123703,0.17301963502092726,0.154930835636107,0.17183691543547375
DeWayne McBride,RB,MIN,NA,NA,NA,NA,NA,0.04787217559977618,0.04787217559977618,0.04787217559977618,0.047872175599776176,222,0.04787217559977618,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.03846397713440957,0.03644698039963227,0.032636533587906635,0.03619783782373866
Payne Durham,TE,TB,NA,NA,NA,NA,NA,0.03701346002741946,0.03701346002741946,0.03701346002741946,0.03701346002741946,171,0.03701346002741946,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.041469749119905974,0.04013252819586028,0.0376717614042122,0.03913736378476849
Trey Palmer,WR,TB,NA,NA,NA,NA,NA,0.038293528872946056,0.038293528872946056,0.038293528872946056,0.038293528872946056,191,0.038293528872946056,0.8925412092655405,0.9222807954380866,0.9825253358947231,0.9457320690011418,0.04290393370683384,0.041520466502564975,0.0389745968617436,0.04049088545066544
N Keal Harry,WR,MIN,7,9,7,116,1,0.05797650625236832,0.07623318385650224,0.12695551406682548,0.10253442998434019,NA,NA,1.2445976512644636,1.3134743969149003,1.4668278256583924,1.3225147820398668,0.046582529055447276,0.05803933752767422,0.08655106744367964,0.07752989333411421
Derrick Henry,RB,TEN,16,41,33,398,0,0.09553179824561404,0.12302631578947368,0.1451183939601922,0.05684873632584378,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.07156628793719366,0.09045851640463648,0.08885680436061137,0.04588136597290049
Chris Moore,WR,TEN,16,74,48,548,2,0.13579447322970636,0.14488636363636362,0.17411782296650716,0.12621835514953184,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.10172849825825275,0.10653172386496444,0.10661331695329081,0.10186806109321632
Trevon Wesco,TE,TEN,14,4,2,26,0,0.01288366805608184,0.01089045483664317,0.01422777312817871,0.006277262552334807,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.009651616683883668,0.008007509459847847,0.008711745071300436,0.0050662406780839185
Jonathan Ward,RB,TEN,8,3,2,7,0,0.01129005478997177,0.01171908660060318,0.00401898039480572,0.0049822747270639916,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.008457783971034038,0.008616783984022396,0.002460844176433936,0.004021084458583398
Nick Westbrook Ikhine,WR,TEN,17,50,25,397,3,0.10964912280701757,0.08771929824561403,0.136238846945779,0.1479440601331744,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.08214208084613332,0.06449805091239678,0.08341980805477438,0.11940240021485161
Mason Kinsey,WR,TEN,2,1,1,3,0,0.01864035087719298,0.02982456140350877,0.00875085792724776,0.010008857722549336,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.013964153743842663,0.021929337310214906,0.005358199257926308,0.00807792914704092
Racey McMath,WR,TEN,5,8,2,40,0,0.05964912280701755,0.02385964912280701,0.04667124227865477,0.02315835229804092,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.044685291980296526,0.01754346984817192,0.028577062708940337,0.018690597290070998
Treylon Burks,WR,TEN,11,54,33,444,1,0.18301435406698568,0.17894736842105263,0.23547763149684908,0.14443891147504376,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.13710260039409164,0.13157602386128944,0.14418427094056263,0.11657347175017434
Hassan Haskins,RB,TEN,15,12,11,57,0,0.02982456140350877,0.04374269005847953,0.02216884008236101,0.01623442786788522,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.02234264599014826,0.03216302805498186,0.013574104786746657,0.013102450019253632
Chigoziem Okonkwo,TE,TEN,17,46,32,450,3,0.10087719298245616,0.11228070175438595,0.15442690459849004,0.15125409396862094,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.07557071437844266,0.08255750516786788,0.0945564574928173,0.12207385579332444
Kyle Philips,WR,TEN,4,13,8,78,0,0.1211622807017544,0.11929824561403508,0.113761153054221,0.05956142232296597,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.09076699933497732,0.08771734924085962,0.06965659035304209,0.04807071523635887
Julius Chestnut,RB,TEN,6,3,3,41,0,0.01864035087719298,0.02982456140350877,0.03986501944635095,0.013120273874459656,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.013964153743842663,0.021929337310214906,0.024409574397219875,0.010589084757282574
Michael Thomas,WR,NO,3,22,16,171,3,0.24348958333333331,0.2682445759368836,0.26245937161430116,0.48152168605196255,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.1745438733495385,0.1867667506086897,0.174192694231457,0.3012139280073614
Alvin Kamara,RB,NO,15,77,57,490,2,0.17044270833333336,0.1911242603550296,0.15041531238714337,0.13354306959752432,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.12218071134467698,0.13307130980869142,0.09982973119697537,0.08353732285961869
Jamaal Williams,RB,NO,17,16,12,73,0,0.0272108843537415,0.03133159268929503,0.01705209063302966,0.013207669055132595,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.01950593979154507,0.021814792480096525,0.011317369204143047,0.008262003542429135
Taysom Hill,TE,NO,16,13,9,77,2,0.0269775390625,0.02829142011834319,0.02215939869989165,0.05747487098669897,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.01933866778588637,0.01969805572826024,0.014707058613840116,0.035953171275762044
Tre Quan Smith,WR,NO,15,27,19,278,1,0.059765625,0.06370808678500986,0.08533766702780787,0.05664249708164337,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.04284258709488673,0.044357103269563804,0.056638092393386026,0.03543248317224522
Keith Kirkwood,WR,NO,5,4,2,18,0,0.0265625,0.02011834319526627,0.01657638136511376,0.011316014615801317,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.019041149819949657,0.014007506295651725,0.011001643846197286,0.0070786868183677215
Foster Moreau,TE,NO,15,54,33,420,2,0.1044368600682594,0.1041782729805014,0.1209964412811388,0.09431179056844441,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.07486486209072357,0.0725346913749765,0.08030460474527558,0.05899635617130474
Bryan Edwards,WR,NO,7,5,3,15,0,0.02925989672977625,0.02834908282379099,0.01349706240406499,0.012917042846419211,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.02097476055898069,0.01973820370176605,0.008957918514829204,0.008080203502173007
Juwan Johnson,TE,NO,16,65,42,508,7,0.1348876953125,0.1320266272189349,0.14619447453954496,0.22309328203158638,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.09669333892943185,0.09192426006521445,0.09702838669910106,0.1395550932373513
Adam Prentice,RB,NO,11,3,3,9,0,0.00905539772727272,0.01371705217859064,0.00376735940116221,0.0046981431987229965,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.006491301074982831,0.009550572474307996,0.0025003736014084688,0.002938904328133854
Chris Olave,WR,NO,15,119,72,1042,4,0.26341145833333335,0.24142011834319524,0.31986276634163957,0.228496603413421,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.18882473571450076,0.1680900755478207,0.21229097940254762,0.142935118903595
Rashid Shaheed,WR,NO,12,34,28,488,2,0.09407552083333334,0.1173570019723866,0.1872517154207295,0.11887537982404205,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.0674374056123217,0.08171045339130176,0.12427782863296934,0.07436200930793116
Josh Whyle,TE,TEN,NA,NA,NA,NA,NA,0.048661182143862204,0.048661182143862204,0.048661182143862204,0.048661182143862204,147,0.048661182143862204,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.03645383251049348,0.03577948599844351,0.029795514019396698,0.03927337089464098
Colton Dowell,WR,TEN,NA,NA,NA,NA,NA,0.025869920495987565,0.025869920495987565,0.025869920495987565,0.025869920495987565,228,0.025869920495987565,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.0193800829998838,0.019021577721448437,0.015840297026489317,0.020879044402375774
Tyjae Spears,RB,TEN,NA,NA,NA,NA,NA,0.09029069867902025,0.09029069867902025,0.09029069867902025,0.09029069867902026,81,0.09029069867902025,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.067639992739379,0.0663887445155947,0.05528549985403924,0.07287163898061412
DeAndre Hopkins,WR,TEN,9,96,64,717,3,0.2730923694779116,0.2791891198357711,0.373506159220445,0.3141687429335547,NA,NA,1.3348715016412818,1.3600302180411166,1.6331714268189523,1.2390375726699394,0.20458326448810452,0.20528155634504486,0.22869991054640867,0.25355868931122755
Kendre Miller,RB,NO,NA,NA,NA,NA,NA,0.09444658630887837,0.09444658630887837,0.09444658630887837,0.09444658630887837,71,0.09444658630887837,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.06770340140762951,0.0657589513949495,0.0626836269130613,0.059080677097300145
A T Perry,WR,NO,NA,NA,NA,NA,NA,0.03670382316178576,0.03670382316178576,0.03670382316178576,0.03670382316178576,195,0.03670382316178576,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.026310889253214155,0.025555237278891498,0.024360104978617722,0.022959926972543464
Darrel Williams,RB,NO,6,8,4,9,0,0.03413654618473895,0.02617397998460354,0.00703254274682846,0.013163487818558115,NA,NA,1.3950050417737971,1.4362544460545057,1.5067185955890927,1.598603654344279,0.024470553985477466,0.018223776473942587,0.004667455998363713,0.008234366149974531
Evan Engram,TE,JAC,17,98,73,766,4,0.16442953020134227,0.18527918781725888,0.19348320282899725,0.16824758100582413,NA,NA,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.15478784455559882,0.16666795700825285,0.16760465250638107,0.1511536773555044
Zay Jones,WR,JAC,16,121,82,823,5,0.21570889261744963,0.22112944162436549,0.22087332659762568,0.21543397205777978,NA,NA,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.2030603292416242,0.1989170651280004,0.191331322879959,0.1935459452621144
Jamal Agnew,WR,JAC,15,30,23,187,3,0.0570469798657718,0.0661590524534687,0.0535320367096068,0.09753880650542393,NA,NA,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.05370190525398325,0.05951339834723914,0.0463720792269613,0.08762889308733336
Christian Kirk,WR,JAC,17,133,84,1108,8,0.22315436241610737,0.21319796954314724,0.2798686537004294,0.27575515140554185,NA,NA,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.2100692176111698,0.19178230669442795,0.24243597255492194,0.2477385109223572
D Ernest Johnson,RB,JAC,15,3,3,7,0,0.00629629629629629,0.01014925373134328,0.00230352303523035,0.0033268144372985997,NA,NA,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.005927099172476666,0.00912976467831754,0.0019954247821783793,0.002988811090601411
Travis Etienne,RB,JAC,17,45,35,316,0,0.07550335570469797,0.08883248730964466,0.07981813589290225,0.040182525611911414,NA,NA,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.07107605107144843,0.07990929445601162,0.06914238928461673,0.03609999308971877
Luke Farrell,TE,JAC,17,4,4,40,0,0.00671140939597315,0.01015228426395939,0.01010356150543066,0.004211051139130262,NA,NA,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.0063178712063509685,0.009132490794972758,0.008752201175267935,0.003783209609352963
Tim Jones,WR,JAC,17,4,3,30,0,0.00671140939597315,0.00761421319796954,0.00757767112907299,0.0035777514415960172,NA,NA,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.0063178712063509685,0.006849368096229566,0.006564150881450948,0.0032142529707008087
Parker Washington,WR,JAC,NA,NA,NA,NA,NA,0.040808113542700516,0.040808113542700516,0.040808113542700516,0.040808113542700516,185,0.040808113542700516,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.038415240425002384,0.03670895254695819,0.03534999209109749,0.036662021474808716
Mo Alie Cox,TE,IND,17,28,19,189,3,0.04635761589403973,0.04773869346733669,0.05506993006993007,0.1124924951182505,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.0328254733696461,0.03375852900871844,0.03673585585263158,0.07861784730059972
Isaiah McKenzie,WR,IND,15,65,42,423,4,0.12833914053426249,0.13185595567867037,0.11610559457495762,0.1282356427047667,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.09087596414621371,0.0932422481942512,0.07745131291384519,0.08962029125640754
Pharaoh Brown,TE,NE,16,20,12,117,0,0.03763351596657258,0.03515725980180956,0.03358719329944781,0.01804068729185936,NA,NA,1.2049378967757691,1.2869639228017207,1.2607739482289222,1.2071645715497037,0.031232743253635023,0.027317983961253706,0.026640139056354685,0.014944679223562313
Juwann Winfree,WR,IND,3,4,1,17,0,0.04026050917702782,0.01556776556776556,0.02652349486049926,0.015052641615471716,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.028508158721096688,0.011008781919847156,0.01769319994897449,0.010519868714369152
Ashton Dulin,WR,IND,12,22,15,207,1,0.05160044150110374,0.05339195979899498,0.08544580419580419,0.07112015143137226,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.03653787809597511,0.03775624954922456,0.05699888745388471,0.04970387757289626
Michael Pittman,WR,IND,16,141,99,925,4,0.248033940397351,0.26429020100502515,0.28636727855477856,0.25528874310556937,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.1756309367567895,0.1868934352686616,0.1910288800537803,0.1784141368892042
Zack Moss,RB,IND,13,13,11,39,0,0.03010681277325806,0.03966460080204156,0.01377936135361961,0.014854329448982708,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.021318403931565574,0.028048915450757505,0.009191888055516014,0.010381273907608977
Kylen Granson,TE,IND,13,40,31,302,0,0.08660213958227203,0.10185543100115964,0.11507082660928816,0.048435932206670765,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.061322312888349856,0.07202730683236686,0.07676104352763963,0.03385051347721821
Mike Strachan,WR,IND,13,9,3,59,0,0.0194854814060112,0.00985697719366061,0.02248072440380132,0.008597989370932023,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.013797520399878712,0.006970384532164533,0.01499636280837992,0.006008893435473705
Deon Jackson,RB,IND,16,34,30,209,1,0.05980960264900662,0.08008793969849247,0.06470352564102565,0.0646859441811281,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.04235072233851662,0.05663437432383685,0.04316220100674604,0.04520719072664601
Alec Pierce,WR,IND,16,78,41,593,2,0.13721026490066224,0.10945351758793972,0.18358464452214457,0.13157905831557098,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.0971575394824793,0.07740031157591037,0.12246500094258567,0.09195691058089088
Jelani Woods,TE,IND,15,40,25,312,3,0.07505518763796909,0.07118927973199331,0.10303030303030304,0.13974521917232158,NA,NA,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.05314600450323654,0.050341666065632756,0.06872909327772767,0.09766401118874286
Evan Hull,RB,IND,NA,NA,NA,NA,NA,0.05888194166095251,0.05888194166095251,0.05888194166095251,0.05888194166095251,176,0.05888194166095251,1.412245160092859,1.4141224416208347,1.4990784559599453,1.4308773259604677,0.0416938526856632,0.041638503094161616,0.039278759178249315,0.041150936277104234
Tank Bigsby,RB,JAC,NA,NA,NA,NA,NA,0.08749087047186024,0.08749087047186024,0.08749087047186024,0.08749087047186024,88,0.08749087047186024,1.0622896821996912,1.1116665203263065,1.1544023386918267,1.1130895651987076,0.0823606516545395,0.07870244256899914,0.07578888879504977,0.07860182433409252
