player,Position,Team,player_games,pl_rus_att,pl_rus_yds,pl_rus_tds,rus_att_per,rus_yds_per,rus_tds_per,Pick,tot_rus_att_per,tot_rus_yds_per,tot_rus_tds_per,adj_rus_att_per,adj_rus_yds_per,adj_rus_tds_per
Deven Thompkins,WR,TB,5,2,26,0,0.01761658031088082,0.06758409785932722,0.01380504191028505,NA,0.6983398605012926,0.7023934734792429,0.5820451488642945,0.025226370865089998,0.09621971218575746,0.023718163337022737
Kirk Cousins,QB,MIN,17,31,97,2,0.07673267326732673,0.05839855508729681,0.09208848037121592,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.106037708582342,0.09324338695297692,0.12883489140033025
C J Ham,RB,MIN,17,4,7,2,0.0099009900990099,0.00421432871763997,0.0599373844669235,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.013682284978366707,0.006728904213101417,0.08385442334902078
Brandon Powell,WR,MIN,17,17,80,0,0.0413625304136253,0.04816375677302829,0.02136138784275295,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.057159326783103745,0.07690176243544486,0.029885302393822887
Alexander Mattison,RB,MIN,17,74,283,5,0.1831683168316831,0.17037928958458762,0.2291941445800209,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.25312227209978405,0.27203998461538625,0.32065034201376835
Jalen Reagor,WR,MIN,17,4,25,0,0.0099009900990099,0.01505117399157134,0.005465513438761093,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.013682284978366707,0.024031800761076517,0.007646437724798493
Justin Jefferson,WR,MIN,17,4,24,1,0.0099009900990099,0.01444912703190849,0.033183086520572586,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.013682284978366707,0.023070528730633463,0.046424257746162254
K J Osborn,WR,MIN,17,3,6,0,0.00742574257425742,0.00361228175797712,0.00333152520550068,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.010261713733775024,0.0057676321826583615,0.00466091617885252
Kene Nwangwu,RB,MIN,17,9,14,0,0.02227722772277227,0.00842865743527995,0.009753756832636903,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.030785141201325087,0.013457808426202849,0.01364583493193126
Ty Chandler,RB,MIN,3,6,20,0,0.08415841584158415,0.0682319887617901,0.04048656521281267,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.11629942231611702,0.10894416345021359,0.05664207087942672
DeWayne McBride,RB,MIN,NA,NA,NA,NA,0.16983348096708675,0.16983348096708675,0.16983348096708675,222,0.7236357168897244,0.62630237913545,0.7147790429307559,0.23469471863142966,0.2711685068185842,0.23760277059989202
Ryan Tannehill,QB,TEN,12,34,98,2,0.09890485968514716,0.06514938213671202,0.13461854875439672,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.06739038221766022,0.04631450539180104,0.09171072479147759
Derrick Henry,RB,TEN,16,349,1538,13,0.7614219712525667,0.7668348193336462,0.8128928954343912,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.5188068395727224,0.5451406323412501,0.5537943864938296
Chris Moore,WR,TEN,16,3,3,0,0.00800879396984924,0.00215955284552845,0.003419472872492541,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.005456917773795531,0.0015352198075834962,0.0023295625932889456
Jonathan Ward,RB,TEN,8,5,25,0,0.02301963439404197,0.02579901053206665,0.011787754810823454,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.015684790062527626,0.018340441201471012,0.008030568947353458
Racey McMath,WR,TEN,5,1,4,0,0.00698151950718685,0.00638198029094321,0.0034308058319690612,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.004756968156540716,0.0045369311404213205,0.0023372833267037763
Treylon Burks,WR,TEN,11,4,47,0,0.01269367183124883,0.03408557655390128,0.00848602638788966,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.008649033011892219,0.024231336772704812,0.005781221368333514
Hassan Haskins,RB,TEN,15,25,93,0,0.05817932922655715,0.04946034725480994,0.028217766416103855,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.03964140130450601,0.03516121633826528,0.019223738734094605
Chigoziem Okonkwo,TE,TEN,17,3,2,0,0.00616016427104722,9.385265133740028e-4,0.0025579183597562887,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.004197324844006514,6.671957559443128e-4,0.0017426168154484353
Julius Chestnut,RB,TEN,6,9,12,0,0.05236139630390143,0.01595495072735804,0.02254005359429638,NA,1.4676405806054074,1.4066733863522005,1.46786048262598,0.035677261174055404,0.011342327851053312,0.015355719335105043
Derek Carr,QB,NO,15,24,102,0,0.06355140186915888,0.05614375910636231,0.031034936658299782,NA,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.03074804866426123,0.02709344809351698,0.014128291147812859
Alvin Kamara,RB,NO,15,223,897,2,0.5435125448028675,0.5129162462159434,0.3631410869871858,NA,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.2629674513182571,0.24751940223394206,0.16531572341121925
Jamaal Williams,RB,NO,17,262,1066,17,0.5458333333333334,0.4892152363469481,0.6368200743593325,NA,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.2640903174797486,0.23608194078015796,0.2899048745734861
Taysom Hill,TE,NO,16,96,575,7,0.21935483870967745,0.30824293642785067,0.42846206245998936,NA,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.1061303615185791,0.1487496407655902,0.19505233185672433
Adam Prentice,RB,NO,11,4,9,0,0.01329423264907136,0.00701770479772497,0.006019463539401041,NA,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.006432143122338127,0.0033865530862047365,0.002740290221135611
Rashid Shaheed,WR,NO,12,4,57,1,0.01218637992831541,0.04074167507568112,0.06797649725667206,NA,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.005896131195476615,0.019660822083799743,0.030945503611779532
Tyjae Spears,RB,TEN,NA,NA,NA,NA,0.4399092401638608,0.4399092401638608,0.43990924016386085,81,1.4676405806054074,1.4066733863522005,1.46786048262598,0.29973908188229337,0.31273019339950536,0.29969417759436506
Kendre Miller,RB,NO,NA,NA,NA,NA,0.470628216604019,0.470628216604019,0.470628216604019,71,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.22770385674116017,0.22711235159279702,0.21424797929398393
Darrel Williams,RB,NO,6,21,102,1,0.13709677419354838,0.15429791777896423,0.1647129458997602,NA,2.0668434138074367,2.0722264258345393,2.1966518337997423,0.06633147594911193,0.07445997013421178,0.07498363799184403
Evan Engram,TE,JAC,17,2,13,0,0.00446428571428571,0.00614366729678638,0.0024000810153929223,NA,1.3203839404063884,1.3555555467265148,1.327620360123614,0.0033810512061451534,0.004532213609115846,0.0018078067250862678
Zay Jones,WR,JAC,16,4,18,0,0.00948660714285714,0.0090382797731569,0.004698470834458546,NA,1.3203839404063884,1.3555555467265148,1.327620360123614,0.007184733813058456,0.006667583482641589,0.003539016857214418
Jamal Agnew,WR,JAC,15,12,86,0,0.03035714285714286,0.04606175173282924,0.01674903231614007,NA,1.3203839404063884,1.3555555467265148,1.327620360123614,0.02299114820178707,0.0339799810078327,0.012615829659753467
Christian Kirk,WR,JAC,17,5,11,0,0.01116071428571428,0.0051984877126654,0.004984134485552252,NA,1.3203839404063884,1.3555555467265148,1.327620360123614,0.008452628015362888,0.0038349499769441773,0.0037541865395075607
D Ernest Johnson,RB,JAC,15,4,17,0,0.00852130325814536,0.00773761713520749,0.004182283016778893,NA,1.3203839404063884,1.3555555467265148,1.327620360123614,0.006453655635589349,0.005708078251675337,0.003150210061850424
Trevor Lawrence,QB,JAC,17,62,291,5,0.13839285714285715,0.13752362948960303,0.22535950580610314,NA,1.3203839404063884,1.3555555467265148,1.327620360123614,0.10481258739049987,0.10145185848097792,0.169746949184419
Travis Etienne,RB,JAC,17,220,1125,5,0.4910714285714286,0.531663516068053,0.4058449230353768,NA,1.3203839404063884,1.3555555467265148,1.327620360123614,0.3719156326759673,0.39221079309656415,0.30569350638580806
Snoop Conner,RB,JAC,8,12,42,1,0.05691964285714286,0.04217863894139886,0.09339197103699703,NA,1.3203839404063884,1.3555555467265148,1.327620360123614,0.04310840287835075,0.031115389585660746,0.07034538927099714
Isaiah McKenzie,WR,IND,15,9,55,1,0.02372093023255814,0.02792712066905615,0.05005886193770665,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.014100748927881513,0.01676102175783984,0.029598819403475
Ashton Dulin,WR,IND,12,2,8,0,0.00645406226271829,0.00607359771346909,0.003188984676434225,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.0038365743096615045,0.003645191519389895,0.0018855838479845011
Michael Pittman,WR,IND,16,3,30,0,0.00726082004555808,0.01708199356913183,0.004612527375136415,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.004316146098369195,0.010252101148284088,0.002727296616134417
Zack Moss,RB,IND,13,93,456,1,0.26348627675641895,0.2895839705260897,0.1773161047224803,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.15662766164983954,0.1737996296942803,0.10484352136369797
Kylen Granson,TE,IND,13,1,0,0,0.00297879796740844,0,0.001191519186963376,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.0017707266044591548,0,7.045218342077243e-4
Deon Jackson,RB,IND,16,68,236,1,0.16457858769931663,0.13437834941050375,0.14567552002077705,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.0978326448963685,0.08064986236650151,0.08613506663351492
Evan Hull,RB,IND,NA,NA,NA,NA,0.2316710397368296,0.2316710397368296,0.2316710397368296,176,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.13771530598351245,0.1390420224020042,0.13698252418760137
Tank Bigsby,RB,JAC,NA,NA,NA,NA,0.41960694727326725,0.41960694727326725,0.41960694727326725,88,1.3203839404063884,1.3555555467265148,1.327620360123614,0.3177916168414775,0.3095461106603576,0.31605943978909595
Derek Parish,RB,JAC,NA,NA,NA,NA,0.1504030113035472,0.1504030113035472,0.15040301130354716,240,1.3203839404063884,1.3555555467265148,1.327620360123614,0.1139085433417617,0.11095304184822992,0.11328766552626778
Breshad Perriman,WR,IND,11,2,-7,0,0.00800753650494583,-0.00827078120656102,0.0023759364813222303,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.004760026722396804,-0.004963875273798044,0.0014048444591548447
Amari Rodgers,WR,IND,16,2,7,0,0.00460392687880839,0.00361186147448933,0.002202756898972289,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.0027367736578600963,0.0021677311269434623,0.0013024467820217964
Kenyan Drake,RB,IND,12,109,482,4,0.29356780735107735,0.25104166666666666,0.34491224198805,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.17450942708328226,0.15066769277745898,0.20393981735653624
Jonathan Taylor,RB,IND,11,192,861,4,0.6759163387864981,0.7130955860859397,0.7280397304868297,NA,1.6822461242221378,1.6661944046456147,1.6912452235115019,0.40179396406636897,0.4279786224810958,0.4304755575156712
Raheem Mostert,RB,MIA,16,181,891,3,0.49310897435897433,0.5614991103202848,0.38620600077561823,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.32406035345359635,0.3416421736795313,0.2476525702103082
Tyreek Hill,WR,MIA,17,7,32,1,0.01794871794871794,0.01897983392645314,0.050744137238799156,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.01179550197816145,0.011548213700661517,0.03253941157065158
Durham Smythe,TE,MIA,16,2,1,1,0.00544871794871794,6.301897983392646e-4,0.04651333949265443,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.003580777386227579,3.83436783029777e-4,0.029826434729876224
Cedrick Wilson,WR,MIA,15,1,8,0,0.0029059829059829,0.00537761961249505,0.001700155123642665,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.0019097479393213744,0.0032719938818540923,0.0010902155463165754
Braxton Berrios,WR,MIA,17,9,91,2,0.02222222222222222,0.05397390272835113,0.09120935608480092,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.014603954830104657,0.03284023271125619,0.0584875206917142
Jeff Wilson,RB,MIA,16,176,860,5,0.4051455653351388,0.4437429811515464,0.3809705119288816,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.2662527391097212,0.2699938679318204,0.2442953404764413
Myles Gaskin,RB,MIN,4,10,26,0,0.10897435897435898,0.06553973902728351,0.05014371749247194,NA,0.7236357168897244,0.62630237913545,0.7147790429307559,0.15059284171702333,0.10464552141372159,0.07015275278199448
Alec Ingold,RB,MIA,17,6,8,1,0.01538461538461538,0.00474495848161328,0.04829500866867415,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.01011043026699553,0.002887053425165376,0.030968920734287426
Tua Tagovailoa,QB,MIA,13,23,70,0,0.07712031558185405,0.05429327493384434,0.036277453726126056,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.05068177223583658,0.0330345536148731,0.02326272672593809
Salvon Ahmed,RB,MIA,12,12,64,1,0.04358974358974359,0.05377619612495057,0.08184129482617025,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.028646219089820676,0.03271993881854097,0.05248030059692492
Jaylen Waddle,WR,MIA,17,3,26,0,0.00769230769230769,0.01542111506524317,0.004619034583447393,NA,1.5216578304127066,1.643529849587553,1.559466959893247,0.005055215133497765,0.009382923631787478,0.002961931674245659
De Von Achane,RB,MIA,NA,NA,NA,NA,0.4310906674444319,0.4310906674444319,0.431090667444432,84,1.5216578304127066,1.643529849587553,1.559466959893247,0.2833032885767169,0.2622956118214798,0.27643462704329574
Keenan Allen,WR,LAC,10,1,8,0,0.0042079207920792,0.00892388451443569,0.0025755567682752495,NA,1.0088839172378776,1.037001985328757,1.0277665859408474,0.004170867153477524,0.008605465216738791,0.0025059744143340777
Gerald Everett,TE,LAC,16,1,0,0,0.0026299504950495,0,0.0010519801980198,NA,1.0088839172378776,1.037001985328757,1.0277665859408474,0.002606791970923452,0,0.001023559446678048
Austin Ekeler,RB,LAC,17,204,915,13,0.504950495049505,0.6003937007874016,0.6953529014318754,NA,1.0088839172378776,1.037001985328757,1.0277665859408474,0.5005040584173037,0.5789706377438235,0.6765669471491226
Justin Herbert,QB,LAC,17,54,147,0,0.13366336633663364,0.09645669291338582,0.06311101582599205,NA,1.0088839172378776,1.037001985328757,1.0277665859408474,0.1324863684045804,0.09301495491622082,0.06140598136708092
Joshua Kelley,RB,LAC,13,69,287,2,0.22334348819497332,0.2462648899656774,0.2011433714540443,NA,1.0088839172378776,1.037001985328757,1.0277665859408474,0.22137679506919203,0.23747774203884955,0.19570919526432337
Joshua Palmer,WR,LAC,16,1,4,0,0.0026299504950495,0.00278871391076115,0.0013308515890959151,NA,1.0088839172378776,1.037001985328757,1.0277665859408474,0.002606791970923452,0.0026892078802308694,0.001294896727818423
Isaiah Spiller,RB,LAC,6,18,41,0,0.12623762376237624,0.07622484689413823,0.05811753419436432,NA,1.0088839172378776,1.037001985328757,1.0277665859408474,0.12512601460432593,0.07350501539297723,0.05654740579171665
Zander Horvath,RB,LAC,15,4,8,0,0.01122112211221122,0.00594925634295713,0.005083374479180201,NA,1.0088839172378776,1.037001985328757,1.0277665859408474,0.011122312409273416,0.0057369768111591975,0.004946039838925813
Nick Bellore,RB,SEA,16,1,3,0,0.0025,0.00156096963761018,0.0011560969637610182,NA,1.5523407050734042,1.555298507881109,1.5873864853541746,0.0016104712012185397,0.0010036463287917618,7.283021333667661e-4
Geno Smith,QB,SEA,17,68,366,1,0.16,0.1792360430950049,0.12359027097616715,NA,1.5523407050734042,1.555298507881109,1.5873864853541746,0.10307015687798654,0.11524221375303098,0.07785770643536248
DeeJay Dallas,RB,SEA,15,35,186,0,0.09333333333333334,0.10323212536728696,0.04765654587006203,NA,1.5523407050734042,1.555298507881109,1.5873864853541746,0.06012425817882548,0.06637447721076209,0.030022018147287548
Kenneth Walker,RB,SEA,15,228,1050,9,0.608,0.5827619980411362,0.7264761998041135,NA,1.5523407050734042,1.555298507881109,1.5873864853541746,0.39166659613634885,0.3746946294155925,0.457655527816859
Kenny McIntosh,RB,SEA,NA,NA,NA,NA,0.15347971880979902,0.15347971880979902,0.15347971880979905,237,1.5523407050734042,1.555298507881109,1.5873864853541746,0.09886986684572029,0.0986818401947129,0.09668705146847395
Matthew Stafford,QB,LAR,9,13,9,1,0.05974587726412544,0.01023479831426851,0.08788479370003999,NA,1.4582753432091025,1.328939526117889,1.2796657525295805,0.040970230719699186,0.00770147784238648,0.06867792900318981
Cooper Kupp,WR,LAR,9,9,52,1,0.0413625304136253,0.05913439026021808,0.08542141415443488,NA,1.4582753432091025,1.328939526117889,1.2796657525295805,0.028364005882868665,0.04449742753378857,0.0667529110516383
Cam Akers,RB,LAR,15,188,786,7,0.5184103811841039,0.53630343166767,0.525438940084853,NA,1.4582753432091025,1.328939526117889,1.2796657525295805,0.35549554039862064,0.4035574389410516,0.41060639393231485
Tutu Atwell,WR,LAR,13,9,34,1,0.02863559797866367,0.02676793405270226,0.057720776186479285,NA,1.4582753432091025,1.328939526117889,1.2796657525295805,0.01963661945737061,0.020142326664703104,0.045106134998439774
Ben Skowronek,WR,LAR,14,1,17,1,0.00295446645811609,0.01242796938161176,0.04290077399759809,NA,1.4582753432091025,1.328939526117889,1.2796657525295805,0.0020260004202049026,0.009351794522897867,0.03352498409275543
Kyren Williams,RB,LAR,10,35,139,0,0.14476885644768858,0.14226369656833235,0.07213391223590868,NA,1.4582753432091025,1.328939526117889,1.2796657525295805,0.09927402059004034,0.10705054200917212,0.056369338706859895
Ronnie Rivers,RB,LAR,8,9,21,0,0.04653284671532846,0.02686634557495484,0.02129977324362687,NA,1.4582753432091025,1.328939526117889,1.2796657525295805,0.031909506618227244,0.020216379336264512,0.0166447943156426
Zach Evans,RB,LAR,NA,NA,NA,NA,0.1780507163956921,0.1780507163956921,0.1780507163956921,215,1.4582753432091025,1.328939526117889,1.2796657525295805,0.12209677495051863,0.13397954752374291,0.13913845552538245
Zach Charbonnet,RB,SEA,NA,NA,NA,NA,0.5350276529302719,0.5350276529302719,0.5350276529302719,52,1.5523407050734042,1.555298507881109,1.5873864853541746,0.3446586507599004,0.3440031930971098,0.33704939399865025
Royce Freeman,RB,LAR,4,41,117,0,0.4378140703517589,0.336890243902439,0.20881465253094747,NA,1.4582753432091025,1.328939526117889,1.2796657525295805,0.30022730096244976,0.25350306562599284,0.16317905837377683
Rashaad Penny,RB,PHI,5,57,346,2,0.456,0.576101860920666,0.5233435194253999,NA,1.3004654225733228,1.4824566284068796,1.4295860761764354,0.35064369423808334,0.3886129616754948,0.3660804537388418
Boston Scott,RB,PHI,15,54,217,3,0.1125,0.09802045967849075,0.10792704596784908,NA,1.3004654225733228,1.4824566284068796,1.4295860761764354,0.0865074903547903,0.06612028831078069,0.07549531138167649
Olamide Zaccheaus,WR,PHI,17,2,7,0,0.0035778175313059,0.00257542310522442,0.0016886693230448021,NA,1.3004654225733228,1.4824566284068796,1.4295860761764354,0.0027511823607168423,0.0017372670848334333,0.0011812295539148714
D Andre Swift,RB,PHI,14,99,542,5,0.25044642857142857,0.3020389431587229,0.2623700433841953,NA,1.3004654225733228,1.4824566284068796,1.4295860761764354,0.19258215114697363,0.2037421786047857,0.18352867851506294
Jalen Hurts,QB,PHI,15,165,760,13,0.34375,0.3432974624684469,0.40203807958017806,NA,1.3004654225733228,1.4824566284068796,1.4295860761764354,0.2643284427507481,0.2315733599824577,0.2812269133562544
Quez Watkins,WR,PHI,17,3,1,0,0.00551470588235294,3.985651654045436e-4,0.0022457388694816305,NA,1.3004654225733228,1.4824566284068796,1.4295860761764354,0.004240563252685798,2.6885452010347256e-4,0.001570901470646716
Trey Sermon,RB,PHI,2,2,19,0,0.03125,0.0643682742128338,0.01893682742128338,NA,1.3004654225733228,1.4824566284068796,1.4295860761764354,0.02402985843188619,0.04342000499671082,0.013246370915930948
Kenneth Gainwell,RB,PHI,17,53,240,4,0.0974264705882353,0.09565563969709048,0.11103615220500317,NA,1.3004654225733228,1.4824566284068796,1.4295860761764354,0.07491661746411578,0.06452508482483343,0.07767014106767181
Ty Montgomery,RB,NE,1,2,-2,0,0.08,-0.01876379690949227,0.030123620309050775,NA,1.7696661456412204,1.2719934793223941,1.5734815571044785,0.0452062668413724,-0.014751488285527976,0.019144565230547902
Kendrick Bourne,WR,NE,16,6,39,0,0.015,0.0228683774834437,0.0082868377483443709,NA,1.7696661456412204,1.2719934793223941,1.5734815571044785,0.008476175032757325,0.01797837634798722,0.005266561727989881
J J Taylor,RB,NE,1,10,9,0,0.4,0.08443708609271523,0.16844370860927155,NA,1.7696661456412204,1.2719934793223941,1.5734815571044785,0.226031334206862,0.0663816972848759,0.10705159386757716
Mac Jones,QB,NE,14,47,102,1,0.13428571428571429,0.06835383159886471,0.11114490696941026,NA,1.7696661456412204,1.2719934793223941,1.5734815571044785,0.07588194791230367,0.053737564468709066,0.07063629469794307
Rhamondre Stevenson,RB,NE,17,210,1040,5,0.4941176470588235,0.5739514348785872,0.46337553564472145,NA,1.7696661456412204,1.2719934793223941,1.5734815571044785,0.279215177549653,0.45122199461615,0.294490604959759
Tyquan Thornton,WR,NE,13,3,16,1,0.00923076923076923,0.01154695194430293,0.05933418237391747,NA,1.7696661456412204,1.2719934793223941,1.5734815571044785,0.005216107712466046,0.00907783894494029,0.03770885149941272
Pierre Strong,RB,CLE,15,10,100,1,0.02666666666666666,0.06254598969830757,0.06414348785871965,NA,0.980620059471366,1.048726155434247,0.975363595206506,0.027193678539517298,0.05963996356361408,0.06576366820943226
Kevin Harris,RB,NE,5,18,52,1,0.14400000000000002,0.09757174392935984,0.20902384105960267,NA,1.7696661456412204,1.2719934793223941,1.5734815571044785,0.08137128031447033,0.07670773908474551,0.13284162125436566
Ezekiel Elliott,RB,NE,15,231,876,12,0.4930320150659134,0.43202785030461266,0.52374892439016,NA,1.7696661456412204,1.2719934793223941,1.5734815571044785,0.2786017104301152,0.3396462775381199,0.3328599067624046
Aaron Jones,RB,GB,17,213,1121,2,0.46710526315789475,0.5305253194510174,0.32322797054159297,NA,1.0880230892886624,1.11908696012652,1.101091279919778,0.42931557956484456,0.47406978934955873,0.29355238429019465
Jordan Love,QB,GB,4,1,-1,0,0.00932017543859649,-0.00201135825840037,0.0035269343495985595,NA,1.0880230892886624,1.11908696012652,1.101091279919778,0.008566155930284456,-0.001797320789237838,0.0032031262202489885
AJ Dillon,RB,GB,17,186,770,7,0.40789473684210525,0.3644107903454803,0.49126564043805676,NA,1.0880230892886624,1.11908696012652,1.101091279919778,0.3748952948312727,0.3256322371089743,0.44616250205328006
Patrick Taylor,RB,GB,14,10,31,0,0.02662907268170426,0.01781488743154621,0.012433117815836324,NA,1.0880230892886624,1.11908696012652,1.101091279919778,0.024474731229384164,0.015919126990392347,0.011291632258446512
Christian Watson,WR,GB,14,7,80,2,0.01864035087719298,0.04597390304915151,0.11324400684626852,NA,1.0880230892886624,1.11908696012652,1.101091279919778,0.017132311860568912,0.04108161803972219,0.10284706537183648
Romeo Doubs,WR,GB,13,1,11,0,0.00286774628879892,0.00680767410535512,0.00182786592605508,NA,1.0880230892886624,1.11908696012652,1.101091279919778,0.0026357402862413714,0.006083239594343471,0.0016600494067923709
D Onta Foreman,RB,CHI,17,203,914,5,0.4202898550724638,0.4135746606334842,0.36572340809233395,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.26044780734444256,0.2376475410566879,0.23043236896853178
D J Moore,WR,CHI,17,10,53,0,0.02070393374741201,0.02398190045248869,0.010679763544213674,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.012829941248494708,0.013780437282280587,0.006729028438058311
Equanimeous St Brown,WR,CHI,16,6,54,0,0.0114247311827957,0.01903616456536164,0.006473508929654444,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.0070797478220020185,0.010938527261750668,0.004078781847681481
Travis Homer,RB,CHI,10,19,74,0,0.076,0.06160626836434867,0.036560626836434865,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.047096148334974365,0.03540008512136717,0.023035856241302367
Cole Kmet,TE,CHI,17,2,9,0,0.003584229390681,0.00298606502986065,0.0017322982592584651,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.0022210973559221997,0.0017158474136079482,0.0010914740014131442
Darnell Mooney,WR,CHI,12,1,2,0,0.00253882915173237,9.400575094005752e-4,0.0011095374116330057,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.0015732772937782215,5.401741857654653e-4,6.990893351766449e-4
Justin Fields,QB,CHI,15,160,1143,8,0.32497013142174436,0.429794293297943,0.4248193337503439,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.20137949360361299,0.24696763773197072,0.2676671038650344
Khalil Herbert,RB,CHI,13,129,731,4,0.3023159636062862,0.3171609412485325,0.29794162486651304,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.18734101928989957,0.18224645990517926,0.18772491154022836
Velus Jones,WR,CHI,12,9,103,1,0.0228494623655914,0.04841296173412962,0.053332932971501365,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.014159495644004037,0.027818970566921463,0.03360363000215787
Trestan Ebner,RB,CHI,17,24,54,0,0.04301075268817204,0.0179163901791639,0.018995940093185205,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.026653168271066417,0.010295084481647688,0.011968825018036172
Lew Nichols,RB,GB,NA,NA,NA,NA,0.15556574400236978,0.15556574400236978,0.15556574400236978,235,1.0880230892886624,1.11908696012652,1.101091279919778,0.1429801862974038,0.13901130970624664,0.14128324039920087
Roschon Johnson,RB,CHI,NA,NA,NA,NA,0.34969747839619436,0.34969747839619436,0.34969747839619436,115,1.6137200745047162,1.7402858821704832,1.587118206219881,0.21670268835412715,0.20094254741643477,0.22033486669470348
Chase Claypool,WR,CHI,15,9,59,0,0.02209884901828029,0.03247235458969456,0.012086775066281572,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.013694350939435936,0.018659207043152624,0.0076155481166517835
Dante Pettis,WR,CHI,17,2,37,0,0.003584229390681,0.01227604512276045,0.0026612962685484453,NA,1.6137200745047162,1.7402858821704832,1.587118206219881,0.0022210973559221997,0.007054039367054898,0.0016768103712243262
Brandon Bolden,RB,LV,16,17,66,0,0.04220210280373832,0.0340577950461389,0.02028662062610922,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.04045465913744262,0.0376624696866405,0.01869769474692698
Davante Adams,WR,LV,17,3,-1,0,0.00700934579439252,-4.8567265662943174e-4,0.002755171052094065,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.0067191129363226455,-5.370762165652833e-4,0.002539375495656648
Jimmy Garoppolo,QB,LV,11,23,33,2,0.07052669552669552,0.02161016949152542,0.10764442243255802,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.06760642807044989,0.02389738831580671,0.09921329870303026
Ameer Abdullah,RB,LV,17,4,20,0,0.00934579439252336,0.00971345313258863,0.004709663070268207,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.008958817248430194,0.010741524331305662,0.004340784208061512
DeAndre Carter,WR,LV,17,2,-15,0,0.00495049504950495,-0.00984251968503937,9.959460512980428e-4,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.004745512106841738,-0.010884251278621245,9.179397394365128e-4
Josh Jacobs,RB,LV,17,340,1653,12,0.794392523364486,0.8028169014084506,0.8980386994866395,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.7614994661165668,0.8877869859824133,0.8277008666646949
Jakobi Meyers,WR,LV,14,2,-11,0,0.00571428571428571,-0.00737149164301482,0.0015485651214128021,NA,1.0431951153106704,0.9042900088471831,1.0849797742817138,0.005477676831897317,-0.008151689801828316,0.0014272755659781719
