player,team,pos,player_games,player_gs,pl_cmp,pl_pas_att,pl_pas_yds,pl_pas_tds,pl_rus_att,pl_rus_yds,pl_rus_tds,pl_tgt,pl_rec,pl_rec_yds,pl_rec_tds,pl_int,pl_fmb,pl_fl,touches,fl_per_tou
A J Green,ARI,WR,15,10,0,0,0,0,0,0,0,3.1333333333333333,1.6,15.733333333333333,0.13333333333333333,0,0,0,1.6666666666666667,0
Logan Thomas,WAS,TE,14,13,0,0,0,0,0,0,0,4.357142857142857,2.7857142857142856,23.071428571428573,0.07142857142857142,0,0,0,2.857142857142857,0
Gardner Minshew,PHI,QB,2.6,2,16.923076923076923,29.23076923076923,255,1.1538461538461537,2.692307692307692,1.1538461538461537,0.3846153846153846,0,0,0,0,1.1538461538461537,1.5384615384615383,0.6159511519576986,3.0769230769230766,0.20018412438625205
Sam Ehlinger,IND,QB,3.2,3,20,31.5625,179.0625,0.9375,5.3125,27.1875,0,0,0,0,0,0.9375,0.625,0.297105155482815,5.625,0.052818694308056004
Mo Alie Cox,IND,TE,17,11,0,0,0,0,0,0,0,1.6470588235294117,1.1176470588235294,11.117647058823529,0.17647058823529413,0,0.058823529411764705,0.03678636757485318,1.1764705882352942,0.0312684124386252
Kyle Juszczyk,SFO,FB,16,12,0,0,0,0,0.4375,1.625,0.0625,1.4375,1.1875,12.5,0.0625,0,0,0,1.6875,0
Jarvis Landry,NOR,WR,9,3,0,0,0,0,0,0,0,4.333333333333333,2.7777777777777777,30.22222222222222,0.1111111111111111,0,0.1111111111111111,0.03615202764138934,2.888888888888889,0.01251416341432708
Michael Thomas,NOR,WR,3,3,0,0,0,0,0,0,0,7.333333333333333,5.333333333333333,57,1,0,0,0,5.666666666666667,0
C J Uzomah,NYJ,TE,15,13,0,0,0,0,0,0,0,1.8,1.4,15.466666666666667,0.13333333333333333,0,0,0,1.4666666666666666,0
Mark Ingram,NOR,RB,10,3,0,0,0,0,6.2,23.3,0.1,1.8,1.6,6.8,0,0,0.2,0.1250736497545008,7.9,0.015832107563860862
Tre Quan Smith,NOR,WR,15,6,0,0,0,0,0,0,0,1.8,1.2666666666666666,18.533333333333335,0.06666666666666667,0,0,0,1.3333333333333333,0
Raheem Blackshear,CAR,RB,13,1,0,0,0,0,1.7692307692307692,5.923076923076923,0.23076923076923078,0.9230769230769231,0.7692307692307693,7.153846153846154,0,0,0.07692307692307693,0.048105249905577234,2.6153846153846154,0.01839318378742659
Trey McBride,ARI,TE,16,13,0,0,0,0,0,0,0,2.4375,1.8125,16.5625,0.0625,0,0.0625,0.020335515548281505,1.875,0.010845608292416802
Colt McCoy,ARI,QB,3.2,3,28.125,41.25,243.75,0.3125,4.375,11.25,0,0,0,0,0,0.9375,0.625,0.20335515548281505,4.6875,0.04338243316966721
Tommy Tremble,CAR,TE,17,4,0,0,0,0,0,0,0,1.8823529411764706,1.1176470588235294,10.235294117647058,0.17647058823529413,0,0.058823529411764705,0.03678636757485318,1.1764705882352942,0.0312684124386252
Robbie Chosen,2TM,WR,16,7,0,0,0,0,0,0,0,2.75,1.25,17.625,0.0625,0,0.0625,0.039085515548281505,1.3125,0.02977944041773829
Phillip Dorsett,HOU,WR,15,4,0,0.06666666666666667,0,0,0,0,0,2.6666666666666665,1.3333333333333333,17.133333333333333,0.06666666666666667,0,0,0,1.4,0
Kendall Hinton,DEN,WR,12,5,0,0,0,0,0.16666666666666666,1.0833333333333333,0,2.75,2,25.916666666666668,0,0,0,0,2.25,0
Jordan Mason,SFO,RB,16,0,0,0,0,0,2.6875,16.125,0.0625,0,0,0,0,0,0,0,2.75,0
Harrison Bryant,CLE,TE,17,9,0,0,0,0,0.058823529411764705,0.47058823529411764,0,2.4705882352941178,1.8235294117647058,14.058823529411764,0.058823529411764705,0,0,0,1.9411764705882353,0
Ty Johnson,NYJ,RB,17,1,0,0,0,0,1.7647058823529411,9.411764705882353,0.058823529411764705,1.411764705882353,0.7058823529411765,5.176470588235294,0,0,0,0,2.5294117647058822,0
Sammy Watkins,2TM,WR,12,5,0,0,0,0,0,0,0,2.25,1.3333333333333333,27.083333333333332,0,0,0.08333333333333333,0.05211402073104201,1.4166666666666667,0.03678636757485318
Kylen Granson,IND,TE,13,4,0,0,0,0,0.07692307692307693,0,0,3.076923076923077,2.3846153846153846,23.23076923076923,0,0,0.07692307692307693,0.02502832682865416,2.5384615384615383,0.009859643902197094
Justice Hill,BAL,RB,15,0,0,0,0,0,3.2666666666666666,17.466666666666665,0,0.8,0.8,3.8666666666666667,0,0,0.13333333333333333,0.06338243316966721,4.133333333333334,0.015334459637822711
Marlon Mack,2TM,RB,8,0,0,0,0,0,2,10.5,0.125,1.25,1,12.375,0.125,0,0,0,3.125,0
Irv Smith,MIN,TE,8,1,0,0,0,0,0,0,0,4.5,3.125,22.75,0.25,0,0.125,0.04067103109656301,3.25,0.01251416341432708
Shane Zylstra,DET,TE,13,2,0,0,0,0,0,0,0,1.1538461538461537,0.8461538461538461,4.615384615384615,0.3076923076923077,0,0,0,0.9230769230769231,0
Ameer Abdullah,LVR,RB,17,0,0,0,0,0,0.23529411764705882,1.1764705882352942,0,1.8823529411764706,1.4705882352941178,12.411764705882353,0.058823529411764705,0,0,0,1.7647058823529411,0
DeeJay Dallas,SEA,RB,15,0,0,0.06666666666666667,0,0,2.3333333333333335,12.4,0,1.2666666666666666,1.1333333333333333,8.4,0,0,0.06666666666666667,0.021691216584833604,3.533333333333333,0.00613902356174536
Jake Ferguson,DAL,TE,16,8,0,0,0,0,0,0,0,1.375,1.1875,10.875,0.125,0,0,0,1.25,0
Peyton Hendershot,DAL,TE,17,2,0,0,0,0,0.058823529411764705,0.11764705882352941,0.058823529411764705,0.9411764705882353,0.6470588235294118,6.0588235294117645,0.11764705882352941,0,0.058823529411764705,0.01913930875132377,0.7647058823529411,0.02502832682865416
J D McKissic,WAS,RB,8,0,0,0,0,0,2.75,11.875,0,5,3.375,21.625,0,0,0,0,6.25,0
Dare Ogunbowale,HOU,RB,17,4,0,0,0,0,2.4705882352941178,7.235294117647059,0.058823529411764705,1.5294117647058822,1.1764705882352942,6.117647058823529,0,0,0,0,3.7058823529411766,0
Wan Dale Robinson,NYG,WR,6,3,0,0,0,0,0.3333333333333333,-0.16666666666666666,0,5.166666666666667,3.8333333333333335,37.833333333333336,0.16666666666666666,0,0,0,4.333333333333333,0
Dyami Brown,WAS,WR,15,0,0,0,0,0,0.06666666666666667,1,0,0.9333333333333333,0.3333333333333333,9.533333333333333,0.13333333333333333,0,0,0,0.4666666666666667,0
Malik Davis,DAL,RB,12,0,0,0,0,0,3.1666666666666665,13.416666666666666,0.08333333333333333,0.5833333333333334,0.5,5.25,0,0,0,0,3.75,0
Ashton Dulin,IND,WR,12,2,0,0,0,0,0.16666666666666666,0.6666666666666666,0,1.8333333333333333,1.25,17.25,0.08333333333333333,0,0,0,1.5,0
KhaDarel Hodge,ATL,WR,17,1,0,0,0,0,0,0,0,1.1764705882352942,0.7647058823529411,11.882352941176471,0.058823529411764705,0,0,0,0.8235294117647058,0
Travis Homer,SEA,RB,10,1,0,0,0,0,1.9,7.4,0,1.8,1.6,15.7,0.1,0,0.1,0.0625368248772504,3.6,0.01737134024368067
O J Howard,HOU,TE,13,10,0,0,0,0,0,0,0,1.7692307692307692,0.7692307692307693,11.153846153846153,0.15384615384615385,0,0,0,0.8461538461538461,0
Velus Jones,CHI,WR,12,2,0,0,0,0,0.75,8.583333333333334,0.08333333333333333,1.1666666666666667,0.5833333333333334,8.916666666666666,0.08333333333333333,0,0.25,0.156342062193126,1.4166666666666667,0.11035910272455952
Josh Oliver,BAL,TE,17,9,0,0,0,0,0,0,0,1.4705882352941178,0.8235294117647058,8.764705882352942,0.11764705882352941,0,0,0,0.8823529411764706,0
Adam Trautman,NOR,TE,15,12,0,0,0,0,0,0,0,1.4666666666666666,1.2,13.8,0.06666666666666667,0,0,0,1.2666666666666666,0
Byron Pringle,CHI,WR,11,4,0,0,0,0,0,0,0,1.4545454545454546,0.9090909090909091,12.272727272727273,0.18181818181818182,0,0,0,1,0
Javonte Williams,DEN,RB,4,4,0,0,0,0,11.75,51,0,5.5,4,19,0,0,0.25,0.15634206219312602,16,0.009771378887070376
Jonnu Smith,NWE,TE,14,8,0,0,0,0,0.07142857142857142,0.35714285714285715,0,2.7142857142857144,1.9285714285714286,17.5,0,0,0.07142857142857142,0.023240589198036007,2.0714285714285716,0.011219594785258762
Durham Smythe,MIA,TE,16,15,0,0,0,0,0.125,0.0625,0.0625,1.25,0.9375,8.0625,0.0625,0,0,0,1.125,0
Gary Brightwell,NYG,RB,17,0,0,0,0,0,1.8235294117647058,8.294117647058824,0.058823529411764705,0.47058823529411764,0.29411764705882354,2.2941176470588234,0,0,0,0,2.176470588235294,0
Connor Heyward,PIT,TE,17,0,0,0,0,0,0.11764705882352941,1.588235294117647,0,1,0.7058823529411765,8.882352941176471,0.058823529411764705,0,0,0,0.8823529411764706,0
Jalen Nailor,MIN,WR,15,0,0,0,0,0,0,0,0,0.8666666666666667,0.6,11.933333333333334,0.06666666666666667,0,0,0,0.6666666666666666,0
Brandon Powell,LAR,WR,17,6,0,0,0,0,1,4.705882352941177,0,1.8823529411764706,1.411764705882353,9.176470588235293,0,0,0.058823529411764705,0.01913930875132377,2.4705882352941178,0.007746863066012002
Khalil Shakir,BUF,WR,14,2,0,0,0,0,0,0,0,1.4285714285714286,0.7142857142857143,11.5,0.07142857142857142,0,0,0,0.7857142857142857,0
Alec Ingold,MIA,FB,17,14,0,0,0,0,0.35294117647058826,0.47058823529411764,0.058823529411764705,1.3529411764705883,0.8823529411764706,6.176470588235294,0.058823529411764705,0,0,0,1.2941176470588236,0
Teagan Quitoriano,HOU,TE,9,6,0,0,0,0,0,0,0,1.5555555555555556,0.7777777777777778,12.555555555555555,0.2222222222222222,0,0,0,0.8888888888888888,0
Amari Rodgers,2TM,WR,16,1,0,0,0,0,0.125,0.4375,0,1.5625,1,12.75,0.0625,0,0.375,0.15951309328968902,1.1875,0.13432681540184338
Marquez Callaway,NOR,WR,14,3,0,0,0,0,0,0,0,2.2857142857142856,1.1428571428571428,11.285714285714286,0.07142857142857142,0,0,0,1.2142857142857142,0
River Cracraft,MIA,WR,11,0,0,0,0,0,0,0,0,1.2727272727272727,0.8181818181818182,9.272727272727273,0.18181818181818182,0,0,0,0.9090909090909091,0
Craig Reynolds,DET,RB,9,0,0,0,0,0,2.5555555555555554,11.333333333333334,0,1.1111111111111112,1,12.88888888888889,0,0,0,0,3.6666666666666665,0
Kyren Williams,LAR,RB,10,0,0,0,0,0,3.5,13.9,0,1.2,0.9,7.6,0,0,0,0,4.5,0
David Bell,CLE,WR,16,3,0,0,0,0,0,0,0,2.1875,1.5,13.375,0,0,0,0,1.5625,0
Joshua Dobbs,TEN,QB,2,2,20,34,205.5,1,4,22,0,0,0,0,0,1,2,0.9507364975450081,4.5,0.21127477723222401
Jody Fortson,KAN,TE,13,1,0,0,0,0,0,0,0,1,0.6923076923076923,8.307692307692308,0.15384615384615385,0,0.07692307692307693,0.048105249905577234,0.7692307692307693,0.0625368248772504
C J Ham,MIN,FB,17,4,0,0,0,0,0.23529411764705882,0.4117647058823529,0.11764705882352941,0.7058823529411765,0.5882352941176471,5.0588235294117645,0,0,0,0,0.8823529411764706,0
Marcedes Lewis,GNB,TE,17,17,0,0,0,0,0,0,0,0.4117647058823529,0.35294117647058826,3.8823529411764706,0.11764705882352941,0,0,0,0.4117647058823529,0
Skyy Moore,KAN,WR,16,3,0,0,0,0,0.1875,1.5,0,2.0625,1.375,15.625,0,0,0.1875,0.1172565466448445,1.625,0.07215787485836585
Zach Pascal,PHI,WR,17,2,0,0,0,0,0.058823529411764705,0,0,1.1176470588235294,0.8823529411764706,8.823529411764707,0.058823529411764705,0,0,0,1,0
Eric Saubert,DEN,TE,17,6,0,0,0,0,0,0,0,1.411764705882353,0.8823529411764706,8.705882352941176,0.058823529411764705,0,0,0,0.9411764705882353,0
Sterling Shepard,NYG,WR,3,2,0,0,0,0,0,0,0,8,4.333333333333333,51.333333333333336,0.3333333333333333,0,0,0,4.666666666666667,0
Davis Webb,NYG,QB,1,1,23,40,168,1,6,41,1,0,0,0,0,0,0,0,7,0
Avery Williams,ATL,RB,17,3,0,0,0,0,1.2941176470588236,6.411764705882353,0.058823529411764705,0.8235294117647058,0.7647058823529411,3.588235294117647,0,0,0.058823529411764705,0.03678636757485318,2.1176470588235294,0.01737134024368067
Mike Boone,DEN,RB,9,0,0,0,0,0,2.6666666666666665,11.333333333333334,0,1.6666666666666667,1,10.666666666666666,0,0,0,0,3.7777777777777777,0
Keelan Cole,LVR,WR,14,3,0,0,0,0,0,0,0,1.5,0.7142857142857143,10.071428571428571,0.07142857142857142,0,0.07142857142857142,0.023240589198036007,0.7857142857142857,0.02957893170659128
Johnny Mundt,MIN,TE,17,12,0,0,0,0,0,0,0,1.2352941176470589,1.1176470588235294,8.235294117647058,0.058823529411764705,0,0,0,1.1764705882352942,0
Pierre Strong,NWE,RB,15,0,0,0,0,0,0.6666666666666666,6.666666666666667,0.06666666666666667,0.4666666666666667,0.4666666666666667,2.8,0,0,0,0,1.2,0
Ian Thomas,CAR,TE,17,17,0,0,0,0,0,0,0,1.7647058823529411,1.2352941176470589,11.588235294117647,0,0,0,0,1.2941176470588236,0
Eric Tomlinson,DEN,TE,17,12,0,0,0,0,0,0,0,0.7647058823529411,0.5294117647058824,4.647058823529412,0.11764705882352941,0,0,0,0.5882352941176471,0
Mitchell Wilcox,CIN,TE,16,4,0,0,0,0,0,0,0,1.125,1.0625,8.6875,0.0625,0,0,0,1.125,0
David Blough,ARI,QB,2,2,19,29,201,1,2,2.5,0,0,0,0,0,1,0.5,0.31268412438625204,2.5,0.1250736497545008
Tevin Coleman,SFO,RB,5,0,0,0,0,0,2.4,5.2,0.2,0.6,0.6,8.8,0.2,0,0,0,3.2,0
KJ Hamler,DEN,WR,7,0,0,0,0,0,0.2857142857142857,3.2857142857142856,0,2,1,23.571428571428573,0,0,0,0,1.4285714285714286,0
Scott Miller,TAM,WR,15,1,0,0,0,0,0.06666666666666667,0.5333333333333333,0,2.6666666666666665,1.5333333333333334,12.333333333333334,0,0,0,0,1.6666666666666667,0
Denzel Mims,NYJ,WR,10,4,0,0,0,0,0,0,0,2.5,1.1,18.6,0,0,0,0,1.2,0
Donald Parham,LAC,TE,6,1,0,0,0,0,0,0,0,2,1.6666666666666667,21.666666666666668,0.16666666666666666,0,0,0,1.8333333333333333,0
Jalen Reagor,MIN,WR,17,0,0,0,0,0,0.23529411764705882,1.4705882352941178,0,0.7647058823529411,0.47058823529411764,6.117647058823529,0.058823529411764705,0,0.23529411764705882,0.07655723500529509,0.7647058823529411,0.10011330731461664
Jonathan Williams,WAS,RB,13,2,0,0,0,0,2.8461538461538463,11.692307692307692,0,0.7692307692307693,0.5384615384615384,3.076923076923077,0,0,0,0,3.4615384615384617,0
Malik Willis,TEN,QB,4,3,7.75,15.25,69,0,6.75,30.75,0.25,0,0,0,0,0.75,0.75,0.39402618657937805,7,0.05628945522562544
Brandon Bolden,LVR,RB,16,0,0,0,0,0,1.0625,4.125,0,0.5625,0.5625,3.5625,0.0625,0,0,0,1.6875,0
Malcolm Brown,LAR,RB,11,0,0,0,0,0,1.6363636363636365,7.363636363636363,0.09090909090909091,0.5454545454545454,0.45454545454545453,3.3636363636363638,0,0,0,0,2.1818181818181817,0
Lawrence Cager,2TM,TE,7,4,0,0,0,0,0,0,0,2.7142857142857144,1.8571428571428572,16.857142857142858,0.14285714285714285,0,0,0,2,0
N Keal Harry,CHI,WR,7,0,0,0,0,0,0,0,0,1.2857142857142858,1,16.571428571428573,0.14285714285714285,0,0,0,1.1428571428571428,0
Sam Howell,WAS,QB,1,1,11,19,169,1,5,35,1,0,0,0,0,1,0,0,6,0
Brett Rypien,DEN,QB,2.4000000000000004,2,22.08333333333333,36.666666666666664,201.24999999999997,0.8333333333333333,2.4999999999999996,2.916666666666666,0,0,0,0,0,1.6666666666666665,1.6666666666666665,0.6672804146208401,2.916666666666666,0.22878185644143093
John Bates,WAS,TE,16,7,0,0,0,0,0,0,0,1.375,0.875,6.75,0.0625,0,0.0625,0.020335515548281505,0.9375,0.021691216584833604
Cameron Brate,TAM,TE,11,1,0,0,0,0,0,0,0,3.4545454545454546,1.8181818181818181,15.818181818181818,0,0,0,0,1.9090909090909092,0
Corey Clement,ARI,RB,9,1,0,0,0,0,1.6666666666666667,6.111111111111111,0.1111111111111111,0.7777777777777778,0.5555555555555556,6,0,0,0,0,2.3333333333333335,0
Ross Dwelley,SFO,TE,12,0,0,0,0,0,0,0,0,0.4166666666666667,0.25,8.75,0.08333333333333333,0,0,0,0.3333333333333333,0
James Mitchell,DET,TE,14,0,0,0,0,0,0,0,0,0.7857142857142857,0.7857142857142857,8.071428571428571,0.07142857142857142,0,0,0,0.8571428571428571,0
Steven Sims,PIT,WR,12,2,0,0,0,0,1.0833333333333333,5.833333333333333,0,1.9166666666666667,1.1666666666666667,8.666666666666666,0,0,0.25,0.08134206219312601,2.3333333333333335,0.034860883797054
Benny Snell,PIT,RB,17,0,0,0,0,0,1.1764705882352942,5.294117647058823,0.058823529411764705,0.11764705882352941,0.11764705882352941,1,0,0,0,0,1.3529411764705883,0
Skylar Thompson,MIA,QB,3,2,20,35,178,0.3333333333333333,4.666666666666667,7,0,0,0,0,0,1,0.6666666666666666,0.41691216584833607,5,0.08338243316966722
Darrel Williams,ARI,RB,6,0,0,0,0,0,3.5,17,0.16666666666666666,1.3333333333333333,0.6666666666666666,1.5,0,0,0,0,4.333333333333333,0
Kyle Allen,HOU,QB,2,2,23,39,208,1,3,6.5,0,0,0,0,0,2,2,0.8007364975450082,3.5,0.22878185644143093
Jeff Driskel,HOU,QB,3,2,4.666666666666667,6.666666666666667,36,0.3333333333333333,6.666666666666667,25,0,0.3333333333333333,0.3333333333333333,1.3333333333333333,0,0,0,0,7.333333333333333,0
Sony Michel,LAC,RB,10,0,0,0,0,0,3.6,10.6,0,1.3,0.9,5.3,0,0,0,0,4.6,0
Albert Okwuegbunam,DEN,TE,8,1,0,0,0,0,0,0,0,2.25,1.25,11.875,0.125,0,0,0,1.375,0
Hassan Haskins,TEN,RB,15,1,0,0,0,0,1.6666666666666667,6.2,0,0.8,0.7333333333333333,3.8,0,0,0,0,2.466666666666667,0
DeSean Jackson,BAL,WR,7,1,0,0,0,0,0,0,0,2.4285714285714284,1.2857142857142858,21.857142857142858,0,0,0,0,1.4285714285714286,0
Ronald Jones,KAN,RB,6,0,0,0,0,0,2.8333333333333335,11.666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,3.6666666666666665,0,0,0,0,3.1666666666666665,0
Bryce Perkins,LAR,QB,1.8,1,10.555555555555555,18.88888888888889,89.44444444444444,0.5555555555555556,10.555555555555555,50,0,0,0,0,0,1.1111111111111112,0,0,11.11111111111111,0
Anthony Schwartz,CLE,WR,11,1,0,0,0,0,0.36363636363636365,5.181818181818182,0.09090909090909091,0.9090909090909091,0.36363636363636365,4.636363636363637,0,0,0.09090909090909091,0.05685165897931855,0.8181818181818182,0.06948536097472267
Derek Watt,PIT,FB,17,3,0,0,0,0,0.5294117647058824,1.2352941176470589,0.058823529411764705,0.29411764705882354,0.29411764705882354,0.6470588235294118,0.058823529411764705,0,0,0,0.8823529411764706,0
John Wolford,LAR,QB,3.0000000000000004,3,12.666666666666664,20.666666666666664,129.99999999999997,0.33333333333333326,2.666666666666666,10.666666666666664,0,0,0,0,0,0.9999999999999999,0.9999999999999999,0.425368248772504,2.9999999999999996,0.14178941625750136
Dan Arnold,JAX,TE,17,0,0,0,0,0,0,0,0,0.7647058823529411,0.5294117647058824,7.9411764705882355,0,0,0,0,0.5882352941176471,0
Kenny Golladay,NYG,WR,12,4,0,0,0,0,0,0,0,1.4166666666666667,0.5,6.75,0.08333333333333333,0,0,0,0.5833333333333334,0
Zander Horvath,LAC,FB,15,2,0,0,0,0,0.26666666666666666,0.5333333333333333,0,0.5333333333333333,0.3333333333333333,0.5333333333333333,0.13333333333333333,0,0,0,0.6666666666666666,0
Keaontay Ingram,ARI,RB,12,0,0,0,0,0,2.25,5,0.08333333333333333,0.4166666666666667,0.3333333333333333,1.75,0,0,0,0,2.6666666666666665,0
Tom Kennedy,DET,WR,7,1,0,0,0,0,0,0,0,2.142857142857143,1.1428571428571428,20.142857142857142,0,0,0,0,1.2857142857142858,0
Ko Kieft,TAM,TE,17,12,0,0,0,0,0,0,0,0.5882352941176471,0.4117647058823529,4.705882352941177,0.058823529411764705,0,0,0,0.47058823529411764,0
Breshad Perriman,TAM,WR,11,3,0,0,0,0,0.18181818181818182,-0.6363636363636364,0,1.7272727272727273,0.8181818181818182,10,0.09090909090909091,0,0.18181818181818182,0.08643059068590983,1.0909090909090908,0.07922804146208401
Samori Toure,GNB,WR,11,2,0,0,0,0,0,0,0,0.9090909090909091,0.45454545454545453,7.454545454545454,0.09090909090909091,0,0.09090909090909091,0.02957893170659128,0.5454545454545454,0.054228041462084015
Jameson Williams,DET,WR,6,0,0,0,0,0,0.16666666666666666,6.666666666666667,0,1.5,0.16666666666666666,6.833333333333333,0.16666666666666666,0,0,0,0.5,0
Cedrick Wilson,MIA,WR,15,0,0,0,0,0,0.06666666666666667,0.5333333333333333,0,1.2,0.8,9.066666666666666,0,0,0,0,0.9333333333333333,0
Salvon Ahmed,MIA,RB,12,0,0,0,0,0,1,5.333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.6666666666666666,0,0,0,0,1.1666666666666667,0
Royce Freeman,HOU,RB,4,1,0,0,0,0,10.25,29.25,0,2,1.5,8.25,0,0,0.25,0.15634206219312602,12,0.013028505182760502
Zach Gentry,PIT,TE,17,13,0,0,0,0,0,0,0,1.3529411764705883,1.1176470588235294,7.764705882352941,0,0,0,0,1.1764705882352942,0
Reggie Gilliam,BUF,FB,15,4,0,0,0,0,0,0,0,0.6666666666666666,0.5333333333333333,4.6,0.06666666666666667,0,0,0,0.6,0
Tanner Hudson,NYG,TE,11,0,0,0,0,0,0,0,0,1.3636363636363635,0.9090909090909091,12,0,0,0,0,1,0
Brevin Jordan,HOU,TE,11,3,0,0,0,0,0,0,0,2.5454545454545454,1.2727272727272727,11.636363636363637,0,0,0,0,1.3636363636363635,0
Chris Myarick,NYG,FB,16,8,0,0,0,0,0,0,0,0.5,0.4375,4.0625,0.0625,0,0,0,0.5,0
Jeff Smith,NYJ,WR,11,0,0,0,0,0,0,0,0,1,0.7272727272727273,12.181818181818182,0,0,0,0,0.8181818181818182,0
Pharaoh Brown,2TM,TE,16,8,0,0,0,0,0,0,0,1.25,0.75,7.3125,0,0,0,0,0.8125,0
T Y Hilton,DAL,WR,3,0,0,0,0,0,0,0,0,3.3333333333333335,2.3333333333333335,40.333333333333336,0,0,0,0,2.6666666666666665,0
Trey Lance,SFO,QB,2,2,7.5,15.5,97,0,8,33.5,0,0,0,0,0,0.5,0.5,0.16268412438625204,8.5,0.01913930875132377
Jordan Love,GNB,QB,0.8,0,17.5,26.25,243.75,1.25,1.25,-1.25,0,0,0,0,0,0,0,0,2.5,0
Quintin Morris,BUF,TE,14,1,0,0,0,0,0,0,0,0.7857142857142857,0.5714285714285714,6,0.07142857142857142,0,0.07142857142857142,0.04466916062660743,0.6428571428571429,0.06948536097472267
Nick Mullens,MIN,QB,0.8,0,26.25,31.25,280,1.25,5,10,0,0,0,0,0,1.25,0,0,6.25,0
Jack Stoll,PHI,TE,17,11,0,0,0,0,0,0,0,0.8235294117647058,0.6470588235294118,7.235294117647059,0,0,0,0,0.7058823529411765,0
Geoff Swaim,TEN,TE,17,13,0,0,0,0,0,0,0,0.9411764705882353,0.7058823529411765,3.411764705882353,0.058823529411764705,0,0,0,0.7647058823529411,0
Jalen Virgil,DEN,WR,9,1,0,0,0,0,0,0,0,0.5555555555555556,0.2222222222222222,8.333333333333334,0.1111111111111111,0,0.1111111111111111,0.06948536097472267,0.3333333333333333,0.20845608292416803
Josiah Deguara,GNB,TE,17,3,0,0,0,0,0,0,0,0.8823529411764706,0.7647058823529411,6.705882352941177,0,0,0,0,0.8235294117647058,0
Kevin Harris,NWE,RB,5,1,0,0,0,0,3.6,10.4,0.2,0,0,0,0,0,0,0,3.8,0
Brycen Hopkins,LAR,TE,14,1,0,0,0,0,0,0,0,0.7857142857142857,0.5,7.785714285714286,0,0,0,0,0.5714285714285714,0
David Sills,NYG,WR,9,5,0,0,0,0,0,0,0,1.8888888888888888,1.2222222222222223,11.777777777777779,0,0,0,0,1.3333333333333333,0
Tyrod Taylor,NYG,QB,0.6000000000000001,0,9.999999999999998,13.333333333333332,96.66666666666666,1.6666666666666665,8.333333333333332,116.66666666666664,0,0,0,0,0,1.6666666666666665,3.333333333333333,1.58456082924168,9.999999999999998,0.15845608292416802
John Brown,BUF,WR,3,0,0,0,0,0,0,0,0,0.6666666666666666,0.3333333333333333,14,0.3333333333333333,0,0,0,0.6666666666666666,0
Snoop Conner,JAX,RB,8,0,0,0,0,0,1.5,5.25,0.125,0,0,0,0,0,0,0,1.625,0
Tyrion Davis Price,SFO,RB,6,0,0,0,0,0,5.666666666666667,16.5,0,0.3333333333333333,0,0,0,0,0,0,5.833333333333333,0
Chris Evans,CIN,RB,12,0,0,0,0,0,0,0,0,0.3333333333333333,0.25,3.1666666666666665,0.08333333333333333,0,0,0,0.3333333333333333,0
Darrynton Evans,CHI,RB,6,0,0,0,0,0,2.3333333333333335,10.666666666666666,0,0.16666666666666666,0.16666666666666666,5.5,0,0,0,0,2.6666666666666665,0
Anthony Firkser,ATL,TE,11,1,0,0,0,0,0,0,0,1.1818181818181819,0.8181818181818182,9.090909090909092,0,0,0,0,0.9090909090909091,0
Marcus Johnson,NYG,WR,14,7,0,0,0,0,0,0,0,1.5714285714285714,0.6428571428571429,7.071428571428571,0,0,0,0,0.7142857142857143,0
Dax Milne,WAS,WR,15,1,0,0,0,0,0,0,0,0.4666666666666667,0.4,2.466666666666667,0.06666666666666667,0,0.06666666666666667,0.021691216584833604,0.4666666666666667,0.046481178396072013
Kene Nwangwu,MIN,RB,17,0,0,0,0,0,0.5294117647058824,0.8235294117647058,0,0.11764705882352941,0.11764705882352941,1.2352941176470589,0,0,0,0,0.7058823529411765,0
Giovanni Ricci,CAR,FB,15,3,0,0,0,0,0,0,0,0.6,0.5333333333333333,6.666666666666667,0,0,0,0,0.6,0
Trevor Siemian,CHI,QB,1.2000000000000002,1,12.499999999999998,21.666666666666664,153.33333333333331,0.8333333333333333,3.333333333333333,6.666666666666666,0,0,0,0,0,0.8333333333333333,0,0,4.166666666666666,0
Michael Bandy,LAC,WR,10,2,0,0,0,0,0,0,0,2.1,1,8.9,0,0,0,0,1.1,0
Parker Hesse,ATL,TE,17,7,0,0,0,0,0,0,0,0.6470588235294118,0.5294117647058824,5.235294117647059,0,0,0,0,0.5882352941176471,0
Phillip Lindsay,IND,RB,3,0,0,0,0,0,5,16.333333333333332,0,2.6666666666666665,2,6.333333333333333,0,0,0,0,7.333333333333333,0
Trace McSorley,ARI,QB,2,1,22.5,41.5,206,0,7.5,30.5,0,0,0,0,0,2.5,1,0.6253682487725041,8,0.07817103109656301
Patrick Ricard,BAL,FB,17,16,0,0,0,0,0.4117647058823529,0.9411764705882353,0,0.7647058823529411,0.6470588235294118,4.352941176470588,0,0,0,0,1.1176470588235294,0
Armani Rogers,WAS,TE,11,3,0,0,0,0,0.18181818181818182,2.3636363636363638,0,0.5454545454545454,0.45454545454545453,5.818181818181818,0,0,0,0,0.7272727272727273,0
Kyle Rudolph,TAM,TE,9,0,0,0,0,0,0,0,0,0.5555555555555556,0.3333333333333333,3.111111111111111,0.1111111111111111,0,0,0,0.4444444444444444,0
