rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
3354,Raheem Blackshear,7,Sun,8,8,2022-10-30,23-147,CAR,@,ATL,L 34-37 (OT),7,8.8,0,0,7,20,RB,BlacRa00
3377,Dax Milne,4,Sun,8,8,2022-10-30,23-129,WAS,@,IND,W 17-16,9,14.8,0,0,4,15.4,WR,MilnDa00
3423,James Mitchell,11,Sun,7,8,2022-10-30,23-080,DET,NA,MIA,L 27-31,5,8.3,0,0,11,44,TE,MitcJa00
3445,Chigoziem Okonkwo,19,Sun,7,8,2022-10-30,23-052,TEN,@,HOU,W 17-10,24,41.4,0,0,19,70.4,TE,OkonCh00
3454,Zamir White,1,Sun,7,8,2022-10-30,23-042,LVR,@,NOR,L 0-24,5,8.6,0,0,1,5.3,RB,WhitZa01
3456,Amari Rodgers,7,Sun,8,8,2022-10-30,23-037,GNB,@,BUF,L 17-27,28,42.4,0,0,7,31.8,WR,RodgAm00
3491,Keaontay Ingram,12,Sun,8,8,2022-10-30,23-004,ARI,@,MIN,L 26-34,0,0,0,0,12,40,RB,IngrKe01
3500,Kyric McGowan,7,Sun,8,8,2022-10-30,22-363,WAS,@,IND,W 17-16,9,14.8,0,0,7,26.9,WR,McGoKy00
3515,Trey McBride,19,Sun,8,8,2022-10-30,22-342,ARI,@,MIN,L 26-34,20,25.6,0,0,19,63.3,TE,McBrTr01
3516,Hassan Haskins,19,Sun,7,8,2022-10-30,22-338,TEN,@,HOU,W 17-10,2,3.4,0,0,19,70.4,RB,HaskHa00
3552,Khalil Shakir,2,Sun,7,8,2022-10-30,22-269,BUF,NA,GNB,W 27-17,17,28.8,0,0,2,9.1,WR,ShakKh00
3576,Michael Woods II,8,Mon,8,8,2022-10-31,22-226,CLE,NA,CIN,W 32-13,12,16.7,0,0,8,34.8,WR,WoodMi00
3590,Tyler Allgeier,1,Sun,8,8,2022-10-30,22-198,ATL,NA,CAR,W 37-34 (OT),40,59.7,0,0,1,2.9,RB,AllgTy00
3594,Isaiah Likely,5,Thu,8,8,2022-10-27,22-192,BAL,@,TAM,W 27-22,51,67.1,0,0,5,16.1,TE,LikeIs00
3600,Alec Pierce,1,Sun,8,8,2022-10-30,22-181,IND,NA,WAS,L 16-17,33,56.9,0,0,1,3.8,WR,PierAl00
3617,Tommy Tremble,16,Sun,8,8,2022-10-30,22-150,CAR,@,ATL,L 34-37 (OT),46,57.5,0,0,16,45.7,TE,TremTo00
3643,Jeremy Ruckert,10,Sun,8,8,2022-10-30,22-080,NYJ,NA,NWE,L 17-22,0,0,0,0,10,35.7,TE,RuckJe00
3659,Anthony Schwartz,5,Mon,8,8,2022-10-31,22-056,CLE,NA,CIN,W 32-13,0,0,0,0,5,21.7,WR,SchwAn00
3693,David Bell,8,Mon,8,8,2022-10-31,21-321,CLE,NA,CIN,W 32-13,34,47.2,0,0,8,34.8,WR,BellDa02
