rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
3270,Tory Carter,14,Sun,4,4,2022-10-02,23-200,TEN,@,IND,W 24-17,11,20.4,0,0,14,60.9,FB,CartTo01
3323,Eno Benjamin,5,Sun,4,4,2022-10-02,23-172,ARI,@,CAR,W 26-16,11,14.5,0,0,5,21.7,RB,BenjEn00
3324,Cade Otton,11,Sun,4,4,2022-10-02,23-170,TAM,NA,KAN,L 31-41,43,67.2,0,0,11,36.7,TE,OttoCa00
3332,Peyton Hendershot,17,Sun,4,4,2022-10-02,23-162,DAL,NA,WAS,W 25-10,4,6.6,0,0,17,56.7,TE,HendPe01
3341,Noah Gray,17,Sun,4,4,2022-10-02,23-155,KAN,@,TAM,W 41-31,46,57.5,0,0,17,56.7,TE,GrayNo00
3359,Christian Watson,6,Sun,4,4,2022-10-02,23-143,GNB,NA,NWE,W 27-24 (OT),18,24.7,0,0,6,18.8,WR,WatsCh00
3360,Tylan Wallace,15,Sun,4,4,2022-10-02,23-142,BAL,NA,BUF,L 20-23,6,8.6,0,0,15,60,WR,WallTy00
3375,Jordan Mason,17,Mon,4,4,2022-10-03,23-132,SFO,NA,LAR,W 24-9,0,0,0,0,17,68,RB,MasoJo00
3393,Chuba Hubbard,16,Sun,4,4,2022-10-02,23-113,CAR,NA,ARI,L 16-26,3,5.8,0,0,16,69.6,RB,HubbCh01
3403,Dax Milne,13,Sun,4,4,2022-10-02,23-101,WAS,@,DAL,L 10-25,2,2.7,0,0,13,43.3,WR,MilnDa00
3444,James Mitchell,14,Sun,4,4,2022-10-02,23-052,DET,NA,SEA,L 45-48,5,6.8,0,0,14,42.4,TE,MitcJa00
3466,Chigoziem Okonkwo,11,Sun,4,4,2022-10-02,23-024,TEN,@,IND,W 24-17,13,24.1,0,0,11,47.8,TE,OkonCh00
3471,Jerome Ford,2,Sun,4,4,2022-10-02,23-020,CLE,@,ATL,L 20-23,0,0,0,0,2,7.7,RB,FordJe00
3485,Amari Rodgers,13,Sun,4,4,2022-10-02,23-009,GNB,NA,NWE,W 27-24 (OT),0,0,0,0,13,40.6,WR,RodgAm00
3518,Dyami Brown,8,Sun,4,4,2022-10-02,22-335,WAS,@,DAL,L 10-25,21,28.4,0,0,8,26.7,WR,BrowDy00
3529,Trey McBride,17,Sun,4,4,2022-10-02,22-314,ARI,@,CAR,W 26-16,32,42.1,0,0,17,73.9,TE,McBrTr01
3530,Hassan Haskins,15,Sun,4,4,2022-10-02,22-310,TEN,@,IND,W 24-17,0,0,0,0,15,65.2,RB,HaskHa00
3570,Khalil Shakir,1,Sun,4,4,2022-10-02,22-241,BUF,@,BAL,W 23-20,16,25,0,0,1,4,WR,ShakKh00
3593,Treylon Burks,4,Sun,4,4,2022-10-02,22-193,TEN,@,IND,W 24-17,35,64.8,0,0,4,17.4,WR,BurkTr00
3608,Tyler Allgeier,5,Sun,4,4,2022-10-02,22-170,ATL,NA,CLE,W 23-20,24,43.6,0,0,5,19.2,RB,AllgTy00
3609,Isaiah Likely,2,Sun,4,4,2022-10-02,22-167,BAL,NA,BUF,L 20-23,26,37.1,0,0,2,8,TE,LikeIs00
3625,Tommy Tremble,17,Sun,4,4,2022-10-02,22-122,CAR,NA,ARI,L 16-26,22,42.3,0,0,17,73.9,TE,TremTo00
3661,Jeremy Ruckert,9,Sun,4,4,2022-10-02,22-052,NYJ,@,PIT,W 24-20,1,1.4,0,0,9,34.6,TE,RuckJe00
3672,Anthony Schwartz,9,Sun,4,4,2022-10-02,22-027,CLE,@,ATL,L 20-23,11,15.1,0,0,9,34.6,WR,SchwAn00
3675,Skyy Moore,4,Sun,4,4,2022-10-02,22-022,KAN,@,TAM,W 41-31,22,27.5,0,0,4,13.3,WR,MoorSk01
3697,David Bell,11,Sun,4,4,2022-10-02,21-292,CLE,@,ATL,L 20-23,19,26,0,0,11,42.3,WR,BellDa02
