rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
3311,Kenneth Gainwell,4,Sun,1,1,2022-09-11,23-181,PHI,@,DET,W 38-35,23,29.9,0,0,4,12.9,RB,GainKe00
3315,Tory Carter,19,Sun,1,1,2022-09-11,23-179,TEN,NA,NYG,L 20-21,12,18.5,0,0,19,67.9,FB,CartTo01
3345,Eno Benjamin,13,Sun,1,1,2022-09-11,23-151,ARI,NA,KAN,L 21-44,22,33.8,0,0,13,48.1,RB,BenjEn00
3349,Cade Otton,12,Sun,1,1,2022-09-11,23-149,TAM,@,DAL,W 19-3,30,48.4,0,0,12,50,TE,OttoCa00
3361,Peyton Hendershot,17,Sun,1,1,2022-09-11,23-141,DAL,NA,TAM,L 3-19,2,2.9,0,0,17,70.8,TE,HendPe01
3364,Dennis Houston,9,Sun,1,1,2022-09-11,23-140,DAL,NA,TAM,L 3-19,39,56.5,0,0,9,37.5,WR,HousDe01
3371,Noah Gray,16,Sun,1,1,2022-09-11,23-134,KAN,@,ARI,W 44-21,37,52.9,0,0,16,59.3,TE,GrayNo00
3386,Christian Watson,1,Sun,1,1,2022-09-11,23-122,GNB,@,MIN,L 7-23,40,65.6,0,0,1,4.3,WR,WatsCh00
3388,Tylan Wallace,16,Sun,1,1,2022-09-11,23-121,BAL,@,NYJ,W 24-9,6,10.7,0,0,16,59.3,WR,WallTy00
3397,Jordan Mason,5,Sun,1,1,2022-09-11,23-110,SFO,@,CHI,L 10-19,0,0,0,0,5,20.8,RB,MasoJo00
3406,Dareke Young,5,Mon,1,1,2022-09-12,23-100,SEA,NA,DEN,W 17-16,4,7.3,0,0,5,26.3,WR,YounDa02
3413,Chuba Hubbard,21,Sun,1,1,2022-09-11,23-092,CAR,NA,CLE,L 24-26,3,5.7,0,0,21,65.6,RB,HubbCh01
3419,Kyle Philips,6,Sun,1,1,2022-09-11,23-086,TEN,NA,NYG,L 20-21,31,47.7,0,0,6,21.4,WR,PhilKy01
3422,Dax Milne,9,Sun,1,1,2022-09-11,23-080,WAS,NA,JAX,W 28-22,6,7.8,0,0,9,37.5,WR,MilnDa00
3492,Chigoziem Okonkwo,8,Sun,1,1,2022-09-11,23-003,TEN,NA,NYG,L 20-21,10,15.4,0,0,8,28.6,TE,OkonCh00
3498,Jerome Ford,12,Sun,1,1,2022-09-11,22-364,CLE,@,CAR,W 26-24,0,0,0,0,12,37.5,RB,FordJe00
3503,Zamir White,4,Sun,1,1,2022-09-11,22-358,LVR,@,LAC,L 19-24,0,0,0,0,4,16.7,RB,WhitZa01
3507,Josh Palmer,1,Sun,1,1,2022-09-11,22-354,LAC,NA,LVR,W 24-19,50,74.6,0,0,1,4.2,WR,PalmJo00
3508,Amari Rodgers,11,Sun,1,1,2022-09-11,22-353,GNB,@,MIN,L 7-23,0,0,0,0,11,47.8,WR,RodgAm00
3528,Dyami Brown,5,Sun,1,1,2022-09-11,22-314,WAS,NA,JAX,W 28-22,3,3.9,0,0,5,20.8,WR,BrowDy00
3541,Hassan Haskins,21,Sun,1,1,2022-09-11,22-289,TEN,NA,NYG,L 20-21,9,13.8,0,0,21,75,RB,HaskHa00
3543,Rashod Bateman,1,Sun,1,1,2022-09-11,22-286,BAL,@,NYJ,W 24-9,37,66.1,0,0,1,3.7,WR,BateRa00
3605,Treylon Burks,4,Sun,1,1,2022-09-11,22-172,TEN,NA,NYG,L 20-21,24,36.9,0,0,4,14.3,WR,BurkTr00
3618,Isaiah Likely,1,Sun,1,1,2022-09-11,22-146,BAL,@,NYJ,W 24-9,25,44.6,0,0,1,3.7,TE,LikeIs00
3635,Tommy Tremble,20,Sun,1,1,2022-09-11,22-101,CAR,NA,CLE,L 24-26,18,34,0,0,20,62.5,TE,TremTo00
3657,Brevin Jordan,6,Sun,1,1,2022-09-11,22-057,HOU,NA,IND,T 20-20 (OT),42,60,0,0,6,18.8,TE,JordBr00
3681,Kyren Williams,1,Thu,1,1,2022-09-08,22-013,LAR,NA,BUF,L 10-31,0,0,0,0,1,5.3,RB,WillKy02
3683,Anthony Schwartz,2,Sun,1,1,2022-09-11,22-006,CLE,@,CAR,W 26-24,23,28.8,0,0,2,6.3,WR,SchwAn00
3685,Skyy Moore,6,Sun,1,1,2022-09-11,22-001,KAN,@,ARI,W 44-21,13,18.6,0,0,6,22.2,WR,MoorSk01
3702,David Bell,2,Sun,1,1,2022-09-11,21-271,CLE,@,CAR,W 26-24,22,27.5,0,0,2,6.3,WR,BellDa02
