rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
3382,Raheem Blackshear,7,Sun,5,5,2022-10-09,23-126,CAR,NA,SFO,L 15-37,0,0,0,0,7,25,RB,BlacRa00
3389,Chuba Hubbard,10,Sun,5,5,2022-10-09,23-120,CAR,NA,SFO,L 15-37,11,15.9,0,0,10,35.7,RB,HubbCh01
3398,Dax Milne,12,Sun,5,5,2022-10-09,23-108,WAS,NA,TEN,L 17-21,1,1.6,0,0,12,42.9,WR,MilnDa00
3440,James Mitchell,7,Sun,5,5,2022-10-09,23-059,DET,@,NWE,L 0-29,5,7.6,0,0,7,36.8,TE,MitcJa00
3459,Chigoziem Okonkwo,18,Sun,5,5,2022-10-09,23-031,TEN,@,WAS,W 21-17,13,20.3,0,0,18,64.3,TE,OkonCh00
3470,Zamir White,6,Mon,5,5,2022-10-10,23-022,LVR,@,KAN,L 29-30,3,4.7,0,0,6,21.4,RB,WhitZa01
3478,Amari Rodgers,6,Sun,5,5,2022-10-09,23-016,GNB,NA,NYG,L 22-27,1,1.6,0,0,6,23.1,WR,RodgAm00
3514,Dyami Brown,9,Sun,5,5,2022-10-09,22-342,WAS,NA,TEN,L 17-21,20,31.7,0,0,9,32.1,WR,BrowDy00
3526,Trey McBride,12,Sun,5,5,2022-10-09,22-321,ARI,NA,PHI,L 17-20,17,24.6,0,0,12,48,TE,McBrTr01
3527,Hassan Haskins,21,Sun,5,5,2022-10-09,22-317,TEN,@,WAS,W 21-17,2,3.1,0,0,21,75,RB,HaskHa00
3567,Khalil Shakir,5,Sun,5,5,2022-10-09,22-248,BUF,NA,PIT,W 38-3,39,69.6,0,0,5,20,WR,ShakKh00
3584,Cole Turner,1,Sun,5,5,2022-10-09,22-207,WAS,NA,TEN,L 17-21,32,50.8,0,0,1,3.6,TE,TurnCo00
3592,Elijah Moore,2,Sun,5,5,2022-10-09,22-196,NYJ,NA,MIA,W 40-17,39,66.1,0,0,2,6.9,WR,MoorEl00
3603,Tyler Allgeier,1,Sun,5,5,2022-10-09,22-177,ATL,@,TAM,L 15-21,39,59.1,0,0,1,4.5,RB,AllgTy00
3604,Isaiah Likely,4,Sun,5,5,2022-10-09,22-174,BAL,NA,CIN,W 19-17,15,23.1,0,0,4,17.4,TE,LikeIs00
3622,Tommy Tremble,21,Sun,5,5,2022-10-09,22-129,CAR,NA,SFO,L 15-37,39,56.5,0,0,21,75,TE,TremTo00
3656,Jeremy Ruckert,9,Sun,5,5,2022-10-09,22-059,NYJ,NA,MIA,W 40-17,6,10.2,0,0,9,31,TE,RuckJe00
3669,Anthony Schwartz,8,Sun,5,5,2022-10-09,22-034,CLE,NA,LAC,L 28-30,8,11.9,0,0,8,29.6,WR,SchwAn00
3671,Skyy Moore,3,Mon,5,5,2022-10-10,22-030,KAN,NA,LVR,W 30-29,25,34.7,0,0,3,10.7,WR,MoorSk01
3677,Daniel Bellinger,1,Sun,5,5,2022-10-09,22-017,NYG,@,GNB,W 27-22,45,73.8,0,0,1,3.8,TE,BellDa00
3696,David Bell,7,Sun,5,5,2022-10-09,21-299,CLE,NA,LAC,L 28-30,29,43.3,0,0,7,25.9,WR,BellDa02
