rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
3190,Tylan Wallace,9,Sun,17,18,2023-01-08,23-240,BAL,@,CIN,L 16-27,19,24.4,0,0,9,30,WR,WallTy00
3211,Jordan Mason,18,Sun,17,18,2023-01-08,23-229,SFO,NA,ARI,W 38-13,14,22.6,0,0,18,69.2,RB,MasoJo00
3226,Dareke Young,23,Sun,17,18,2023-01-08,23-218,SEA,NA,LAR,W 19-16 (OT),17,24.3,0,0,23,69.7,WR,YounDa02
3227,Raheem Blackshear,5,Sun,17,18,2023-01-08,23-217,CAR,@,NOR,W 10-7,3,5.1,0,0,5,25,RB,BlacRa00
3244,Chuba Hubbard,6,Sun,17,18,2023-01-08,23-211,CAR,@,NOR,W 10-7,41,69.5,0,0,6,30,RB,HubbCh01
3272,Dax Milne,12,Sun,17,18,2023-01-08,23-199,WAS,NA,DAL,W 26-6,2,3,0,0,12,35.3,WR,MilnDa00
3347,James Mitchell,11,Sun,17,18,2023-01-08,23-150,DET,@,GNB,W 20-16,11,17.7,0,0,11,44,TE,MitcJa00
3376,Ihmir Smith-Marsette,1,Sat,17,18,2023-01-07,23-131,KAN,@,LVR,W 31-13,9,15.3,0,0,1,4.3,WR,SmitIh00
3387,Chigoziem Okonkwo,6,Sat,17,18,2023-01-07,23-121,TEN,@,JAX,L 16-20,32,42.7,0,0,6,25,TE,OkonCh00
3390,Jerome Ford,11,Sun,17,18,2023-01-08,23-118,CLE,@,PIT,L 14-28,0,0,0,0,11,50,RB,FordJe00
3429,Keaontay Ingram,13,Sun,17,18,2023-01-08,23-074,ARI,@,SFO,L 13-38,19,36.5,0,0,13,50,RB,IngrKe01
3434,Dyami Brown,9,Sun,17,18,2023-01-08,23-068,WAS,NA,DAL,W 26-6,8,12.1,0,0,9,26.5,WR,BrowDy00
3450,Trey McBride,2,Sun,17,18,2023-01-08,23-047,ARI,@,SFO,L 13-38,43,82.7,0,0,2,7.7,TE,McBrTr01
3453,Hassan Haskins,14,Sat,17,18,2023-01-07,23-042,TEN,@,JAX,L 16-20,15,20,0,0,14,58.3,RB,HaskHa00
3477,Jaret Patterson,2,Sun,17,18,2023-01-08,23-016,WAS,NA,DAL,W 26-6,33,50,0,0,2,5.9,RB,PattJa01
3479,Deven Thompkins,10,Sun,17,18,2023-01-08,23-016,TAM,@,ATL,L 17-30,46,83.6,0,0,10,35.7,WR,ThomDe07
3517,Tyler Badie,11,Sun,17,18,2023-01-08,22-335,DEN,NA,LAC,W 31-28,9,13.8,0,0,11,35.5,RB,BadiTy00
3535,Teagan Quitoriano,4,Sun,17,18,2023-01-08,22-299,HOU,@,IND,W 32-31,43,66.2,0,0,4,14.8,TE,QuitTe00
3536,Cole Turner,3,Sun,17,18,2023-01-08,22-298,WAS,NA,DAL,W 26-6,11,16.7,0,0,3,8.8,TE,TurnCo00
3538,Michael Woods II,10,Sun,17,18,2023-01-08,22-295,CLE,@,PIT,L 14-28,26,40.6,0,0,10,45.5,WR,WoodMi00
3553,Tyler Allgeier,1,Sun,17,18,2023-01-08,22-268,ATL,NA,TAM,W 30-17,47,69.1,0,0,1,3.6,RB,AllgTy00
3555,Isaiah Likely,9,Sun,17,18,2023-01-08,22-265,BAL,@,CIN,L 16-27,69,88.5,0,0,9,30,TE,LikeIs00
3577,Tommy Tremble,10,Sun,17,18,2023-01-08,22-220,CAR,@,NOR,W 10-7,29,49.2,0,0,10,50,TE,TremTo00
3616,Jeremy Ruckert,9,Sun,17,18,2023-01-08,22-150,NYJ,@,MIA,L 6-11,19,33.9,0,0,9,40.9,TE,RuckJe00
3621,Kyren Williams,16,Sun,17,18,2023-01-08,22-135,LAR,@,SEA,L 16-19 (OT),0,0,0,0,16,48.5,RB,WillKy02
3646,Tyrion Davis-Price,4,Sun,17,18,2023-01-08,22-077,SFO,NA,ARI,W 38-13,8,12.9,0,0,4,15.4,RB,DaviTy03
3648,Julius Chestnut,4,Sat,17,18,2023-01-07,22-073,TEN,@,JAX,L 16-20,0,0,0,0,4,16.7,RB,ChesJu00
3673,David Bell,7,Sun,17,18,2023-01-08,22-025,CLE,@,PIT,L 14-28,23,35.9,0,0,7,31.8,WR,BellDa02
3701,Zonovan Knight,4,Sun,17,18,2023-01-08,21-272,NYJ,@,MIA,L 6-11,17,30.4,0,0,4,18.2,RB,KnigZo00
