rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
3222,Jordan Mason,18,Sun,16,17,2023-01-01,23-222,SFO,@,LVR,W 37-34 (OT),5,7.5,0,0,18,54.5,RB,MasoJo00
3247,Dareke Young,15,Sun,16,17,2023-01-01,23-211,SEA,NA,NYJ,W 23-6,27,37.5,0,0,15,60,WR,YounDa02
3248,Raheem Blackshear,16,Sun,16,17,2023-01-01,23-210,CAR,@,TAM,L 24-30,3,4.5,0,0,16,51.6,RB,BlacRa00
3263,Chuba Hubbard,6,Sun,16,17,2023-01-01,23-204,CAR,@,TAM,L 24-30,35,53,0,0,6,19.4,RB,HubbCh01
3273,Racey McMath,7,Thu,16,17,2022-12-29,23-198,TEN,NA,DAL,L 13-27,15,23.1,0,0,7,28,WR,McMaRa00
3291,Dax Milne,4,Sun,16,17,2023-01-01,23-192,WAS,NA,CLE,L 10-24,0,0,0,0,4,19,WR,MilnDa00
3358,James Mitchell,10,Sun,16,17,2023-01-01,23-143,DET,NA,CHI,W 41-10,20,28.2,0,0,10,33.3,TE,MitcJa00
3395,Chigoziem Okonkwo,5,Thu,16,17,2022-12-29,23-112,TEN,NA,DAL,L 13-27,16,24.6,0,0,5,20,TE,OkonCh00
3396,Jerome Ford,8,Sun,16,17,2023-01-01,23-111,CLE,@,WAS,W 24-10,7,12.3,0,0,8,38.1,RB,FordJe00
3435,Keaontay Ingram,2,Sun,16,17,2023-01-01,23-067,ARI,@,ATL,L 19-20,1,1.4,0,0,2,8,RB,IngrKe01
3438,Dyami Brown,7,Sun,16,17,2023-01-01,23-061,WAS,NA,CLE,L 10-24,11,15.9,0,0,7,33.3,WR,BrowDy00
3455,Trey McBride,8,Sun,16,17,2023-01-01,23-040,ARI,@,ATL,L 19-20,71,95.9,0,0,8,32,TE,McBrTr01
3484,Jaret Patterson,5,Sun,16,17,2023-01-01,23-009,WAS,NA,CLE,L 10-24,0,0,0,0,5,23.8,RB,PattJa01
3486,Deven Thompkins,9,Sun,16,17,2023-01-01,23-009,TAM,NA,CAR,W 30-24,9,11.5,0,0,9,29,WR,ThomDe07
3540,Cole Turner,8,Sun,16,17,2023-01-01,22-291,WAS,NA,CLE,L 10-24,14,20.3,0,0,8,38.1,TE,TurnCo00
3542,Michael Woods II,8,Sun,16,17,2023-01-01,22-288,CLE,@,WAS,W 24-10,21,36.8,0,0,8,38.1,WR,WoodMi00
3558,Tyler Allgeier,2,Sun,16,17,2023-01-01,22-261,ATL,NA,ARI,W 20-19,34,54.8,0,0,2,8,RB,AllgTy00
3560,Isaiah Likely,9,Sun,16,17,2023-01-01,22-258,BAL,NA,PIT,L 13-16,17,32.7,0,0,9,39.1,TE,LikeIs00
3581,Tommy Tremble,16,Sun,16,17,2023-01-01,22-213,CAR,@,TAM,L 24-30,38,57.6,0,0,16,51.6,TE,TremTo00
3623,Kyren Williams,8,Sun,16,17,2023-01-01,22-128,LAR,@,LAC,L 10-31,3,6.1,0,0,8,32,RB,WillKy02
3650,Tyrion Davis-Price,6,Sun,16,17,2023-01-01,22-070,SFO,@,LVR,W 37-34 (OT),5,7.5,0,0,6,18.2,RB,DaviTy03
3652,Julius Chestnut,14,Thu,16,17,2022-12-29,22-064,TEN,NA,DAL,L 13-27,14,21.5,0,0,14,56,RB,ChesJu00
3676,David Bell,5,Sun,16,17,2023-01-01,22-018,CLE,@,WAS,W 24-10,15,26.3,0,0,5,23.8,WR,BellDa02
