rk,player,st_snp_3,day,g_number,week,date,age,team,x10,opp,result,off_snp,off_percent,def_snp,def_percent,st_snp_17,st_percent,pos,x9999
3038,Isiah Pacheco,6,Sun,14,15,2022-12-18,23-291,KAN,@,HOU,W 30-24 (OT),27,35.1,0,0,6,21.4,RB,PachIs00
3040,Jalen Nailor,30,Sat,14,15,2022-12-17,23-290,MIN,NA,IND,W 39-36 (OT),1,1.1,0,0,30,69.8,WR,NailJa00
3076,Montrell Washington,13,Sun,14,15,2022-12-18,23-279,DEN,NA,ARI,W 24-15,1,1.4,0,0,13,46.4,WR,WashMo00
3133,Danny Gray,8,Thu,14,15,2022-12-15,23-258,SFO,@,SEA,W 21-13,2,3.1,0,0,8,28.6,WR,GrayDa02
3166,Cade Otton,3,Sun,14,15,2022-12-18,23-247,TAM,NA,CIN,L 23-34,48,64.9,0,0,3,12,TE,OttoCa00
3191,Peyton Hendershot,21,Sun,14,15,2022-12-18,23-239,DAL,@,JAX,L 34-40 (OT),17,22.7,0,0,21,63.6,TE,HendPe01
3202,Noah Gray,17,Sun,14,15,2022-12-18,23-232,KAN,@,HOU,W 30-24 (OT),43,55.8,0,0,17,60.7,TE,GrayNo00
3259,Jordan Mason,20,Thu,14,15,2022-12-15,23-205,SFO,@,SEA,W 21-13,7,10.9,0,0,20,71.4,RB,MasoJo00
3278,Raheem Blackshear,10,Sun,14,15,2022-12-18,23-196,CAR,NA,PIT,L 16-24,2,4.3,0,0,10,40,RB,BlacRa00
3285,Dareke Young,21,Thu,14,15,2022-12-15,23-194,SEA,NA,SFO,L 13-21,3,4.7,0,0,21,75,WR,YounDa02
3296,Chuba Hubbard,5,Sun,14,15,2022-12-18,23-190,CAR,NA,PIT,L 16-24,29,63,0,0,5,20,RB,HubbCh01
3303,Racey McMath,5,Sun,14,15,2022-12-18,23-187,TEN,@,LAC,L 14-17,14,22.6,0,0,5,18.5,WR,McMaRa00
3316,Dax Milne,5,Sun,14,15,2022-12-18,23-178,WAS,NA,NYG,L 12-20,0,0,0,0,5,20,WR,MilnDa00
3331,Jake Tonges,7,Sun,14,15,2022-12-18,23-163,CHI,NA,PHI,L 20-25,0,0,0,0,7,28,TE,TongJa00
3378,James Mitchell,8,Sun,14,15,2022-12-18,23-129,DET,@,NYJ,W 20-17,16,23.5,0,0,8,28.6,TE,MitcJa00
3405,Chigoziem Okonkwo,12,Sun,14,15,2022-12-18,23-101,TEN,@,LAC,L 14-17,37,59.7,0,0,12,44.4,TE,OkonCh00
3408,Jerome Ford,6,Sat,14,15,2022-12-17,23-096,CLE,NA,BAL,W 13-3,0,0,0,0,6,33.3,RB,FordJe00
3414,Zamir White,6,Sun,14,15,2022-12-18,23-091,LVR,NA,NWE,W 30-24,3,4.4,0,0,6,18.8,RB,WhitZa01
3420,Amari Rodgers,1,Sun,14,15,2022-12-18,23-086,HOU,NA,KAN,L 24-30 (OT),32,50.8,0,0,1,3.6,WR,RodgAm00
3449,Dyami Brown,2,Sun,14,15,2022-12-18,23-047,WAS,NA,NYG,L 12-20,10,15.9,0,0,2,8,WR,BrowDy00
3465,Trey McBride,3,Sun,14,15,2022-12-18,23-026,ARI,@,DEN,L 15-24,56,86.2,0,0,3,10.7,TE,McBrTr01
3467,Daylen Baldwin,2,Sat,14,15,2022-12-17,23-023,CLE,NA,BAL,W 13-3,12,18.2,0,0,2,11.1,WR,BaldDa01
3469,Hassan Haskins,13,Sun,14,15,2022-12-18,23-022,TEN,@,LAC,L 14-17,12,19.4,0,0,13,48.1,RB,HaskHa00
3502,Deven Thompkins,11,Sun,14,15,2022-12-18,22-360,TAM,NA,CIN,L 23-34,13,17.6,0,0,11,44,WR,ThomDe07
3547,Teagan Quitoriano,4,Sun,14,15,2022-12-18,22-278,HOU,NA,KAN,L 24-30 (OT),51,81,0,0,4,14.3,TE,QuitTe00
3548,Cole Turner,8,Sun,14,15,2022-12-18,22-277,WAS,NA,NYG,L 12-20,17,27,0,0,8,32,TE,TurnCo00
3550,Michael Woods II,2,Sat,14,15,2022-12-17,22-273,CLE,NA,BAL,W 13-3,41,62.1,0,0,2,11.1,WR,WoodMi00
3569,Isaiah Likely,4,Sat,14,15,2022-12-17,22-243,BAL,@,CLE,L 3-13,28,44.4,0,0,4,22.2,TE,LikeIs00
3589,Tommy Tremble,14,Sun,14,15,2022-12-18,22-199,CAR,NA,PIT,L 16-24,24,52.2,0,0,14,56,TE,TremTo00
3628,Kyren Williams,4,Mon,14,15,2022-12-19,22-115,LAR,@,GNB,L 12-24,4,8.9,0,0,4,19,RB,WillKy02
3660,Julius Chestnut,7,Sun,14,15,2022-12-18,22-053,TEN,@,LAC,L 14-17,1,1.6,0,0,7,25.9,RB,ChesJu00
3698,George Pickens,1,Sun,14,15,2022-12-18,21-289,PIT,@,CAR,W 24-16,45,66.2,0,0,1,4,WR,PickGe00
