"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"25","Davis Mills",HOU,"at TEN","Coach Upside rating","Coach Bust rating","4 out of 5 stars","F","14.8"
"26","Jameis Winston",NYG,"vs. GB","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","14.2"
""
"27","Justin Fields",NYJ,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","13.5"
"28","Bryce Young",CAR,"at ATL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","12.5"
"29","Dillon Gabriel",CLE,"vs. BAL","Coach Upside rating","Coach Bust rating","3 out of 5 stars","F","11.6"
"30","Cam Ward",TEN,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","10.0"
"31","Mac Jones",SF,"at ARI","Coach Upside rating","Coach Bust rating","2 out of 5 stars","F","1.0"
"32","Tyrod Taylor",NYJ,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"33","Russell Wilson",NYG,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.7"
"34","Jaxson Dart",NYG,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.6"
"35","Jalen Milroe",SEA,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"36","Joshua Dobbs",NE,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"37","Aidan O'Connell",LV,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"38","Malik Willis",GB,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"39","Mitchell Trubisky",BUF,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"40","Joe Milton III",DAL,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"41","Jimmy Garoppolo",LAR,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"42","Tyler Huntley",BAL,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"43","Zach Wilson",MIA,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.4"
"44","Mason Rudolph",PIT,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"45","Tanner McKee",PHI,"vs. DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"46","Jake Browning",CIN,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"47","Tyson Bagent",CHI,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.4"
"48","Jarrett Stidham",DEN,"vs. KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.4"
"49","Max Brosmer",MIN,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.4"
"50","Kirk Cousins",ATL,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"51","Nick Mullens",JAC,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.3"
"52","Shedeur Sanders",CLE,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"53","Andy Dalton",CAR,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.3"
"54","Brandon Allen",TEN,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.2"
"55","Quinn Ewers",MIA,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.2"
