"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"28","Mason Taylor",NYJ,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.3"
"29","AJ Barner",SEA,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","4.0"
"30","Oronde Gadsden II",LAC,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.0"
"31","Noah Gray",KC,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","4.0"
"32","Tommy Tremble",CAR,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.9"
"33","Tyler Higbee",LAR,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.9"
"34","Austin Hooper",NE,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.9"
"35","Adam Trautman",DEN,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.8"
"36","Dawson Knox",BUF,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","3.8"
"37","Elijah Arroyo",SEA,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.7"
"38","Tyler Conklin",LAC,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.6"
"39","Colston Loveland",CHI,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.4"
"40","Noah Fant",CIN,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.4"
"41","Lucas Krull",DEN,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.0"
"42","Mitchell Evans",CAR,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.0"
"43","Gunnar Helm",TEN,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.9"
"44","Luke Farrell",SF,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.9"
"45","Tanner Conner",MIA,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.8"
"46","Luke Musgrave",GB,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.8"
"47","Elijah Higgins",ARI,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.6"
"48","Luke Schoonmaker",DAL,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.5"
"49","Isaiah Likely",BAL,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.4"
"50","Darren Waller",MIA,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.4"
"51","Davis Allen",LAR,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.3"
"52","Drew Sample",CIN,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"53","Jeremy Ruckert",NYJ,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.0"
"54","Josh Oliver",MIN,"at PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.8"
"55","Tip Reiman",ARI,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.7"
"56","Ben Sinnott",WAS,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","1.7"
"57","Brock Wright",DET,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"58","Hunter Long",JAC,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.6"
"59","Julian Hill",MIA,"vs. NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.5"
"60","John FitzPatrick",GB,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.5"
"61","Harrison Bryant",HOU,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"62","Mo Alie-Cox",IND,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"63","Daniel Bellinger",NYG,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.4"
"64","Darnell Washington",PIT,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"65","Charlie Kolar",BAL,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"66","Charlie Woerner",ATL,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"67","Johnny Mundt",JAC,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.3"
"68","Jackson Hawes",BUF,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.3"
"69","Colby Parkinson",LAR,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.2"
"70","Jack Stoll",NO,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.1"
"71","Payne Durham",TB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.1"
"72","Michael Mayer",LV,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.0"
"73","Brevyn Spann-Ford",DAL,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.0"
"74","Ja'Tavion Sanders",CAR,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"75","Nate Adkins",DEN,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"76","Evan Engram",DEN,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"77","Grant Calcaterra",PHI,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"78","Tanner Hudson",CIN,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"79","Eric Saubert",SEA,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.9"
"80","Tucker Fisk",LAC,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"81","Ian Thomas",LV,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"82","Chris Manhertz",NYG,"vs. LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.8"
"83","Kylen Granson",PHI,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"84","Durham Smythe",CHI,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"85","Drew Ogletree",IND,"at LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"86","James Mitchell",CAR,"at NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"87","Robert Tonyan",KC,"vs. BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"88","Colson Yankoff",WAS,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.6"
"89","Cam Grandy",CIN,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.6"
"90","Brady Russell",SEA,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.6"
"91","Zaire Mitchell-Paden",BAL,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"92","Brayden Willis",SF,"vs. JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"93","Stone Smartt",NYJ,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"94","Blake Whiteheart",CLE,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"95","John Bates",WAS,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"96","Ross Dwelley",DET,"vs. CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"97","Robbie Ouzts",SEA,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"98","Teagan Quitoriano",ATL,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"99","Treyton Welch",NO,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.2"
"100","Connor Heyward",PIT,"vs. MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"101","Ko Kieft",TB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"102","David Martin-Robinson",TEN,"at HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"103","Andrew Beck",NYJ,"at MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"104","Jack Westover",NE,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"105","Will Dissly",LAC,"at NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"106","Devin Culp",TB,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
