"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"57","Tank Bigsby",PHI,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.5"
"58","Chris Brooks",GB,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.5"
"59","Tyler Badie",DEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.3"
"60","Evan Hull",NO,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.0"
"61","Rasheen Ali",BAL,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.9"
"62","Raheem Mostert",LV,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.8"
"63","Zavier Scott",MIN,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.6"
"64","Jaylen Wright",MIA,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.5"
"65","Kaleb Johnson",PIT,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.4"
"66","Will Shipley",PHI,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"67","LeQuint Allen Jr.",JAC,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"68","Dylan Sampson",CLE,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.3"
"69","Ameer Abdullah",IND,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.2"
"70","Dare Ogunbowale",HOU,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","1.0"
"71","Dylan Laube",LV,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.0"
"72","Hunter Luepke",DAL,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.8"
"73","Jaret Patterson",LAC,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"74","Alec Ingold",MIA,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"75","C.J. Ham",MIN,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"76","Audric Estime",NO,"at TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.8"
"77","Kalel Mullings",TEN,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.8"
"78","Julius Chestnut",TEN,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.7"
"79","Patrick Ricard",BAL,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"80","Adam Prentice",DEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.6"
"81","Myles Gaskin",SEA,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"82","Tyler Goodson",IND,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"83","Emari Demercado",ARI,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.5"
"84","Trey Sermon",PIT,"at BAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"85","Tahj Brooks",CIN,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"86","Raheim Sanders",CLE,"vs. TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"87","Sione Vaki",DET,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"88","Clyde Edwards-Helaire",KC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"89","Chase Edmonds",WAS,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"90","Kene Nwangwu",NYJ,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
""
"91","Jakob Johnson",HOU,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.3"
"92","DJ Giddens",IND,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.3"
"93","Reggie Gilliam",BUF,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.3"
"94","Nathan Carter",ATL,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.2"
"95","Jacob Saylors",DET,"vs. DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.1"
"96","British Brooks",HOU,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.1"
"97","Kendall Milton",CIN,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.1"
"98","Jermar Jefferson",ARI,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.1"
"99","Travis Homer",CHI,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"100","Owen Wright",TB,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"101","Trayveon Williams",LAC,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"102","Ronnie Rivers",LAR,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"103","Ty Chandler",MIN,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"104","Brittain Brown",CHI,"at GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"105","Amar Johnson",LAC,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"106","Elijah Mitchell",KC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"107","Cam Akers",SEA,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"108","A.J. Dillon",PHI,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"109","Dameon Pierce",KC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"110","Khalil Herbert",NYJ,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"111","Jarquez Hunter",LAR,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"112","Zamir White",LV,"vs. DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"113","Jacardia Wright",SEA,"at ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"114","Jeff Wilson Jr.",MIA,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"115","Cody Schrader",FA,"-","Coach Upside rating–No rating available","Coach Bust rating–No rating available","-","F","0.0"
"116","Carlos Washington Jr.",ATL,"vs. SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"117","Gary Brightwell",CIN,"at BUF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"118","Deuce Vaughn",DEN,"at LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"119","Jordan Mims",TEN,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.0"
"120","Carson Steele",KC,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"121","Jonathan Ward",BAL,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"122","Donovan Edwards",WAS,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"123","Frank Gore Jr.",BUF,"vs. CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
"124","MarShawn Lloyd",GB,"vs. CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.0"
