"RK","PLAYER NAME",TEAM,"OPP","UPSIDE ","BUST ","MATCHUP ","START/SIT","PROJ. FPTS"
"36","Gunnar Helm",TEN,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","3.3"
"37","Elijah Arroyo",SEA,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","3.3"
"38","Noah Gray",KC,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.9"
"39","Ja'Tavion Sanders",CAR,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.9"
"40","Julian Hill",MIA,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.8"
"41","Daniel Bellinger",NYG,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.7"
"42","Elijah Higgins",ARI,"vs. GB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"43","Austin Hooper",NE,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.6"
"44","Drew Sample",CIN,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.5"
"45","Will Dissly",LAC,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","2.4"
"46","Luke Musgrave",GB,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.3"
"47","Terrance Ferguson",LAR,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.3"
"48","Davis Allen",LAR,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.3"
"49","Jeremy Ruckert",NYJ,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","2.2"
"50","Johnny Mundt",JAC,"vs. LAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"51","Nate Adkins",DEN,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"52","Luke Schoonmaker",DAL,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.1"
"53","Josh Oliver",MIN,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.1"
"54","Adam Trautman",DEN,"vs. NYG","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","2.0"
"55","Ian Thomas",LV,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","2.0"
"56","Foster Moreau",NO,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.9"
"57","Brock Wright",DET,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.9"
"58","John Bates",WAS,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.9"
"59","Mo Alie-Cox",IND,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.9"
"60","Mitchell Evans",CAR,"at NYJ","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.7"
"61","Charlie Woerner",ATL,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.6"
"62","Cam Grandy",CIN,"vs. PIT","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.5"
"63","Ben Sinnott",WAS,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.5"
"64","John FitzPatrick",GB,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"65","Tanner Conner",MIA,"at CLE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"66","Blake Whiteheart",CLE,"vs. MIA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.4"
"67","Kylen Granson",PHI,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"68","Harrison Bryant",HOU,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"69","Payne Durham",TB,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.3"
"70","Tucker Fisk",LAC,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","1.1"
"71","Brevyn Spann-Ford",DAL,"vs. WAS","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","1.0"
"72","Connor Heyward",PIT,"at CIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.9"
"73","Tyler Conklin",LAC,"vs. IND","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.9"
"74","Drew Ogletree",IND,"at LAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.9"
"75","Luke Farrell",SF,"vs. ATL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","1 out of 5 stars","F","0.8"
"76","Albert Okwuegbunam Jr.",LV,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"77","Colby Parkinson",LAR,"at JAC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.8"
"78","Durham Smythe",CHI,"vs. NO","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"79","Carter Runyon",LV,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"80","David Martin-Robinson",TEN,"vs. NE","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.7"
"81","Eric Saubert",SEA,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.6"
"82","Colson Yankoff",WAS,"at DAL","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.6"
"83","Brenden Bates",HOU,"at SEA","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"84","Chris Manhertz",NYG,"at DEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.6"
"85","Robert Tonyan",KC,"vs. LV","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"86","Andrew Beck",NYJ,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.5"
"87","Ross Dwelley",DET,"vs. TB","Coach Upside rating–No rating available","Coach Bust rating–No rating available","4 out of 5 stars","F","0.5"
"88","Jack Stoll",NO,"at CHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"89","Cameron Latu",PHI,"at MIN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.5"
"90","Jack Westover",NE,"at TEN","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"91","Devin Culp",TB,"at DET","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.4"
"92","Stone Smartt",NYJ,"vs. CAR","Coach Upside rating–No rating available","Coach Bust rating–No rating available","5 out of 5 stars","F","0.3"
"93","Brock Bowers",LV,"at KC","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"94","Nick Vannett",MIN,"vs. PHI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"95","Teagan Quitoriano",ATL,"at SF","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
"96","Brady Russell",SEA,"vs. HOU","Coach Upside rating–No rating available","Coach Bust rating–No rating available","2 out of 5 stars","F","0.0"
"97","Ben Sims",GB,"at ARI","Coach Upside rating–No rating available","Coach Bust rating–No rating available","3 out of 5 stars","F","0.0"
